,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3,flux_radius_4,ivar_radius_4
0,3510.799710050619,0,1.9262699782848358,3.8618854428681084,11.74398648738861,1.5826206791759536,32.3734293282032,0.92224762276938,44.281532171182334,0.6868635347731928
1,3511.6081946349614,0,1.2131651937961578,4.067338475154858,8.62322972714901,1.6187785129935646,24.073338301852345,0.9250695458306816,34.311498002614826,0.6847184786511961
2,3512.416865401189,0,2.4205523133277893,3.8854003795525704,12.933118760585785,1.5889778934120495,26.96632280945778,0.9412413882833957,26.541239212092478,0.7059987909491474
3,3513.225722392185,0,2.192783236503601,3.9307760227838595,12.482717394828796,1.6027245365720857,28.620530567131937,0.928564206086935,33.85914282663725,0.6972463824650256
4,3514.0347656508266,0,2.471343994140625,3.982510488303967,13.750609561800957,1.6440767313091398,33.646820455789566,0.9428577451486427,40.049536312930286,0.702439314149748
5,3514.843995220015,0,1.019311010837555,4.068451576587332,6.147787680616602,1.689325648706923,21.014731978299096,0.9599024867607636,38.03243058921362,0.7065087217866644
6,3515.653411142648,0,2.05561563372612,4.104602034698128,10.557129643857479,1.6886978134751371,24.081972129642963,0.9692100661277808,38.732616774737835,0.7091564652484674
7,3516.4630134616473,0,2.327145040035248,4.019148577383484,13.790015429258347,1.631283499382534,35.86123052239418,0.9412067701703586,40.342090141028166,0.7088735829650135
8,3517.27280221993,0,0.3424634598195553,4.460993814612475,3.4962031319737434,1.7711787634360232,15.900563452392817,0.9811093743281951,30.669091306161135,0.7164215238371078
9,3518.0827774604372,0,1.758001297712326,4.1974466368614936,9.821513414382935,1.720930659932108,30.563515841960907,0.9792200995323592,46.39734777971171,0.715694391853742
10,3518.8929392261057,0,2.6349321007728577,4.045048974793701,13.668752843514085,1.6946842468123575,30.39470756612718,0.9776904138344245,42.55611645359022,0.7150277502332404
11,3519.7032875598975,0,1.2455829083919525,4.101828513402172,6.897286616265774,1.7167236235353855,20.82416959106922,0.9827724919502229,31.34796765097417,0.7184844445329616
12,3520.513822504768,0,1.6124004572629929,4.123343442373612,8.742038704454899,1.7167267961487143,26.616275437176228,0.9723329226615357,41.60868598317029,0.7109698087244732
13,3521.3245441036993,0,2.316498965024948,3.974019565961829,12.46289674937725,1.66240430545518,28.787257492542267,0.9780160252587604,38.48344160511624,0.7171797423363845
14,3522.1354523996674,0,1.9346513450145721,4.007059150543415,9.605570029467344,1.6990619782522982,22.15139814838767,0.9939247401551383,36.65948932257015,0.7162337166295818
15,3522.9465474356725,0,1.625160276889801,4.103005384654074,9.32483834028244,1.7269084959046417,28.07576497271657,0.9832390483485125,43.264542494900525,0.7106394511010801
16,3523.757829254711,0,2.43160480260849,4.0727527256041025,13.765340864658356,1.6906680611626903,32.09146935865283,0.9684557780469926,32.14635312336031,0.7215390313217988
17,3524.569297899804,0,2.166163444519043,4.0550119989459095,10.891474172472954,1.713864942256743,22.198923932388425,0.9963534448512791,23.132647812599316,0.7371979039831179
18,3525.3809534139673,0,0.947508305311203,4.213176117475512,4.437204197049141,1.770510573626006,12.018922114744782,1.0094007654971575,22.067381680826657,0.7309457283603167
19,3526.192795840241,0,1.8017487823963165,4.233709157332545,10.482222944498062,1.7372333286408699,26.51527477055788,0.9945906599207468,35.98261998221278,0.7274559637976501
20,3527.0048252216616,0,2.152574509382248,4.200273131696678,13.49894267320633,1.7012639559580118,33.36429205536842,0.9836333069947572,41.1048958459869,0.7313064032700185
21,3527.8170416012886,0,0.8225086629390717,4.379362187411307,5.812932761386037,1.8130536252061804,22.381057009100914,1.012353426387566,34.64528463734314,0.7423535665713228
22,3528.6294450221812,0,2.4852986335754395,4.221595863045853,13.04589168727398,1.7396080562468599,25.70971490442753,1.0146260728863898,29.63412013510242,0.7485176045678957
23,3529.4420355274087,0,1.2092631608247757,4.4518897073678945,7.9153696447610855,1.806022042972114,24.16854204982519,1.0267978783606688,37.11281940340996,0.7496231300585933
24,3530.254813160062,0,1.4042563140392303,4.473090445485151,9.425897896289825,1.7932315787930573,28.159571312367916,1.0120843404276005,35.352931842324324,0.7500691346874331
25,3531.067777963225,0,2.1793558597564697,4.242991062016285,11.552746027708054,1.7465278184808473,26.868012942373753,1.010985350979856,31.38683401979506,0.7521125306068326
26,3531.880929980009,0,2.144538402557373,4.22443784077615,11.618390321731567,1.7427868093920116,24.963222770020366,1.0137225250897672,24.335475830361247,0.7687402781172695
27,3532.694269253518,0,3.077700972557068,4.07835086574456,16.52832293510437,1.7199232199647667,40.176256000995636,1.0122631199931964,46.79403400886804,0.7624595718732968
28,3533.507795826882,0,2.2942354679107666,4.261788394520442,12.507670402526855,1.7947705383080508,36.884215854108334,1.029268327799042,57.879020486027,0.7515811612332184
29,3534.321509743227,0,1.8138195872306824,4.358261522074434,11.145473450422287,1.795306926477955,26.325435001403093,1.047113683922626,31.9394734215457,0.7738354325633202
30,3535.1354110457014,0,2.0403947234153748,4.363388826327403,12.380889683961868,1.7899267909581276,32.75413266569376,1.0434062977286036,38.70811601309106,0.7746858282468116
31,3535.9494997774505,0,2.8318605422973633,4.262095777519313,14.269312888383865,1.7925295796185967,34.06732714176178,1.045210603203099,38.81540095433593,0.7806311488650004
32,3536.7637759816434,0,2.2948473691940308,4.425251284265098,12.91378204524517,1.8161521184986575,27.759431555867195,1.0655621591625684,25.388584740627266,0.8008085487437147
33,3537.5782397014455,0,1.6773650646209717,4.470855553379986,11.247120380401611,1.8108708633071093,28.283607810735703,1.0511686409912115,33.238764240406454,0.7869910216903436
34,3538.392890980046,0,1.7503419816493988,4.394593899645926,10.936822459101677,1.8001912867243297,32.13392360508442,1.0301250814114435,50.51974479854107,0.76264707877509
35,3539.2077298606296,0,2.5114108324050903,4.2236885137523235,13.931239947676659,1.753299430622675,37.57449226081371,1.0222920084442446,54.674734737724066,0.757858630484977
36,3540.0227563864055,0,2.9950037598609924,4.20686569746124,14.88023479282856,1.7766823504207168,30.433689228259027,1.048201513502658,35.85935112647712,0.7796329321701565
37,3540.8379706005785,0,1.4486945867538452,4.434145680697794,7.507205404341221,1.8708074927931135,21.777091117575765,1.0808949889229997,27.33163811941631,0.7997776470887041
38,3541.6533725463764,0,2.88859885931015,4.288290829511296,15.346476271748543,1.805097734102337,36.70985573530197,1.0741482784504248,41.37141097756103,0.8111831922942441
39,3542.4689622670257,0,3.30120587348938,4.252258600146974,18.231122612953186,1.7755096912912534,40.15953141450882,1.0692856490695337,40.554860319942236,0.8266523630849866
40,3543.284739805774,0,2.351948320865631,4.320505352864016,13.263168811798096,1.8157531054812188,35.383005417883396,1.0705033485352182,47.98774334974587,0.8022545598098427
41,3544.1007052058703,0,1.893048882484436,4.447475166501129,11.011187493801117,1.8598357730776984,31.903405964374542,1.0928521388480095,42.40001173783094,0.8147650073351923
42,3544.9168585105717,0,2.5037404894828796,4.352563703650321,13.450976371765137,1.8531058295409712,31.369231700897217,1.1048136079075472,36.32977864973509,0.8273671354752326
43,3545.7331997631577,0,3.140347480773926,4.304327139420023,16.148506224155426,1.8633753944213545,42.522046849131584,1.1056214243223677,51.34327968629077,0.8295243123254239
44,3546.549729006902,0,3.125357449054718,4.372458791217096,15.893680185079575,1.8641551490189554,33.16115190088749,1.140348885782414,39.83563877269626,0.8481386988428917
45,3547.3664462851043,0,2.9928663969039917,4.374196710894358,15.699901401996613,1.8654664291452985,35.60164041817188,1.1320696434475643,48.29515128955245,0.837290878037244
46,3548.1833516410584,0,2.0116120278835297,4.67512820424667,10.974597081542015,1.9508636153200687,31.20495854318142,1.1596265909085013,49.8395009636879,0.8467080923463474
47,3549.0004451180826,0,1.9985551536083221,4.611454685722996,11.21867810189724,1.924655282696354,26.99347146274522,1.1478831374452458,40.047887903638184,0.8516338899661035
48,3549.8177267594915,0,2.808210849761963,4.52116330803832,16.726332277059555,1.8866815667568346,45.9390509724617,1.1320632594638587,55.397728860378265,0.8577342275862078
49,3550.635196608624,0,2.835825026035309,4.517517244979822,15.00357910990715,1.8951121326448541,29.094603249803185,1.1528502110365608,25.12496479623951,0.8753072447398734
50,3551.4528547088144,0,1.6906483471393585,4.693545696910603,9.34382826834917,1.972039962775607,23.060289651155472,1.1685918766823675,35.00288538634777,0.8577797933143083
51,3552.2707011034213,0,2.2648853063583374,4.596341435611582,11.842447064816952,1.9561160193012899,29.680675983428955,1.1563616548244968,44.269252941478044,0.8516579892766634
52,3553.0887358357977,0,2.0308158099651337,4.84918471358692,11.449744313955307,2.0160685514900516,28.636730512604117,1.1780699180838665,29.40523801546078,0.8706673384335609
53,3553.906958949324,0,1.2003881633281708,4.970080440883218,8.114800468087196,2.041410485999626,26.17618690431118,1.1812700666594513,43.43398688733578,0.8635723987060593
54,3554.725370487373,0,2.7421494126319885,4.9174790718796295,15.401298254728317,2.0165065996464016,40.8011314868927,1.1769286242884671,59.97745996713638,0.8761662727818129
55,3555.5439704933433,0,2.06725212931633,4.999313929490335,12.124578818678856,2.055482077316399,30.252936832606792,1.2042670176733141,32.70638455275912,0.8930758375177674
56,3556.36275901063,0,1.9048081934452057,5.06921214217281,10.887250274419785,2.0940780115492372,33.7602059841156,1.2060473538858794,52.76202952116728,0.8971605805487989
57,3557.1817360826503,0,2.689310610294342,5.138541368208864,15.350189208984375,2.120906931545055,42.02230994403362,1.2183728544405545,53.00410785153508,0.9008638166969462
58,3558.00090175282,0,2.410023331642151,4.8398724371768695,12.68376449495554,2.0716554729584704,30.132344149053097,1.237386981412315,40.028282610699534,0.9136226363936647
59,3558.820256064576,0,2.4085447788238525,5.198632804144284,12.247673086822033,2.173172098229736,31.721544209867716,1.267536223617137,48.55665579903871,0.9310913643178189
60,3559.6397990613536,0,1.9081025421619415,5.12915201380692,12.287423312664032,2.1269695374413584,34.79476702213287,1.2426728957203876,41.17315505351871,0.9322984973848302
61,3560.459530786611,0,2.9493096470832825,5.1464834026930975,15.462220683693886,2.1540208910822702,38.756999246776104,1.2549486174430644,50.655002469429746,0.9379173068700296
62,3561.2794512838054,0,2.3982341587543488,5.049198894449313,12.925525486469269,2.14498070901602,34.054294012486935,1.2801214557581009,43.7612157962285,0.9473825731509158
63,3562.0995605964054,0,2.512695014476776,5.0596053186549454,13.015862315893173,2.137218921618771,30.11110705882311,1.285972844446114,40.63257757946849,0.954853140250685
64,3562.919858767899,0,2.956291377544403,5.0249680537366315,15.404291495680809,2.1487213357293626,33.38861037045717,1.3188894478517137,44.1397600248456,0.9846356374280368
65,3563.7403458417702,0,2.257554739713669,5.092281117295307,12.641428738832474,2.1740736082675483,30.265564600005746,1.329021706193279,33.548670016694814,1.0044940576729355
66,3564.561021861528,0,2.408089816570282,5.300705184713893,12.836883336305618,2.2328777604290764,27.994215697050095,1.3575400517773835,31.18074285844341,1.0367637782178611
67,3565.3818868706767,0,3.1402273178100586,5.187226312991063,16.772063717246056,2.1943599022137916,34.45046079531312,1.34735132182976,31.868820337578654,1.0423589721567963
