,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3,flux_radius_4,ivar_radius_4,flux_radius_5,ivar_radius_5,flux_radius_6,ivar_radius_6
0,3399.148883618436,0,4.212731564417481,1.371474591071603,9.091719235177152,1.012318857626252,16.98904165311251,0.7383621392852353,16.621359729673713,0.6266944268414881,7.764885519223753,0.6547520089984852,15.918845476873685,0.5401331085231875
1,3399.931656689888,0,24.35166186094284,1.3084050446616409,36.19159063696861,0.9879955745549245,40.02754547446966,0.7423158099907218,23.84355240315199,0.6377186487628006,14.84937683492899,0.6619023540773623,21.835610715672374,0.5457089143439553
2,3400.7146100222494,0,13.492763936519623,1.3008359379788272,23.885568499565125,0.9680061369425164,33.70008832681924,0.7307352396169154,29.01966396626085,0.6312954671390565,20.417480451753363,0.6556080325212834,21.52584488899447,0.5442392916141725
3,3401.4977436570393,0,11.258237674832344,1.3793011159951112,20.816432535648346,1.0166980635806877,32.84809586405754,0.7516504494600237,31.618650377262384,0.6334852716221343,19.54484840296209,0.6613320043574419,20.629421789199114,0.55336004354555
4,3402.281057635771,0,16.070906281471252,1.3428394111925055,25.65235936641693,1.008669129712143,40.253719709813595,0.7465855884317643,45.698519124649465,0.6223468945271625,29.205458960845135,0.6481109665187033,7.870347559823131,0.5514951809923633
5,3403.064551999982,0,9.245060473680496,1.3734837689675905,17.23752960562706,1.0244586714273303,31.545783303678036,0.7525919282916332,37.488237525336444,0.6307247198614604,24.453352169599384,0.6602202196915217,20.846477268903982,0.5568675390986044
6,3403.8482267912054,0,20.232921361923218,1.3461615621573042,31.127375662326813,1.0120304224992347,42.888942217454314,0.7495093003587602,38.01115437224507,0.6367435698433722,25.8904958833009,0.6667966526369598,27.5641283611767,0.5521017958494884
7,3404.6320820509977,0,13.728721976280212,1.3924414033026433,24.389224588871002,1.0396817682369948,39.61513306200504,0.7579331240625177,40.79117852821946,0.6429889208087028,27.10271633839875,0.6721782939939573,26.76617987251666,0.5592281502098014
8,3405.416117820912,0,8.844628348946571,1.4334477016441554,16.123320147395134,1.067400633706552,27.663981802761555,0.7707532475386094,32.51836169464514,0.6459505491289061,28.529097204096615,0.6743457118588038,36.74333361303434,0.5592161297075876
9,3406.200334142523,0,15.074849277734756,1.3721218713810706,25.312129974365234,1.0378398935348514,40.06186441332102,0.7740312401960258,40.29935658350587,0.6582232464650694,26.047141163609922,0.6833803162051971,22.95518590370193,0.5650705680651555
10,3406.984731057402,0,17.65686070919037,1.3181975994224002,26.492918357253075,1.0032948012874836,33.98798100813292,0.7714691804191322,33.258256626082584,0.6611759630372305,25.904768551699817,0.6830656905641734,31.24625072418712,0.5649533370389698
11,3407.769308607145,0,14.204100489616394,1.3743522223119522,19.142684169113636,1.040446302371209,16.950217371806502,0.7983924348441231,12.225276444107294,0.6738642968698384,15.080607860349119,0.6824625941247382,20.997047630138695,0.5639193202742727
12,3408.5540668333415,0,13.296016126871109,1.3803794468060682,20.451400861144066,1.0426169538368153,27.621318059042096,0.7852509414007762,26.286149293824565,0.6643906639383246,17.54778038529912,0.6806068768147983,16.962652519810945,0.563427576173609
13,3409.3390057776064,0,19.02151209115982,1.3525023002414138,26.7792861610651,1.0355625333407952,30.076266890391707,0.7883309558440004,22.079942112788558,0.6687793321092242,12.869274264434353,0.6904537476385164,13.887475535506383,0.5674178118766129
14,3410.124125481549,0,19.383417516946793,1.3450824776552444,28.40821009874344,1.0305881376522616,37.254866540431976,0.7786955186889488,36.28567674010992,0.6617895109815011,26.101692380732857,0.6855638933144682,17.550602710689418,0.5683066977368716
15,3410.909425986802,0,14.27794036269188,1.4105154782743208,23.862206131219864,1.0680768613000267,40.45742905139923,0.7746657917503043,44.294574946165085,0.6524056012961617,28.703654125973117,0.6812195386985326,20.88702972367173,0.5678261589865111
16,3411.6949073349947,0,16.895088762044907,1.4245206224383646,25.499476158991456,1.0722809619165712,32.78193566389382,0.7862280614055271,27.32794891158119,0.6688334337493843,19.39759944891557,0.6855683289346559,21.18031934881583,0.5637280739634941
17,3412.4805695677796,0,15.432410836219788,1.4565522645801645,24.261529833078384,1.0879120186810751,32.623426385223866,0.7966118974579025,33.97637451440096,0.6634883977994391,28.744076780974865,0.6799371633116297,31.624799266806804,0.5620680243688375
18,3413.266412726805,0,10.514303982257843,1.4898760352940505,19.245439618825912,1.0898094559734433,32.78825102746487,0.781699996374489,37.58482716232538,0.6564956967963482,29.4760724066291,0.6830818250786072,31.837538805091754,0.565050461804943
19,3414.052436853742,0,9.57916671782732,1.516212426780933,19.285663165152073,1.1082530510441604,33.52824268210679,0.7867777710035169,31.793413621606305,0.6643003975458143,17.055267522344366,0.6968609040020063,15.224014187115245,0.574997034559636
