,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3
0,3527.260118444421,0,3.463510811328888,3.3553569697721763,25.104883208870888,1.0479768653422605,37.46652319980785,0.6557617329675336
1,3528.0723936142535,0,2.621246486902237,3.385105304129797,21.703231948427856,1.0545167514713119,60.47325470857322,0.6481260430524963
2,3528.8848558388863,0,2.2181575894355774,3.3822084673516404,16.856175616383553,1.0649025366335672,40.23689115792513,0.6582286070451216
3,3529.697505161403,0,2.945398062467575,3.3942058654553917,25.311613894999027,1.063572131567315,49.14560276642442,0.669428415520291
4,3530.510341624882,0,3.0742093920707703,3.3697736724280705,29.948216125369072,1.0555845733768017,81.86114908754826,0.6523770570182392
5,3531.323365272427,0,3.674885332584381,3.3167914354379553,35.19056087732315,1.045452477879828,84.06154305487871,0.6555955779786873
6,3532.1365761471357,0,4.565214276313782,3.278807966329649,38.33855490386486,1.0341776926798283,65.41263595595956,0.667433682010197
7,3532.9499742921316,0,3.1972199082374573,3.4221430870435072,32.3914549946785,1.054967016417182,70.58090404048562,0.6709381862419541
8,3533.7635597505323,0,3.586420953273773,3.432896779099871,35.082791835069656,1.0526194681993288,70.2088495194912,0.6641510319646617
9,3534.577332565481,0,6.063952386379242,3.258721098232312,50.65912529826164,1.0177882687648194,71.10353432409465,0.6657980421392519
10,3535.3912927801152,0,6.136968553066254,3.212556004124041,48.035135090351105,1.029279305025944,82.09593261778355,0.6689765309467164
11,3536.2054404375986,0,4.176788747310638,3.315503129319084,35.21046996116638,1.0593882476810084,80.20743811130524,0.6720549954467548
12,3537.019775581088,0,3.102441132068634,3.4504866464805297,30.378995567560196,1.0761263814630517,75.60094690322876,0.6678650697069818
13,3537.8342982537674,0,4.531680226325989,3.4032517800995654,40.76749478280544,1.0640298140872957,79.50633942335844,0.6712137679764062
14,3538.6490084988136,0,4.906405031681061,3.3285989292515787,36.82286997139454,1.0697860218343955,65.36442453972995,0.6878867510896455
15,3539.463906359429,0,4.160765171051025,3.4115753632085966,34.30376260727644,1.081247510659713,67.50141074880958,0.6891527209742123
16,3540.278991878811,0,5.033242225646973,3.188314804130352,42.02325531095266,1.0335486326281431,75.33040400967002,0.6805210469787649
17,3541.0942651001833,0,3.9734784960746765,3.2665893504183243,31.205775529146194,1.063329088817197,56.09473042190075,0.6924884704486232
18,3541.9097260667622,0,3.8507843613624573,3.3722055016140517,29.235526795033365,1.0811982899127228,56.72911920212209,0.6920058591159984
19,3542.725374821791,0,2.797674834728241,3.4934879706363664,25.399492919445038,1.0971883420802648,57.35163376480341,0.6948249681979529
20,3543.541211408506,0,3.595010429620743,3.4830388463152335,30.625935167074203,1.102877143499295,63.75820713117719,0.700026644926425
21,3544.3572358701704,0,5.131073534488678,3.357563905194328,39.300063729286194,1.0767553677053325,61.09816563129425,0.7017123437587923
22,3545.173448250045,0,4.557851076126099,3.371349664389263,39.22512447834015,1.0748999903878427,73.34104841947556,0.6949532523920239
23,3545.9898485914005,0,4.923863112926483,3.3594782429784713,42.79124969244003,1.0682505234740265,85.59994928538799,0.690237873755393
24,3546.8064369375297,0,4.814634025096893,3.430815905132041,46.96933090686798,1.0667279205971743,85.8545937165618,0.6921742371133789
25,3547.6232133317194,0,4.3922770619392395,3.4526453920120463,41.584668561816216,1.091250326262654,82.16369296779158,0.7091138392664217
26,3548.4401778172814,0,3.5673593878746033,3.5546968427524805,30.290386855602264,1.142637308417205,62.78503742069006,0.7385532646522379
27,3549.2573304375237,0,4.834596931934357,3.4173596827187955,32.922441363334656,1.1473987898101057,57.55106379836798,0.7554264069702548
28,3550.0746712357773,0,5.219193994998932,3.3911577158607726,41.06247401237488,1.1221005177972372,70.27832340076566,0.7603021126097917
29,3550.892200255371,0,4.547156393527985,3.493602111757837,35.814435094594955,1.1543029292275566,60.67871544510126,0.768474969596272
30,3551.7099175396547,0,4.645897209644318,3.570622687045128,36.74547849595547,1.1562120144383714,62.728384114801884,0.7664267867450406
31,3552.527823131977,0,3.6884301900863647,3.6849784813557536,34.72277446091175,1.1727834142034501,70.90974593162537,0.7663362928703498
32,3553.345917075709,0,3.085995316505432,3.7199633201285387,29.41844281554222,1.197463194556641,73.75556565821171,0.7747572208026728
33,3554.1641994142183,0,3.262390285730362,3.6926507837867506,29.569553822278976,1.187015553303506,68.66207497566938,0.7710986766993692
34,3554.982670190897,0,3.034378856420517,3.630019875718471,29.634378015995026,1.1660583768233324,76.40283643454313,0.7416519332983693
35,3555.801329449131,0,2.2478678822517395,3.5946550530803885,23.068779543042183,1.1660579586115603,62.0233910754323,0.7556098915450696
36,3556.620177232334,0,5.141609966754913,3.4350752784785366,40.42484622448683,1.1315257143130846,67.70888471603394,0.7612559336070328
37,3557.439213583912,0,4.473642408847809,3.5742927893730814,36.533677354454994,1.163972935491556,70.75291877985,0.7743989274762696
38,3558.2584385472965,0,2.750312924385071,3.7268358759770708,31.505055755376816,1.184457172801199,71.06356789171696,0.7882104707368641
39,3559.0778521659154,0,3.8616013526916504,3.671144257873452,33.25762911140919,1.191019797161325,70.04667049646378,0.7922189229328735
40,3559.89745448322,0,4.588649272918701,3.6612537415400337,34.25439006090164,1.19504390283309,56.79896654933691,0.7997117054854322
41,3560.7172455426617,0,5.330394506454468,3.5758635255714006,39.82411713898182,1.1859879340026442,64.0600586310029,0.8000877454065105
42,3561.5372253877003,0,4.770937144756317,3.6738606011162944,33.38477135449648,1.2137757083032068,57.535204008221626,0.8203367983298961
43,3562.357394061819,0,4.245642066001892,3.635187679799981,34.310240622609854,1.2026417043874338,59.144804414361715,0.8272757361017589
44,3563.1777516084935,0,4.090144395828247,3.8688287326819495,35.6570503115654,1.2531499313984007,77.0560637563467,0.8184932267209754
45,3563.9982980712266,0,2.5559202134609222,3.833034279984324,27.11790008470416,1.2436027618547836,71.39258282631636,0.8168837232225608
46,3564.8190334935157,0,4.953406453132629,3.826179499485949,41.459276884794235,1.248838128983866,75.35286740213633,0.8237114302914359
47,3565.639957918882,0,3.6050989031791687,3.9191612044458704,32.26883053779602,1.2727298047211553,73.85587340593338,0.8326412381178355
48,3566.461071390843,0,3.1934616565704346,3.9726902808048745,28.2188775613904,1.2952557898466983,61.528903796803206,0.852314832273539
49,3567.2823739529404,0,4.1935930252075195,3.869651499258225,34.7380440980196,1.269248970921519,62.13120571896434,0.8563368288681925
50,3568.1038656487117,0,2.6070545315742493,3.9438388836434997,24.651424773037434,1.2782037810324667,48.23173702135682,0.8564385552367125
51,3568.9255465217198,0,2.5292823910713196,4.141370955787661,27.70955954492092,1.3093368596949126,71.59807981550694,0.8548156664304295
52,3569.7474166155203,0,3.6052041053771973,4.200016073877945,33.393491715192795,1.333645708079319,68.98009728640318,0.8671333640289027
53,3570.5694759736966,0,1.5212222784757614,4.463397088434333,20.357824448496103,1.3802966694092844,53.721437610685825,0.8812129788054301
54,3571.3917246398255,0,2.417469173669815,4.646421775196006,28.404340520501137,1.406828343759309,78.15717451274395,0.8774317064012527
55,3572.2141626575094,0,3.5929072499275208,4.346300325523377,34.01796406507492,1.3542019988151115,71.03144443780184,0.8734119496077117
56,3573.0367900703454,0,3.9961429834365845,4.4451737700094744,33.033720552921295,1.4012409038662754,60.96108369156718,0.9066892394623802
57,3573.8596069219557,0,4.646403670310974,4.356764695965692,36.0714967995882,1.3853366194941596,59.69353183358908,0.8937211731363719
58,3574.6826132559586,0,3.9938217997550964,4.459208114672432,35.39344231784344,1.4115837018130055,75.66983449459076,0.9019339806177156
59,3575.505809115996,0,4.07359504699707,4.402413690261702,32.218198016285896,1.4210174361938208,69.4032357474789,0.9062560983159317
60,3576.3291945457054,0,3.18910214304924,4.394698763045423,28.658907115459442,1.4054958258592145,64.77772428095341,0.9113882470600135
61,3577.1527695887494,0,2.9836725890636444,4.518219610907761,31.675374269485474,1.4032995321246768,69.29111650213599,0.9081104853796861
62,3577.976534288789,0,3.788224905729294,4.3957627044854775,35.99234916269779,1.3805091223259935,69.17479136586189,0.8954736923323822
63,3578.8004886894964,0,3.451910972595215,4.54749884021649,31.704855650663376,1.4273795777342784,68.76330651342869,0.9137090699143153
64,3579.6246328345637,0,3.1629283130168915,4.502524607639145,28.7626663595438,1.4404552995196038,61.618730530142784,0.9296496090294843
65,3580.448966767679,0,4.107263267040253,4.430376289804352,33.770649805665016,1.4376596430834803,63.04388686642051,0.9450399497309127
66,3581.2734905325547,0,3.5966514945030212,4.516862396887445,27.639266654849052,1.4636918029852535,45.94574473053217,0.974735954436779
67,3582.0982041728994,0,1.9880596101284027,4.783599735152171,19.00202874839306,1.5248000170465401,44.72184534743428,0.9886809402542786
68,3582.9231077324453,0,2.174903929233551,4.961273249583676,22.941472221165895,1.5329293804302002,59.70130689814687,0.9510296659289416
69,3583.748201254921,0,3.4344290494918823,4.628356503357506,29.955372467637062,1.4715212951802994,57.17454846575856,0.9604968493890458
70,3584.5734847840795,0,2.80365589261055,4.81703669216473,26.317763954401016,1.5317671952697045,64.75053258240223,0.9793539359987778
71,3585.398958363669,0,2.9482835829257965,4.934115924440334,24.590845614671707,1.5628216964511839,53.26252020522952,0.9905400004993977
72,3586.2246220374623,0,3.489069700241089,4.9284579647269675,28.454817332327366,1.55907181002745,47.947015069425106,1.0109801914332317
73,3587.0504758492284,0,2.3853453397750854,5.009883544425027,24.863313421607018,1.5653095836773794,53.64026203751564,1.007355407776355
74,3587.8765198427604,0,3.301873415708542,4.929337029789894,28.057133987545967,1.564890256844872,54.056147903203964,1.0138816509583657
75,3588.7027540618474,0,3.644716650247574,4.844135681692286,29.106010884046555,1.5641792110997443,50.63894559442997,1.0151878137546488
76,3589.529178550302,0,1.740679919719696,5.164745334034231,22.23387897759676,1.590120010687209,64.35447038710117,0.9897480064353147
77,3590.3557933519337,0,2.44368115067482,5.103163168503418,25.7752483561635,1.5918727824156624,63.19642398948781,1.0070743229988661
78,3591.1825985105756,0,4.344866096973419,4.855243876970169,33.225650638341904,1.573383406160047,54.97262828052044,1.038959760524551
79,3592.009594070057,0,4.495450496673584,4.871230501343267,36.38385836780071,1.5580721578753804,68.80878686904907,1.022474106881942
80,3592.836780074232,0,4.257355451583862,5.001473096443313,36.547889322042465,1.585290564205165,71.08114209771156,1.0252229744330064
81,3593.6641565669534,0,4.3312249183654785,5.03913745238702,39.47600843012333,1.579788608594854,75.89145832508802,1.0262648424938794
82,3594.4917235920834,0,4.561663508415222,5.239949557625767,38.54962058365345,1.6412628432244456,67.34413509815931,1.0358344871838865
83,3595.319481193507,0,3.641206979751587,5.349066635826257,31.028569370508194,1.6635097640453305,59.52833782508969,1.0415582672736423
84,3596.147429415103,0,3.996453583240509,5.26278101865036,35.10801400244236,1.6431063774368224,71.19367578625679,1.0240016717647482
85,3596.975568300777,0,4.321354568004608,5.179233664948065,38.56889759004116,1.6203393343152865,75.80108297616243,1.0209668213527519
86,3597.803897894427,0,3.9896292090415955,5.290360647503184,36.892191141843796,1.6365911640389352,73.87506636977196,1.030459602487678
87,3598.6324182399785,0,5.174782574176788,5.064482209906165,42.01277916133404,1.60363336595392,75.12269406020641,1.0291834376382678
88,3599.461129381352,0,4.245952308177948,5.335354678998823,37.64467744529247,1.6562202351398723,82.03171990811825,1.022873185054662
89,3600.2900313624914,0,3.055902749300003,5.595011301348969,29.80357028543949,1.7071714184221334,76.04783149063587,1.039719595628408
90,3601.1191242273367,0,4.119731545448303,5.461314981859349,33.591800197958946,1.6877917227764836,63.13304382562637,1.0522098142203786
91,3601.948408019854,0,4.712075471878052,5.37004509555984,39.60553093254566,1.6587565458518019,75.65989562869072,1.0360559205294233
92,3602.777882784002,0,3.483200192451477,5.549087478851949,33.734163120388985,1.6833642969900136,70.48749400675297,1.0405644622872285
93,3603.607548563768,0,4.004127502441406,5.455515053580907,32.58266371488571,1.6917040384848296,55.10276464372873,1.0548054059822656
94,3604.437405403131,0,4.075146198272705,5.35849828296946,34.62844516336918,1.6681007385617872,70.82626609504223,1.0374924993935992
95,3605.2674533460977,0,4.8575828075408936,5.201763813924075,42.89022892713547,1.6301909628288196,79.36769419908524,1.0391370164102423
96,3606.0976924366687,0,4.4169312715530396,5.253462548037854,36.39006541669369,1.6554868109884904,63.6139570325613,1.0606644184826848
97,3606.928122718869,0,3.409433901309967,5.473713739387674,27.75436607003212,1.7232923156041657,61.751386381685734,1.0758441406113473
98,3607.7587442367208,0,3.2398359775543213,5.487368490710951,30.522110730409622,1.7038419494935344,66.09118634462357,1.0767529291172455
99,3608.5895570342695,0,5.379938066005707,5.306663393301823,42.06429497897625,1.6863713651074557,70.2396647632122,1.0872570070108092
100,3609.4205611555576,0,4.195093393325806,5.527208556777156,33.46241547167301,1.7500486319679196,63.56384774297476,1.1132505550776919
101,3610.2517566446504,0,2.930450528860092,5.790749807864776,25.862729378044605,1.8148693805277347,50.73017289489508,1.1461997625051965
102,3611.0831435456134,0,3.965393304824829,5.8384577919696525,30.871736958622932,1.8356636796367438,54.44830001145601,1.1564782068604438
103,3611.9147219025226,0,4.212066471576691,5.776927156913197,36.66040660440922,1.8027503746243345,73.8417566344142,1.137981585619665
104,3612.7464917594752,0,3.4395227134227753,5.790634368495545,30.786223143339157,1.8108027588870876,61.59493192285299,1.146548119450846
105,3613.5784531605623,0,3.8165603280067444,5.59987486373405,31.924663320183754,1.7745654206431973,63.1333362609148,1.1474405591320076
106,3614.4106061499024,0,4.813677608966827,5.451276089533459,38.393610805273056,1.7495072395173885,67.83136038482189,1.157281954286708
107,3615.2429507716065,0,4.410610556602478,5.471622254212258,36.73636245727539,1.7573969893830936,57.59533717483282,1.1694393692219147
108,3616.075487069814,0,2.984036833047867,5.792114450936565,28.731590017676353,1.8285851380911713,70.61791211366653,1.1683559602054114
109,3616.9082150886557,0,2.9652519524097443,5.728058988218111,27.209668919444084,1.8124630246462041,61.41015115380287,1.1663158715428317
110,3617.74113487229,0,5.0184521079063416,5.415551161645451,41.30235435068607,1.7539614484872244,66.05482549220324,1.197302992692527
111,3618.5742464648706,0,4.340770184993744,5.523925165148354,35.728691175580025,1.7918727521855877,54.314490504562855,1.2083552234415171
112,3619.4075499105757,0,3.1580989062786102,5.829419340948153,25.101684644818306,1.8620850576489187,50.322063125669956,1.2237834565134316
113,3620.241045253578,0,3.386564791202545,5.945385693870141,30.81848354637623,1.8993438279055357,64.62662218511105,1.2361801736771991
114,3621.074732538076,0,2.705065578222275,6.036993596007652,23.004591085016727,1.9206716624828553,45.160351399332285,1.2438273548004901
115,3621.908611808265,0,3.415681004524231,5.9969423533981345,29.01306453347206,1.927555676945389,63.53391222655773,1.2429082780022112
116,3622.7426831083626,0,4.248043537139893,5.823040142718948,35.57070441544056,1.8922371737661219,70.88414400815964,1.254347591779116
117,3623.576946482583,0,5.034990668296814,5.768988433224255,38.19217498600483,1.9039173195566899,56.67456442862749,1.3139310905930475
118,3624.4114019751655,0,3.7237749695777893,5.988107782144158,34.37696650624275,1.9404571566588777,68.86612562090158,1.310728141142277
119,3625.246049630345,0,3.6539010405540466,5.995089157163482,31.19139228761196,1.9441667909442828,56.65721920132637,1.3179282761106994
120,3626.0808894923807,0,5.82176548242569,5.70994917873125,43.285629227757454,1.918800694816344,66.55832610279322,1.3238972537253737
121,3626.9159216055314,0,3.6594467163085938,6.117054233957287,33.66927093267441,1.982820954990215,74.21765592694283,1.3046358350603595
122,3627.7511460140663,0,4.009066939353943,6.015524352401689,34.62929783761501,1.9410318246320761,66.16075995564461,1.303570030897223
123,3628.5865627622748,0,5.485617101192474,5.692149560640195,46.35572588443756,1.8579647782314486,79.17429690808058,1.2700798189607476
124,3629.4221718944427,0,5.163039028644562,5.694369410162748,44.88352897763252,1.8476711370443317,87.41066253185272,1.2434869923253866
125,3630.2579734548813,0,4.309794783592224,5.788169954321867,37.31688529253006,1.8853147669113413,74.72514493763447,1.2576009063039246
126,3631.0939674878955,0,4.249874413013458,5.804815015069843,34.941001787781715,1.904310105402282,64.73876145482063,1.2781822119970077
127,3631.9301540378165,0,2.967515915632248,6.0876647800280885,27.53140139579773,1.952679603806502,58.16968543082476,1.2965544677881704
128,3632.766533148971,0,2.547298938035965,6.386523419837038,25.200984984636307,2.024123820960339,55.03353850543499,1.3124367507797337
129,3633.603104865711,0,3.2015211284160614,6.216445328197806,27.3933717161417,2.017856480579054,55.15636073797941,1.3173124768912468
130,3634.439869232382,0,3.506119668483734,6.2279412171863635,30.79708556830883,2.014825059979489,62.563663348555565,1.3294370561449855
131,3635.276826293356,0,4.082084655761719,6.159119260550059,33.88730391860008,2.016721591567483,65.48653431236744,1.3499114615287149
132,3636.113976093001,0,2.3845129311084747,6.674474324458225,22.387688130140305,2.140510404114708,53.737400248646736,1.3848401445702943
133,3636.9513186757085,0,3.0228528678417206,6.467492138493874,29.775558531284332,2.0626667581944242,64.28791153430939,1.3599688278749242
134,3637.788854085866,0,4.08908885717392,6.414289044674668,35.4627571105957,2.075614538666162,71.81660483777523,1.3578595786732204
135,3638.6265823678873,0,4.881384611129761,6.165064385004362,41.857838809490204,2.021038460532805,78.58718146383762,1.3628901994845244
136,3639.4645035661797,0,3.9363784193992615,6.437913278022229,35.98676246404648,2.0839263410495374,73.95578645914793,1.3623965312105533
137,3640.302617725176,0,3.8146668076515198,6.359611437675181,33.324535712599754,2.0781141317580003,70.68974663317204,1.3617628046847003
138,3641.140924889305,0,5.230815649032593,5.978008736856378,43.45203225314617,1.972008456440724,78.96350558102131,1.3428853167790904
139,3641.9794251030207,0,5.343505799770355,5.976502950425256,45.667338728904724,1.9388836378737888,77.94436419010162,1.323019692049363
140,3642.818118410772,0,3.9247596859931946,6.1327166986257495,32.427472203969955,2.0068365105786095,63.016740284860134,1.3400504509564468
141,3643.657004857033,0,4.9209641218185425,5.971841969009592,39.02252307534218,1.9553985433157217,68.59420966356993,1.3192376391867178
142,3644.4960844862767,0,5.478456020355225,5.887595746088421,44.01532879471779,1.9427140119273745,71.10257238149643,1.3376890006649154
143,3645.3353573429863,0,4.328021764755249,6.114505858801392,37.1113922894001,1.9964197762686033,71.96187046170235,1.3493882975429634
144,3646.174823471667,0,4.450581967830658,6.358094607816841,38.03357753157616,2.0680308577648177,71.08675031363964,1.3888339449506328
145,3647.014482916819,0,4.226281642913818,6.46493993070367,37.26945173740387,2.082852989605458,70.93349977582693,1.3883941602498662
146,3647.8543357229673,0,3.76276832818985,6.616092719161795,33.71901349723339,2.125766295808427,70.45359267294407,1.405174259412312
147,3648.694381934633,0,3.451366424560547,6.982757091467663,30.28039726614952,2.226686679884059,60.57122179865837,1.4418921493048291
148,3649.534621596362,0,3.8509464263916016,6.793544003797994,32.70723032951355,2.2064610748711617,62.96554385125637,1.450425771488939
149,3650.3750547526943,0,3.914612799882889,6.896976686935852,32.71796430647373,2.2189362098851735,60.223149336874485,1.4505244570105031
150,3651.215681448198,0,3.788600265979767,6.8971047056267425,35.83995869755745,2.217668245792924,77.51014885306358,1.440643561583997
151,3652.0565017274344,0,5.056633710861206,6.822856473167905,40.584942787885666,2.221335227177876,74.13542293012142,1.4781513481888733
152,3652.8975156349898,0,4.236421644687653,6.92092234574448,35.0781144797802,2.2454108504222545,60.06244765967131,1.4947587280079828
153,3653.7387232154465,0,4.391625285148621,6.713019853414608,36.597855404019356,2.1778540516320186,65.47219650447369,1.4743160588726423
154,3654.5801245134116,0,5.421586036682129,6.468714270991586,44.41487014293671,2.110269811191749,70.74184942245483,1.445798402903757
155,3655.421719573489,0,5.462453842163086,6.502296871842675,47.433736354112625,2.114272538917512,88.37733349204063,1.4328581474082018
156,3656.2635084403064,0,4.412481963634491,6.504542668106009,37.35572949051857,2.120855184710792,75.303901091218,1.431044297241321
157,3657.105491158486,0,6.055831611156464,6.2704436822637915,51.77477243542671,2.050851416802906,84.97668118774891,1.4144398040350443
158,3657.947667772678,0,6.881502866744995,5.902360499188595,54.5922070145607,1.9562347965050593,84.22267663478851,1.3846405759458458
159,3658.790038327525,0,5.916657388210297,6.15677523187255,46.39138762652874,2.0371821932690843,74.25036585330963,1.405884862576416
160,3659.6326028676963,0,5.593346893787384,6.415792466112755,48.6677922308445,2.0733817032316217,83.5136748701334,1.4174024859899572
161,3660.4753614378565,0,5.782419264316559,6.4577010259735825,46.914971590042114,2.1041574802633995,74.26959550380707,1.4581683939334396
162,3661.318314082696,0,5.164734482765198,6.729526062660176,42.81155472993851,2.200925037754819,74.81376198679209,1.4731557235602233
163,3662.161460846902,0,5.084121644496918,6.720931156950219,43.41589629650116,2.1796324692328533,82.09136778116226,1.4422863494866043
164,3663.0048017751747,0,5.076756119728088,6.64298059751568,43.63929781317711,2.1532613176954536,75.53276466578245,1.4619693284108988
165,3663.8483369122346,0,5.728534400463104,6.461742771608129,45.583796203136444,2.1334724581841438,78.03531876206398,1.4726511468495855
166,3664.692066302797,0,5.329367578029633,6.647822276471103,42.962000638246536,2.1856661182223664,72.46703489869833,1.494392943641221
167,3665.5359899916034,0,4.8120163679122925,6.9087083365225475,40.673832803964615,2.2257340545642537,71.41397647559643,1.5102145371692373
168,3666.3801080233907,0,4.3878589272499084,7.094683206395741,40.70622259378433,2.2581665254608785,74.1586427539587,1.5086679546142465
169,3667.22442044292,0,5.093537867069244,6.864776812999741,44.27134749293327,2.2128755051463256,75.44549412280321,1.5033401923595018
170,3668.068927294949,0,4.908981680870056,6.938424540611339,39.870847925543785,2.2624249480656506,71.38091684877872,1.5162472650846157
171,3668.9136286242597,0,5.083803474903107,6.923603017654289,42.03598038852215,2.264872088034494,70.84382605552673,1.5350979951000256
