,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3,flux_radius_4,ivar_radius_4,flux_radius_5,ivar_radius_5,flux_radius_6,ivar_radius_6,flux_radius_7,ivar_radius_7
0,3414.8204132678343,0,5.219832703471184,3.1819663235765225,13.158434934914112,1.8569957392445042,18.19643561169505,1.3907262060958625,20.045647179940715,1.2550674883527118,17.13425967632793,1.3506238634975418,36.991427038563415,0.859828419701165,40.742885902291164,0.7472248013433598
1,3415.6067952578182,0,3.796815037727356,3.15026903595186,10.223561179824173,1.8530652847251665,14.465836103074253,1.4055659800965141,14.785007300786674,1.2763189689126488,11.024783487431705,1.3706395189856555,25.734476457349956,0.8675827872976797,42.217699222732335,0.7496555858204726
2,3416.3933583397916,0,3.2601645812392235,3.294874573024774,9.325775239616632,1.9091002350191277,13.835341412574053,1.4218972757156394,15.086001822724938,1.2901660066021916,13.135348591953516,1.3862184157533914,32.58004407584667,0.8742940082808012,44.539513619150966,0.7572910083778076
3,3417.180102555464,0,6.521521776914597,3.1135515379855736,15.520248718559742,1.8420400259190848,18.686205118894577,1.413497930008873,16.271499875932932,1.2930463085709387,13.13264961913228,1.3836923339586467,34.70189106557518,0.8682954842067392,48.105658582178876,0.7556009092521611
4,3417.967027946541,0,3.6646482795476913,3.2251166737041883,10.56399218738079,1.8907225268624401,18.261748760938644,1.4128919679285974,21.26087837666273,1.2781907974632352,16.494770920369774,1.3763179460127293,35.23708086297847,0.8751585568420879,36.815922063658945,0.7677862337920711
5,3418.754134554752,0,2.6009850800037384,3.342744233376286,8.725147500634193,1.9559807027576124,18.623959116637707,1.4393526308489504,23.061495780944824,1.3020481706712883,20.18111004680395,1.3883519952131869,45.0524124968797,0.8761756941404905,40.07811620552093,0.7764444937050994
6,3419.5414224218207,0,3.021786853671074,3.421739282072538,7.73031067289412,1.9944472145768903,13.396126214414835,1.4607369126467413,17.94197031110525,1.3172239860205912,17.452605862170458,1.40206011993826,44.48342990828678,0.8818952902352646,48.38585665111896,0.7779771525453902
7,3420.3288915894955,0,2.2839727476239204,3.4828618860484766,8.539745405316353,2.0093050759897206,17.27769462764263,1.4689110970747816,20.59482580050826,1.3242098849944823,16.469758305698633,1.4114698558804832,37.33753824979067,0.8874123220042877,47.52574974484742,0.7778090688655702
8,3421.116542099521,0,1.9252842888236046,3.516307225427715,8.190908253192902,1.9966629607543493,19.66256495565176,1.4340905288434522,25.67369992285967,1.298012062236056,20.461312152445316,1.401955995258806,36.108354925818276,0.9001211333921316,33.858971638663206,0.7914053756212186
9,3421.904373993664,0,3.2628823071718216,3.4470436570328773,9.713634736835957,1.9877298185402856,17.16818767040968,1.4555735348820877,20.14091022312641,1.3148538002740826,17.924743622541428,1.4078916202600054,45.72700642608106,0.8884595492913027,54.54947081953287,0.7779947061359865
10,3422.6923873136875,0,2.679498627781868,3.487836355598048,8.446417354047298,1.9926016914975089,14.59951083920896,1.4657890231223096,16.634542836109176,1.3342290364951959,14.379105462227017,1.4265351998349098,37.320547903189436,0.895867306400551,48.50685275695287,0.7754872453015005
11,3423.4805821013783,0,4.44619981944561,3.3680538655619947,12.045979298651218,1.953985867863446,18.23669462837279,1.4568867540100752,18.31121340507525,1.329764384598426,15.827221189727425,1.4267923315142264,40.773317685350776,0.892026002155037,44.48129918356426,0.7788155320953067
12,3424.268958398519,0,5.43836210668087,3.236311112509096,13.506617650389671,1.9120056199738753,20.81548933684826,1.4303204295650374,21.70143001154065,1.3058264262344697,15.76514645665884,1.4118724950999502,37.399546975735575,0.8862357411738245,57.065886435098946,0.7649411093008235
