,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3,flux_radius_4,ivar_radius_4,flux_radius_5,ivar_radius_5
0,3437.2535114146526,0,5.961949460208416,2.9296671092629616,8.688057580962777,2.1364481515623233,12.694569266401231,1.4658627636231876,9.981452092528343,1.454460774635527,15.085069351363927,1.088189902538375
1,3438.0450594111107,0,9.23403885960579,2.86337777318585,13.75579036027193,2.097253305297853,18.518424700945616,1.469490618956973,13.052757531404495,1.4626615565433059,18.94651816051919,1.0887932939266183
2,3438.836789689212,0,12.626637279987335,2.8053025875632076,15.305646419525146,2.1012935436352462,12.811209385748953,1.501982861404201,5.936237852089107,1.49487058416118,10.451177572307643,1.104560346966691
3,3439.62870229094,0,7.486464396119118,2.95945351828559,10.024675921536982,2.1341605009322206,9.994061453267932,1.499173997295327,5.073712955461815,1.497010117948715,10.569417811348103,1.111258802547697
4,3440.4207972582744,0,9.275294184684753,2.935457585484847,13.915462449193,2.1173219025601786,17.32379227783531,1.493062764462813,9.234021228272468,1.4934719971405506,6.212716882757377,1.1314661801052044
5,3441.2130746332186,0,6.455196410417557,3.0652097034208343,9.396315179765224,2.162720990640296,9.81947377329925,1.5151239438661157,2.9755723304115236,1.5215239973546273,-3.588409903459251,1.1513907175386398
6,3442.0055344577713,0,6.730576545000076,3.0606567687751935,12.398179478943348,2.1176538077434817,13.838840726297349,1.4989496178453088,3.3983890225645155,1.5177300542325038,-2.074823782138992,1.154494994313098
7,3442.7981767739543,0,6.739460900425911,3.1318421770193727,12.157785207033157,2.18762243096923,15.314813184086233,1.5318076721090772,6.681017674334726,1.533348764663293,1.4188411956420168,1.1619945321930876
8,3443.5910016237863,0,2.584539867937565,3.216206573263267,3.103457784280181,2.2916089004266285,2.941630195826292,1.580087071455708,-1.7864273589657387,1.577246048481634,-5.2394610167248175,1.1799911414518016
9,3444.384009049309,0,4.924707442522049,3.14533356483919,6.336801511701196,2.280240980388964,9.093820920214057,1.5586751739367644,6.269379482517252,1.5491022546360758,6.450447861279827,1.164013109922658
10,3445.177199092559,0,8.129388019442558,3.078300425038281,11.368744391947985,2.2474332931605567,16.756207639351487,1.5561453134871848,12.952503144741058,1.551301437398086,12.274054612149484,1.1735348476688774
11,3445.970571795599,0,4.328819692134857,3.2390254890610266,8.886201281100512,2.260737502711588,12.551124653662555,1.5652798635609186,5.669992488634307,1.5681578273765073,3.6315182927646674,1.1826850834967018
12,3446.7641272004844,0,6.765103384852409,3.085345611662361,10.289332367479801,2.2191440694280082,12.614653648342937,1.5802540992970908,8.654225747101009,1.5789042931060868,7.403759629232809,1.184900719680435
13,3447.5578653492967,0,6.667271941900253,3.110958308618252,12.019132278859615,2.190351449254667,17.290644766413607,1.5293845433597257,9.196230953384656,1.5410726460537203,5.908415532961953,1.172545031492456
14,3448.3517862841113,0,4.944523423910141,3.078814867565908,9.6856125369668,2.2041478341659544,18.21262856014073,1.545061216081449,12.91442903270945,1.551937804954368,12.903047250816599,1.1718875419844
15,3449.145890047029,0,11.468597829341888,2.938656510925352,15.874298214912415,2.134094162303007,14.705627005081624,1.5392382649683778,6.595833759056404,1.5486947423931345,11.344939587688714,1.1634209150185546
16,3449.9401766801434,0,11.657866209745407,2.962857910412019,18.912588510662317,2.126602119266534,23.993642361834645,1.5260831405098194,14.1087676868774,1.5334044618091958,13.457292546590907,1.171866291830479
17,3450.734646225576,0,7.445427134633064,3.079825613688579,12.837314672768116,2.19750110636851,18.77776912425179,1.5396814014453606,9.702811929862946,1.5544664739072727,2.0718240627466002,1.1896711828437379
18,3451.529298725441,0,7.047221913933754,3.0647816016557843,12.661225639283657,2.182989645134712,19.130963075440377,1.5264404505150175,11.43346755602397,1.5438364405051224,11.845607682596892,1.1831805193232536
19,3452.324134221877,0,9.296455800533295,3.0894360671672487,15.70591240376234,2.2154162131178996,23.9779236856848,1.5537523850884047,19.879914744989946,1.5612362602047085,27.607708117633592,1.1616231344168906
20,3453.1191527570186,0,7.3942196518182755,3.0553660691722095,10.619676085188985,2.199709434153682,8.147363432799466,1.5768363157073446,-0.4405651104170829,1.5963548383389765,3.612278498709202,1.190391196122845
21,3453.914354373023,0,11.441812634468079,3.065243979518777,17.232049986720085,2.2093438383888033,20.36992753110826,1.5837909535153754,10.247875568456948,1.5859846656187075,3.366185043839323,1.1954216168694067
22,3454.7097391120483,0,9.621399581432343,2.9809388394055083,14.81362920999527,2.201758293563392,21.011100336909294,1.5595592477064038,13.890636971016647,1.560205207585948,13.007727017000434,1.1883717121162567
