,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5
850,1.2486212,0.04386591,4287.741409262378,27.852622985839844,0.22728688,4288.27324585463,50.29557228088379,0.30766067,4288.859719907513,89.0030403137207,0.4307909,4288.936140412118,93.18378067016602,0.47633272,4289.029903939354
851,1.1758811,0.043576337,4288.7288118821025,26.30293369293213,0.22528571,4289.260770948356,46.546791076660156,0.30561948,4289.847380057428,81.78117752075195,0.42764455,4289.923818160532,86.12798690795898,0.4679745,4290.017603280104
852,1.1888157,0.04344859,4289.7164418858565,25.23119354248047,0.22208071,4290.248523454315,45.444419860839844,0.3056206,4290.835267650677,80.03890609741211,0.42878088,4290.911723356331,86.73836135864258,0.46828085,4291.00553007321
853,1.1392015,0.043503474,4290.70429932601,25.30260467529297,0.22341776,4291.236503424883,44.618661880493164,0.3050983,4291.823382739646,80.34679794311523,0.43011293,4291.899856051903,85.31686019897461,0.47579348,4291.993684371065
854,1.0493972,0.042776786,4291.692384254931,23.65974998474121,0.22100477,4292.224710912436,43.67188835144043,0.30369842,4292.811725376714,75.79632186889648,0.42943478,4292.88821629963,80.19919204711914,0.47642446,4292.982066226048
855,1.1294596,0.043422837,4292.680696725015,24.184131622314453,0.22468516,4293.213145969376,42.83670234680176,0.3052603,4293.800295614292,75.7878532409668,0.43115723,4293.876804151921,77.90522384643555,0.48169148,4293.970675690571
856,1.2546057,0.04441942,4293.669236788652,25.79545307159424,0.22797953,4294.2018086480975,44.77655792236328,0.30822188,4294.789093504782,79.37541580200195,0.43219826,4294.865619661181,80.77678680419922,0.47583616,4294.95951281704
857,1.2372463,0.044589274,4294.658004498263,26.69228458404541,0.2273809,4295.19069900103,45.9690055847168,0.30883664,4295.778119100621,81.81159210205078,0.4344992,4295.854662879848,83.5006103515625,0.4761163,4295.948577657894
858,1.2265189,0.044777315,4295.646999906261,26.35462188720703,0.2282579,4296.179817080593,46.635881423950195,0.3107053,4296.767372454233,83.24562072753906,0.43643528,4296.843933860346,88.7544937133789,0.48523793,4296.9378702655595
859,1.2780129,0.044962026,4296.636223065093,27.12990379333496,0.23106632,4297.169162939239,47.30671310424805,0.31276596,4297.756853618081,83.97412872314453,0.43797588,4297.8334326551385,87.97200393676758,0.4838764,4297.927390692498
860,1.2352346,0.044081442,4297.625674027196,26.985855102539062,0.22590838,4298.158736629412,47.34692192077637,0.3072847,4298.746562644613,84.37812042236328,0.43026325,4298.823159316676,87.77420425415039,0.4782547,4298.917138991165
861,1.0737612,0.042185914,4298.615352845038,24.780712127685547,0.21722683,4299.148538203587,44.36673927307129,0.29852936,4299.7364995863145,79.07261276245117,0.4223283,4299.813113897443,89.70421981811523,0.47083706,4299.907115214043
862,1.0357367,0.041987587,4299.605259571083,23.06016731262207,0.2173906,4300.1385677142325,42.8912296295166,0.29937926,4300.72666449566,75.5525016784668,0.4210066,4300.803296449917,85.75603485107422,0.4726333,4300.897319413612
