,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3,flux_radius_4,ivar_radius_4,flux_radius_5,ivar_radius_5
0,3461.930404453921,0,4.552715361118317,1.9231033686152692,16.215727977454662,0.9856826051968158,19.3238057307899,0.8659610793937231,34.102816986851394,0.6157847617742013,44.79022277984768,0.5466471213617556
1,3462.727635169206,0,6.3513112887740135,1.9467463308121349,21.78485056757927,0.9831800978531543,27.329556070733815,0.8553395530357227,44.53568384842947,0.6110202459906661,40.04229356581345,0.5399233478461258
2,3463.5250494747797,0,8.649410858750343,1.874032116972516,26.560744136571884,0.9676881864542314,29.803667187690735,0.8561139304130453,56.752810794860125,0.6095366329123001,45.12291376548819,0.5462436302289861
3,3464.322647412927,0,7.848206251859665,1.8966777069667637,24.881643280386925,0.9779305378338211,30.73417656123638,0.8673134043872519,55.422366213053465,0.6187595180859974,51.09504443593323,0.5471897537029646
4,3465.120429025928,0,9.112885355949402,1.9418304421818053,28.158646643161774,0.9829867519436555,28.45960545167327,0.8816425603987511,45.190956372302026,0.6317821221925106,46.46876464725938,0.5533486001359015
5,3465.9183943560884,0,2.8280042745172977,2.069561144846312,12.87703218171373,1.0250123213934361,24.608533177524805,0.8945014398377993,67.66624642163515,0.6268559738331066,75.9603845924139,0.5539147793861767
6,3466.7165434457074,0,6.097690507769585,2.0541903516611573,20.703491212800145,1.0364502765078405,26.435512825846672,0.9037809243696968,49.954296284529846,0.6363613352280956,49.30411502200877,0.5620381488151514
7,3467.51487633711,0,8.68917790055275,2.0008870471961,31.16395078599453,1.0202397220638157,37.13999682664871,0.8952097110854712,63.200402684509754,0.6358317760343197,60.1048505268991,0.5676628384292102
8,3468.313393072616,0,7.527819469571114,2.013085044537514,23.171557813882828,1.0287361603724232,24.232793301343918,0.9110829338765422,45.6121908640489,0.6433518898423606,45.58994661504403,0.584143077805942
9,3469.1120936945676,0,7.642431050539017,2.055915643790204,25.60028627514839,1.0508888302125532,31.548174485564232,0.9149908214999268,51.047744448529556,0.6532768305059714,38.643540278309956,0.6005367753656508
10,3469.9109782453056,0,3.8100031912326813,2.1254299648241144,19.29594548046589,1.0476759790507033,29.591191671788692,0.9075761655133606,46.29712312668562,0.6517350300613308,42.95349167054519,0.5976414597683888
11,3470.7100467671926,0,7.1478534787893295,2.103052506690977,24.521366223692894,1.0597936111858617,23.52573219779879,0.93463388137047,34.390043227002025,0.6610258018998807,42.592020249925554,0.5967622366650266
12,3471.509299302587,0,10.189316615462303,2.0289529173958583,30.174505330622196,1.0544932049449234,30.37996827904135,0.9315738998684048,44.99179020873271,0.6577406397722431,37.58306225389242,0.601914021803122
13,3472.308735893872,0,5.966732889413834,2.125492630875398,22.09784173965454,1.0741464343950038,23.313421791419387,0.9428996238187775,31.816774260718375,0.6620706786606779,18.469944515789393,0.6073378223861925
14,3473.108356583426,0,4.385193049907684,2.178760276540509,14.914723858237267,1.1075492483294487,21.241744212806225,0.9517524996535957,47.591287445276976,0.6600630093633434,50.16423498606309,0.6038405167691074
15,3473.90816141365,0,3.9432081282138824,2.1744762574066137,12.509283809515182,1.1288935526146942,15.430750449071638,0.9729666308380375,42.45994340849575,0.6649607189316682,54.42619892163202,0.6021482451396971
16,3474.708150426942,0,4.912624888122082,2.152490150826951,18.854965534992516,1.1131258075752704,21.06576071679592,0.97424810353999,29.281707903835922,0.6794979961356222,24.22285112924874,0.6185889288942741
17,3475.5083236657247,0,4.108986347913742,2.195046368231652,17.573656871914864,1.1161789776691347,23.026802945882082,0.9565066989268526,31.896522262133658,0.6759161614855638,26.380689040990546,0.6226527887511536
18,3476.3086811724147,0,6.812701389193535,2.1826837462934012,21.24990712851286,1.1171821299329092,23.410207604058087,0.9705274744590849,40.25674731237814,0.6823841810980713,36.92875189916231,0.6238835148936248
19,3477.109222989454,0,7.261698067188263,2.1594642731377904,20.621494367718697,1.1264553433204683,21.167392645031214,0.9865924945394589,35.740504515357316,0.6946828264055127,40.148070187307894,0.6323944181934766
20,3477.909949159278,0,7.19570854306221,2.170075294126401,23.971386969089508,1.1131738870999537,26.306884945370257,0.9785257027627756,41.21010682824999,0.6968939962203434,39.491153257898986,0.633539951361428
21,3478.7108597243487,0,5.221194192767143,2.215781909102161,19.895268194377422,1.1212515341531826,24.844430753961205,0.9857636637594434,43.518723705856246,0.6961353930353739,40.387126583606005,0.6349970357833882
22,3479.511954727125,0,5.663583070039749,2.2134789795146834,17.27739428728819,1.127825704520186,22.288442376069725,0.9890400503895529,47.27870966424234,0.6975896123451204,48.36299258423969,0.6377423987886477
23,3480.3132342100776,0,6.371032163500786,2.2090401512029123,17.07329097390175,1.1591885950010912,18.676138255745173,1.0140114126467679,40.120520101860166,0.705091754344212,44.16796394903213,0.6417607648852027
24,3481.114698215696,0,6.424216195940971,2.235099510134159,22.23220621049404,1.1551966682187889,23.688575971871614,1.012198054605124,39.92139530740678,0.7137806401274256,44.28366566984914,0.6492127719098132
25,3481.916346786466,0,6.316923961043358,2.266228973071981,24.108636185526848,1.1553464488199794,27.167961314320564,1.0147721154220937,48.74926390033215,0.7096644674940568,51.0174588416121,0.6502269191596199
