,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3,flux_radius_4,ivar_radius_4,flux_radius_5,ivar_radius_5
0,3424.1107079491876,0,11.577315092086792,2.1579017364977173,10.717494904994965,2.192057671239029,21.784883186221123,1.4726177497117507,27.852243594825268,1.151452998501734,20.987842543050647,1.151242986961617
1,3424.899229354876,0,12.065273463726044,2.1771558349890086,10.975281238555908,2.2073169188419692,20.25265757739544,1.4764865179511761,22.317093642428517,1.1677586083929967,14.178241667337716,1.1839496825582554
2,3425.6879323452285,0,10.156328022480011,2.192997141468272,9.20013964176178,2.2384206583187067,17.96826781332493,1.500419124003545,23.326456360518932,1.1785462031257776,16.619795388542116,1.1919622332281805
3,3426.4768169620697,0,8.961037576198578,2.223439673765639,8.314541757106781,2.2725811409082866,17.11921039968729,1.5199350248628556,22.113295304123312,1.2155133317717013,16.196462826337665,1.2518217322498724
4,3427.265883247217,0,9.701703906059265,2.2920153254023448,8.582144260406494,2.3220069029933907,16.802129328250885,1.5287469297952048,21.961896705441177,1.2044750499307246,14.85504578628752,1.2515859892148855
5,3428.0551312425146,0,8.357938051223755,2.3891907295549983,7.693494558334351,2.4388435601491945,16.78136584162712,1.583297959046992,24.716191463172436,1.22465752492203,20.37318843230605,1.2404401898531643
6,3428.844560989799,0,7.158390909433365,2.2828365685958523,6.9565180242061615,2.3461924848788263,16.295736864209175,1.5590313740940542,22.77878992073238,1.2292498580506237,17.136383391916752,1.2564782398066363
7,3429.634172530933,0,16.691391944885254,2.137486366600042,14.659586787223816,2.198242969056406,26.620888516306877,1.4835422071087938,31.46749360859394,1.1864407952346412,19.728576676920056,1.2383852957771477
8,3430.423965907774,0,9.997812449932098,2.1369391965549047,9.125658512115479,2.24511561365276,18.845343992114067,1.5313662384497628,22.877266839146614,1.2104057118190068,15.696971289813519,1.2387078439127268
9,3431.2139411622024,0,12.431142330169678,2.1485167538288166,10.249433308839798,2.2773209193727753,19.708415910601616,1.5690656796076796,28.789488673210144,1.231478672855704,20.74119720607996,1.2728127269525726
10,3432.004098336095,0,10.451127171516418,2.3410762039855393,9.356739401817322,2.388834760464018,19.336277171969414,1.584457807369483,27.460106041282415,1.2433679176977268,17.893684720620513,1.286076973808341
11,3432.794437471353,0,5.176909655332565,2.2777046843494815,5.4228155463933945,2.3421502167025174,13.677745394408703,1.5602870998128546,17.8161708638072,1.242440793337062,10.82550791464746,1.276459816758132
12,3433.584958609871,0,10.12266594171524,2.5037014024851847,9.498058497905731,2.504947829799759,19.36987952888012,1.619514360722388,24.07472997903824,1.2732059344792868,15.119227996096015,1.2696723833870083
