,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3,flux_radius_4,ivar_radius_4
0,3457.3089010840818,0,10.763913229107857,2.009239622619043,13.658013422042131,1.399351302595513,9.871836061240174,1.0254537712970715,4.024037457769737,0.9637992275464923
1,3458.1050675363676,0,9.339845452457666,2.060966815895795,10.95529770880239,1.4307270575529176,4.975165181036573,1.0358341592271056,-4.0843169265426695,0.9769959206794206
2,3458.9014173338574,0,6.489531498402357,2.0735792204911894,11.140288503374904,1.4121328727274598,9.634496173792286,1.030819374777189,4.1537313146400265,0.9691887241903965
3,3459.6979505187805,0,9.765962295234203,2.0617855126054816,14.885156260803342,1.4142180233638295,10.888700195297133,1.0346829305488228,0.21469126106239855,0.9819090227353287
4,3460.4946671333614,0,8.869326055049896,2.114453910238643,13.76083091692999,1.4408896884806985,16.31179056192923,1.0342119222334145,5.630931407014941,0.9805636405355399
5,3461.291567219848,0,9.560526950284839,2.0641517394808826,15.387751755304635,1.43175925875483,20.23180216224864,1.035121083719053,11.140292708063498,0.9806582965578835
6,3462.0886508204835,0,6.921509442850947,2.1250642061866056,8.207335042767227,1.4514591417331177,-0.298738791141659,1.064040642442488,-7.3726830061059445,1.0025400057328058
7,3462.885917977537,0,7.84425844065845,2.087202005349846,12.142073915107176,1.4337170158333954,2.575378541077953,1.0564968530085816,-7.6280088073108345,0.9996441069871475
8,3463.68336873327,0,10.191207952797413,2.086422093477787,17.68290638178587,1.4294979759171549,22.0711580645293,1.0380010470726937,13.0565902593371,0.9800129304647224
9,3464.4810031299708,0,9.522073648869991,2.086240173279441,15.339622342493385,1.430120025347007,9.078949362738058,1.0530171919392943,-0.15582854743115604,0.9961628152893146
10,3465.2788212099213,0,12.699983268976212,2.099812397058692,19.077872446505353,1.4517569160300383,18.503191838040948,1.0550213583053873,11.662157274899073,0.9933595327649712
11,3466.076823015429,0,9.388768576085567,2.0934746163149645,13.404885061085224,1.457464222359775,17.988025740465673,1.0564034515388543,16.0631021964291,0.9906426833430528
12,3466.8750085887955,0,13.965713202953339,2.068267620124374,23.42815861850977,1.4251583271528938,19.152816019952297,1.051150950951573,6.6804271879955195,0.9914506842055575
13,3467.6733779723468,0,10.698691457509995,2.116592726596367,19.24654183909297,1.4258715040904897,22.889096674975008,1.043539722584692,16.300121094333008,0.9943986473826719
14,3468.4719312084053,0,9.499258249998093,2.0731072018428334,15.73062278330326,1.4365615640165477,14.6363056297414,1.0536724160527877,4.921392494288739,0.9905620809053363
15,3469.2706683393153,0,11.259772673249245,2.122950372688469,19.02511153370142,1.4475811722892513,23.087504785507917,1.054172003222687,18.04750419827178,0.9972547907558508
16,3470.0695894074183,0,13.20248182117939,2.0230970721819985,21.832901816815138,1.429813334821355,21.613460780587047,1.0521245530175165,5.438172796624713,1.0028097624975423
17,3470.86869445508,0,19.319829672574997,2.0039424840449094,26.50430311728269,1.413209555149909,20.19757673656568,1.0454558121653705,6.860722306417301,1.009162919299896
18,3471.6679835246605,0,6.715296573936939,2.1112299195204765,12.993201829493046,1.4512011727706016,19.340225604362786,1.0532275854440292,10.280083406018093,1.0030351203590495
19,3472.4674566585454,0,8.42987222969532,2.146778859972949,19.305935338139534,1.444921286041384,20.17315642174799,1.0573593821133773,-0.22157896461430937,1.0183073515716121
20,3473.267113899113,0,11.76253391802311,2.1217187514097224,21.34059789776802,1.4583689655149976,19.24883334117476,1.0768026013805498,-0.8211934887658572,1.0357640714172798
21,3474.066955288769,0,10.451634105294943,2.1241577626026467,13.328146619722247,1.489422697669672,12.0386588643305,1.0865223182091013,8.384512030519545,1.0218274445693796
22,3474.866980869916,0,10.18735384941101,2.162044116048006,17.161243863403797,1.4891242138417293,21.14208131376654,1.0876347077737767,12.22799649182707,1.0275805077933486
23,3475.667190684967,0,9.098308000713587,2.1804292609986375,16.852415784727782,1.4906886559143415,18.431973952800035,1.0858740694811506,0.8713059178553522,1.0431283426401845
24,3476.4675847763556,0,2.7997163012623787,2.240391365227664,5.08703158213757,1.529851159158511,13.631898127030581,1.0922448689754023,13.106200859416276,1.0342759124148104
25,3477.2681631865103,0,8.555771104991436,2.2534541222806297,12.2411089213565,1.5411489531070954,9.896858137683012,1.118065776354384,4.279858405898267,1.047688709990292
