,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3,flux_radius_4,ivar_radius_4,flux_radius_5,ivar_radius_5,flux_radius_6,ivar_radius_6
0,3419.775214742021,0,10.954141020774841,2.719165922573395,9.680632710456848,2.8883209371762133,34.48995706439018,1.3556269334477173,18.69431994110346,1.6174237909331242,32.35775272734463,1.0589540302577927,12.472107933615916,1.346449834731265
1,3420.5627377485657,0,11.949396252632141,2.6842110393142926,10.177400410175323,2.8812935008235607,32.49283787608147,1.3628581090403262,15.0660894876346,1.6341996448275868,27.089529030956328,1.0733666574551033,15.220406180247664,1.345298883896396
2,3421.3504421098587,0,17.50070309638977,2.511606340696469,14.615338861942291,2.72674316548916,41.79058080911636,1.3380433599167605,16.28680608421564,1.6481732046239133,26.980624813586473,1.0837629186945605,16.36210985481739,1.3535844503843115
3,3422.1383278676703,0,13.42857974767685,2.589082434937401,11.32805597782135,2.7998737222313137,35.89254865050316,1.3496255566263684,17.215222232043743,1.6500371907935796,27.171893188962713,1.0922031906452134,13.336527468403801,1.371512245046413
4,3422.9263950637664,0,8.802942901849747,2.7999870374653812,7.81404322385788,2.9782306730206587,27.0448529869318,1.4002888980191937,14.929647460579872,1.6848487993686914,28.212341202422976,1.10327318748436,14.117393719032407,1.3748831642764945
5,3423.714643739937,0,11.445157766342163,2.7725300161789077,9.797030448913574,2.9473370144378856,31.105402067303658,1.3980380264150354,14.173305500298738,1.7026073835753857,27.021628150716424,1.1136161355963026,13.36962140724063,1.3935513984239474
6,3424.5030739379667,0,11.689509630203247,2.7785581910452772,10.09838318824768,2.9441856682493293,34.62850936502218,1.3863934174071784,15.238941174000502,1.6989133788589443,28.561695157550275,1.1176415598529112,13.958113927859813,1.3932995401300678
7,3425.291685699665,0,10.110351026058197,2.7746946594147177,8.993410617113113,2.9590897250687034,33.26913398504257,1.3957474144464148,16.08889940753579,1.702632597670909,28.871354652568698,1.116840104352421,13.546750497072935,1.4003394404492027
8,3426.0804790668353,0,11.48192983865738,2.7553686141904272,9.066502094268799,2.997376468273036,26.213803619146347,1.445091690278906,13.569537557661533,1.7360079883866546,27.715694378130138,1.1251308279124204,13.430578022263944,1.4071345696284447
9,3426.8694540813062,0,12.110324919223785,2.7070094259859387,10.015495389699936,2.9576851105565325,30.931760638952255,1.4316295747538166,15.844226822257042,1.7332942994317921,33.12962684035301,1.1271318572751854,19.37084968201816,1.4055861018539182
10,3427.6586107849007,0,10.96957415342331,2.7223259836137004,9.946353018283844,2.941209632241858,34.50263000279665,1.4033307542960223,16.076862007379532,1.7306665583356828,29.510114401578903,1.1349474117361193,16.81290103495121,1.4130250579199006
11,3428.4479492194673,0,13.366362452507019,2.642895234016702,11.485031604766846,2.8650279421076186,37.74857006967068,1.3842109340174595,17.62447039783001,1.7063823452443578,30.652468516491354,1.125551256255295,13.89396586548537,1.4238244385478307
12,3429.237469426848,0,11.297154605388641,2.743932547489558,10.076221019029617,2.9156640979675283,34.805631548166275,1.3891332492880797,15.94794986024499,1.7099791865234977,29.35459113214165,1.1259967235454371,12.718754068948328,1.4273053227346228
13,3430.0271714489095,0,11.47466492652893,2.7210080019425273,9.986792922019958,2.925083471069661,34.97593080997467,1.3926875523154145,18.229628890752792,1.69840289656386,32.54475737269968,1.127304045857343,10.256678671343252,1.4459717910364274
14,3430.817055327515,0,10.005857765674591,2.765980980770018,8.689931571483612,2.969089340016395,28.534140944480896,1.4220932618613413,13.687828600406647,1.7486151995068193,24.0212436276488,1.1606135091260432,15.272471144329756,1.4415110263180624
15,3431.6071211045482,0,10.836432039737701,2.747737974098654,9.24918583035469,2.964514213385177,29.068368025124073,1.4285114237931236,11.528332835063338,1.7673250918269097,18.64705828053411,1.1694271149219435,9.415281777270138,1.4564116686875426
16,3432.397368821892,0,12.475969672203064,2.6943136988251624,10.789104849100113,2.9156802715484003,33.841707684099674,1.4124817223118924,14.172633899375796,1.7480845460481407,25.821177577105118,1.159171781193931,12.029982500709593,1.4523864312829013
17,3433.187798521452,0,10.1511852145195,2.827535308919255,9.00329115986824,3.0233572648530123,34.13104124367237,1.4243869512550842,19.252879664301872,1.722729519914857,36.5067111030221,1.1419998324795992,16.15719874855131,1.4471165789427107
18,3433.9784102451276,0,11.925351738929749,2.757252456154522,10.394767224788666,2.9798004387845762,38.281759068369865,1.4061259994557096,20.188675239682198,1.7050823826013521,33.25510726869106,1.1476718717268233,13.333256177604198,1.4639147390912144
19,3434.7692040348447,0,10.020400822162628,2.8271739350405825,9.178464204072952,3.0191863162424624,36.55280712246895,1.3997173680738884,18.61265395116061,1.7054527964381991,28.989752961089835,1.1574360090127473,14.020783789688721,1.46027373975708
20,3435.5601799325223,0,12.311684608459473,2.789556688461745,10.654906958341599,2.99576365955425,35.40685697644949,1.420323152664963,17.1272549405694,1.7264357372168746,29.681344764772803,1.1532436735169278,13.65213687857613,1.4635119689576288
21,3436.3513379801043,0,13.855656862258911,2.707931599358258,11.168488174676895,2.9720212386152265,32.42409207671881,1.4395032215754695,14.483190476894379,1.7508430221207685,26.973985911579803,1.1586558668041573,13.695439415285364,1.458356811627566
22,3437.142678219534,0,11.446518361568451,2.7721908717751758,10.022192120552063,2.9995407491524393,34.57013189792633,1.428957756629597,15.330785447731614,1.7586085495188541,26.284573968703626,1.172150938539636,12.613828854780877,1.471818260719687
23,3437.934200692763,0,7.449589043855667,2.91862374853924,6.457946062088013,3.150126178355809,24.529267866164446,1.4842219501135085,14.358095683157444,1.7821563256716506,30.315414996352047,1.1793026191949558,15.646550036617555,1.474339972916437
24,3438.725905441766,0,12.366533756256104,2.7210058488029043,9.762088865041733,2.992677092030249,27.233699586242437,1.4739456908026283,11.407361277379096,1.8179730901196351,24.164752687502187,1.199617016057772,15.258777961193118,1.489646744957174
25,3439.517792508509,0,10.748276770114899,2.7762338065105867,8.79406601190567,3.0166766204115487,24.814050748944283,1.477165879464913,10.239184181205928,1.8162393948034794,16.874294159002602,1.20213028596931,7.802737244404852,1.5154858802888733
26,3440.3098619349857,0,12.697234034538269,2.702505126660126,10.798359513282776,2.9471838293265225,33.59376614540815,1.4439543996757478,15.386312484741211,1.782087450542336,23.083284728569197,1.2014182544540617,10.926143259333912,1.5139893443431547
27,3441.1021137631833,0,15.353243350982666,2.6444874039364024,12.347182810306549,2.931239076289365,33.864760521799326,1.458884358826582,12.453793086111546,1.8156561827909887,20.5688220243901,1.2171482962682736,10.015032621333376,1.531619056331017
28,3441.8945480351126,0,11.116994678974152,2.7940837785450956,9.204612821340561,3.0661185135783753,29.193493738770485,1.494907509020905,12.401512736454606,1.8535163408968236,23.201093142852187,1.2270588019838649,10.344280406134203,1.540158864365188
29,3442.6871647927824,0,8.68940794467926,2.907389220971917,7.6240039467811584,3.164243343189635,26.17885686457157,1.5143881377308444,11.775907352566719,1.8553167104597417,20.927303049247712,1.2360484634473856,11.73110705986619,1.5469247825454113
30,3443.479964078221,0,10.30240786075592,2.917391659060299,8.577124059200287,3.1748756799398135,25.4772747438401,1.5289504853703753,10.38394210767001,1.8667600872709529,16.187980751274154,1.2453993023418757,8.808162768371403,1.5573273991823424
31,3444.272945933457,0,10.779213607311249,2.889613163711704,9.105360805988312,3.155249060908094,29.792397759854794,1.5207920294258748,15.056531570851803,1.8461187521529026,23.723516103811562,1.236166648289646,8.817228778381832,1.561725540693152
32,3445.066110400539,0,10.78323221206665,2.8977239894742466,8.434982851147652,3.1912509598164,24.205015754327178,1.551561587260973,12.843537162989378,1.8569123741789406,24.694386321119964,1.228410465748678,11.710116930305958,1.5454794698611636
33,3445.859457521513,0,10.56656402349472,2.843805168399105,8.75338464975357,3.1012821904821406,26.529923371970654,1.496037902236389,12.397307870909572,1.8080772237597593,16.92157198995119,1.207752692348081,6.46256146763335,1.5098575143145898
34,3446.6529873384493,0,11.02383816242218,2.8042756246122384,9.473043143749237,3.0303472865190813,30.43813133984804,1.4426331140326394,12.403618784621358,1.75768526483621,14.707640944281593,1.1725460894061708,5.726237031572964,1.4602025395436955
35,3447.446699893412,0,10.540436804294586,2.769544361877478,8.773544579744339,2.985449612030386,28.5092081699986,1.4197204524125024,12.080426122061908,1.7303178299457411,23.30566411302425,1.1463844621454353,13.31142765621189,1.4234653502574637
36,3448.240595228491,0,11.28111219406128,2.7545768050074955,9.684899657964706,3.00138947251456,34.562711507081985,1.4346105824604325,20.837137326598167,1.7073940920157353,43.23130352050066,1.1214310984714049,23.28008048981428,1.4077165226411112
37,3449.0346733857705,0,9.076036632061005,2.889380365054516,8.366228073835373,3.080476021586544,32.54995112121105,1.4427710647915006,17.997329257428646,1.7415142186192878,34.756646655499935,1.1606689667248966,19.164019148796797,1.4525883417308925
38,3449.828934407358,0,11.616552531719208,2.8178150617151165,10.206263303756714,3.0300414604865455,34.16373938322067,1.447891687543345,13.52598297316581,1.7833097978696815,20.436320796608925,1.196087142427243,10.09120702277869,1.4968274447683834
39,3450.6233783353578,0,13.217186033725739,2.745323638435521,11.27645891904831,2.988607030456498,36.87740783393383,1.4488075428592664,17.48327574878931,1.7811926282239143,31.893622126430273,1.1865837310900331,15.164963573217392,1.4901654674161973
