,Wavelength,Masked,flux_radius_1,ivar_radius_1,flux_radius_2,ivar_radius_2,flux_radius_3,ivar_radius_3,flux_radius_4,ivar_radius_4,flux_radius_5,ivar_radius_5,flux_radius_6,ivar_radius_6
10,3406.911504853196,0,8.227377653121948,2.3513193188664796,23.99419741332531,1.242270261131743,18.28360303491354,1.1052558080115462,18.808170007541776,0.9404651946340312,26.0173416697653,0.7192691988313017,19.055235566745978,0.6857445985940973
11,3407.696065540041,0,6.929335504770279,2.4672789160274635,22.301993265748024,1.2828591423716296,20.300527177751064,1.0891871628093477,18.957378945546225,0.9251699288194016,25.78634461387992,0.7215184716481307,17.50058820459526,0.7049648527106673
12,3408.4808068994566,0,5.248552531003952,2.5193740158662217,16.886278990656137,1.2936814858005177,16.60415603965521,1.099754114918124,16.55312547367066,0.9290552370688712,20.19727088243235,0.7270138260350449,14.646135952672921,0.7108466719596653
13,3409.265728973056,0,5.413768425583839,2.4942921271517378,15.023638874292374,1.3093922269884102,10.514691927470267,1.1359697401174491,9.209614301100373,0.9638938987421287,18.240600603458006,0.747764064846864,18.588960237626452,0.7258276635710557
14,3410.050831802448,0,5.399970397353172,2.4803940219563185,16.244045739993453,1.3117820311114519,13.114227574318647,1.1218320132027588,12.195917819510214,0.9533255472135417,19.98373610107228,0.7450751131505234,17.813500131946057,0.7308097725704132
15,3410.8361154292647,0,8.941762298345566,2.392541411807627,26.522284619510174,1.2490062654204417,22.432144910097122,1.0685728144028082,20.332614773884416,0.9157056731616438,17.379179630195722,0.7402514984165962,5.485953107054229,0.7431681795120864
16,3411.6215798951343,0,5.493353188037872,2.522512532143782,16.636220782995224,1.306853921367651,14.562581536825746,1.1117213251684537,15.367822821252048,0.9573462864945474,20.217963022500044,0.7551203858168921,11.610686937376158,0.7328190234668255
17,3412.407225241708,0,5.842593759298325,2.646193469083765,19.269843071699142,1.3755279509763934,18.8629779368639,1.1488252587068208,21.213414615020156,0.9709686989029735,33.41371997795068,0.750267402807953,30.245600723661482,0.6990822883561933
18,3413.1930515106337,0,10.246897488832474,2.3577484548219956,31.10565958917141,1.2511436744127562,22.79238896816969,1.128373407253139,16.97281249985099,0.9816330032486135,16.651995723717846,0.7707279719939537,10.27384701545816,0.717784906542512
19,3413.979058743582,0,6.514265418052673,2.1362588684920687,18.059482291340828,1.1587173231819867,10.65306199900806,1.0813196426391765,6.135595100000501,0.9606706308794558,3.985668551758863,0.7672563070108821,0.8864417780423537,0.7397766133057208
20,3414.765246982218,0,3.8763104379177094,2.4675698298548756,12.496840592473745,1.2825296262722188,10.864795860135928,1.1256963212760331,11.545177436200902,0.9692938374254975,13.335399518837221,0.7765896228963489,8.521049984148704,0.7555133925857526
21,3415.5516162682325,0,4.340811014175415,2.814887084413123,13.848862949758768,1.4334990650848694,10.746579221449792,1.2113702770208514,10.110022723878501,1.0273896759011263,14.239069778821431,0.8071657830703978,13.06631571615435,0.7699306188297139
22,3416.3381666433143,0,3.060645893216133,2.8634277487794075,11.867098450660706,1.4387858971936134,13.3078767452389,1.187693080484329,11.416629185900092,0.9968274430008158,9.743873273953795,0.7918009482508053,6.558513925876468,0.7744748740379878
23,3417.124898149162,0,4.156450524926186,2.717879236752659,15.414081707596779,1.3816716906979263,14.579145146533847,1.1819864038613566,8.273692215938354,1.0237238308004166,-0.18597760394914076,0.8212413700702008,-2.769334510434419,0.8012712450158117
24,3417.911810827495,0,4.297964960336685,2.6234660507145757,12.57363834080752,1.3692121945874383,9.870072104036808,1.194208710593636,8.469671192928217,1.0270136060309498,7.244536194368266,0.8248801137401146,1.7680521926376969,0.8099680530493634
25,3418.698904720027,0,4.234494149684906,2.731443762672725,11.982190053444356,1.4205508135751717,11.353975152596831,1.2191083312867488,14.519986750325188,1.0357760979585564,18.512573728337884,0.825881697215064,12.151383039774373,0.808972069094128
26,3419.4861798684956,0,4.659773617982864,2.805666012788611,14.611761696636677,1.4482179343708514,13.158734139986336,1.236250709703684,12.38404824398458,1.0596036899509278,12.34822776488727,0.8284130429491361,6.301096903684083,0.8108776098835316
27,3420.2736363146346,0,9.052753657102585,2.6594576046936655,25.73638118803501,1.3900165937735423,16.902051083743572,1.2091319898052895,9.813455182593316,1.053085912227432,10.092425102833658,0.8296314640511733,8.241891402518377,0.8151450887593378
28,3421.0612741002014,0,9.161468774080276,2.650931157773618,27.38513070344925,1.3729500686837257,21.51268643885851,1.1854301258920756,17.950798411038704,1.0215296992831548,22.113921094554826,0.8161798323291038,14.315174373361515,0.8175524621540885
29,3421.849093266949,0,6.708610117435455,2.6609860039937736,20.52018015086651,1.3694855410963431,19.25394670292735,1.1633268119434115,21.370485607534647,0.987133586389235,27.539789016824216,0.7987818713593084,18.20472633629106,0.8120738240508206
30,3422.6370938566524,0,7.432345032691956,2.6780380506510206,25.82822212576866,1.3775157732390544,26.409226154908538,1.1578611750380714,23.796309144236147,0.9979517319741174,24.348481275257654,0.8166707980850534,17.40094597544521,0.8123411223308059
31,3423.425275911085,0,5.320892736315727,2.8548977042368935,20.020672649145126,1.4515183778247833,24.27564100921154,1.2011615573276337,23.361689630895853,1.023443341514297,22.003057922120206,0.8196406675443497,11.710394711000845,0.8045829503254469
32,3424.213639472042,0,6.285844653844833,2.6636547232741115,18.979729279875755,1.3543363115276508,16.10022203437984,1.1643385688823475,14.550261608557776,1.0087522040621588,15.057136505143717,0.8057307563857404,9.835089037194848,0.7959723623526995
33,3425.002184581314,0,7.1457865834236145,2.620046651542274,21.753126822412014,1.358529796241976,16.89908350072801,1.200231823592349,14.280352430418134,1.041972922776815,16.5887437913334,0.8241190741055733,10.209082236746326,0.8098006789362191
34,3425.790911280717,0,6.130215287208557,2.616749768437379,20.097751408815384,1.3486341073956252,18.083090662956238,1.182742308286541,15.221829051151872,1.0344342140830969,13.898724548052996,0.8229840341678623,12.901194606209174,0.7847299985260445
35,3426.5798196120604,0,8.99747222661972,2.4671774247169878,27.656529262661934,1.2811979679550376,19.60179732181132,1.1528868209521008,12.337493002414703,1.009334262713015,10.760472903959453,0.7972832130815851,14.74356485568569,0.7626897847829719
36,3427.368909617179,0,8.451191127300262,2.559125750405672,28.91803328692913,1.3203710965605744,27.713629484176636,1.1690365517646761,24.87939997203648,1.0201085749422654,25.46476763417013,0.795358620882929,14.749002685653977,0.7552919913167025
