,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5,flux_radius_6,ivar_radius_6,Wavelength_radius_6
0,3.157472848892212,3.170976,3466.5762430284067,5.501399517059326,2.7424147,3467.2058158230243,9.721159934997559,2.2369945,3467.6324114080376,10.48387622833252,2.0681968,3467.920800704636,11.781091690063477,1.9384619,3467.9958437182504,11.183073997497559,1.8490984,3468.2173669729996
1,6.176522731781006,3.2101893,3467.3745436107247,4.489072322845459,2.7706892,3468.0042613865267,8.353381156921387,2.263619,3468.430955210113,9.971352577209473,2.0806518,3468.7194109184466,10.382207870483398,1.9383284,3468.794471213343,7.161777973175049,1.8641467,3469.0160454815796
2,4.55725622177124,3.2666495,3468.1730280297056,9.551603078842163,2.7905643,3468.8028908200786,8.563166618347168,2.2536302,3469.229682904861,10.561870574951172,2.069096,3469.518205040223,12.16618537902832,1.9300046,3469.5932826203816,11.634852409362793,1.8435528,3469.8149079138525
3,4.301834344863892,3.2421298,3468.971696327691,9.093778610229492,2.770732,3469.60170416603,20.269712448120117,2.237311,3470.0285945346363,10.630393028259277,2.0710557,3470.3171831123245,14.567939758300781,1.9286919,3470.392277981725,17.547182083129883,1.8300492,3470.6139543121812
4,6.006525993347168,3.1395555,3469.7705485470183,9.73024034500122,2.7440045,3470.4007014667254,18.529675483703613,2.2230506,3470.8276901417894,24.752033233642578,2.0432327,3471.116345177104,27.895822525024414,1.9204122,3471.191457339728,11.353636741638184,1.8523892,3471.413184718923
5,5.7904486656188965,3.283976,3470.5695847300494,9.818973541259766,2.8143528,3471.199882764535,19.248225212097168,2.2638457,3471.6269697686944,23.066521644592285,2.0702758,3471.91569127694,29.641770362854004,1.9432904,3471.99082073677,32.33920097351074,1.8622855,3472.2125991764588
6,5.717443943023682,3.1648889,3471.3688049191405,10.588297843933105,2.7544618,3471.999248101822,17.33358860015869,2.2563503,3472.4264334577215,17.51145029067993,2.0843763,3472.7152214542057,21.93549156188965,1.935604,3472.7903682152246,23.571770668029785,1.850396,3473.012197727166
7,7.926516056060791,3.1625502,3472.1682091566736,10.408946990966797,2.7721934,3472.798797520976,21.8181791305542,2.27615,3473.2260812512645,21.46958065032959,2.1012235,3473.5149357512983,23.423163414001465,1.9589478,3473.5900998174907,18.482144355773926,1.8748565,3473.8119804134462
8,7.2298338413238525,3.155341,3472.967797485024,14.682682514190674,2.7833085,3473.598531064382,21.2715482711792,2.3009722,3474.025913191713,24.737112045288086,2.1398132,3474.314834210611,27.320773124694824,1.9921029,3474.390015585962,28.58198642730713,1.8937255,3474.611947277695
9,6.738101959228516,3.2115324,3473.7675699465935,11.380595207214355,2.7864134,3474.3984487744465,25.06444549560547,2.2798193,3474.8259293214796,22.40767002105713,2.1280994,3475.114916874561,22.81320858001709,1.9978755,3475.190115563056,26.35780429840088,1.9039162,3475.412098362334
10,5.519658207893372,3.2724035,3474.567526583777,8.440305471420288,2.8343732,3475.198550693574,17.475257396697998,2.3013642,3475.6261296829734,19.82378101348877,2.1320257,3475.9151837855593,22.989224433898926,2.002509,3475.9903997911865,20.693766593933105,1.9137229,3476.2124337097775
