,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5,flux_radius_6,ivar_radius_6,Wavelength_radius_6,flux_radius_7,ivar_radius_7,Wavelength_radius_7
0,1.8182521,2.4880087,3406.912947821644,-0.15719527006149292,2.0987372,3407.144516119984,-2.8785958290100098,1.7632151,3407.4112276176725,-0.15065081417560577,1.576466,3407.653279302376,8.000953674316406,1.4443538,3407.8164978750715,14.604888916015625,1.4130454,3407.888651583554,37.94530487060547,1.1481308,3407.9492678386127
1,2.2932663,2.5078242,3407.6975088407835,5.3400256633758545,2.0874197,3407.9291304658336,11.676029205322266,1.7331505,3408.1959033831845,15.618828773498535,1.5731618,3408.4380108087657,13.438326835632324,1.4586751,3408.6012669682536,12.245540618896484,1.428941,3408.673437292654,28.032154083251953,1.1566198,3408.7340675067285
2,1.7472615,2.4842992,3408.482250532569,9.234751462936401,2.0654752,3408.7139254966105,19.06200075149536,1.7203473,3408.9807598477682,27.16972255706787,1.5668484,3409.2229230270627,34.01938819885254,1.4542584,3409.3862167819984,15.264954566955566,1.42601,3409.458403726144,17.53256607055664,1.1583211,3409.5190479024486
3,4.9688754,2.4603548,3409.2671729386157,6.924584150314331,2.0616267,3409.498901253931,15.501240253448486,1.7386067,3409.7657970530427,16.31457281112671,1.5728177,3410.00801599889,18.52161931991577,1.4447485,3410.1713473579316,33.25745868682861,1.4218525,3410.243550925649,52.55633354187012,1.1656508,3410.304209067399
4,6.5368295,2.4379137,3410.052276100531,9.902301788330078,2.0564816,3410.284057779406,17.234586238861084,1.7395667,3410.5510150406226,23.454519271850586,1.5725513,3410.793289765865,25.261862754821777,1.4559838,3410.956658737672,20.56544542312622,1.4293525,3411.028878932789,63.42449188232422,1.1637323,3411.0895510432006
5,3.8822308,2.4792433,3410.837560059948,12.383868217468262,2.0795403,3411.069395114672,16.443862438201904,1.7513293,3411.336413852147,21.608878135681152,1.5862206,3411.5787443696295,31.16183853149414,1.464005,3411.7421509628634,25.801823616027832,1.4352399,3411.81438778921,59.48687934875488,1.1703979,3411.8750738715
6,3.3410769,2.5220454,3411.6230248584943,6.8809874057769775,2.12361,3411.8549133013585,20.64081573486328,1.7910116,3412.1219935292493,26.555761337280273,1.6106627,3412.36437985182,29.44282627105713,1.4670595,3412.527824075145,29.3990478515625,1.4340453,3412.60007753655,50.09333610534668,1.1754829,3412.6607775939356
7,4.2517605,2.518316,3412.4086705378218,7.46399986743927,2.109372,3412.6406123811207,17.519831657409668,1.7609274,3412.907754113587,24.821020126342773,1.5859979,3413.1501962540974,34.67526912689209,1.4576921,3413.3136781161784,29.718311309814453,1.4398355,3413.385948216474,42.796823501586914,1.1782508,3413.446662252173
8,6.4451904,2.5059993,3413.1944971395774,7.939004898071289,2.1033542,3413.426492395609,8.462345838546753,1.7593315,3413.6936956468144,13.91801118850708,1.5871148,3413.936193618118,30.64822769165039,1.4639759,3414.099713127623,32.88981056213379,1.4449176,3414.17199987064,68.27569961547852,1.1738697,3414.2327278878724
9,5.7356963,2.5012214,3413.980504705432,11.149251937866211,2.1089027,3414.2125533864955,17.935903549194336,1.7736932,3414.4798181706074,28.375435829162598,1.6023412,3414.7223719855615,34.06175422668457,1.4759086,3414.8859291511603,36.63637065887451,1.4495099,3414.9582325407314,83.9472427368164,1.1741943,3415.0189745427165
10,2.8573604,2.5189989,3414.766693277051,8.550097227096558,2.1158855,3414.99879539545,21.91980504989624,1.7716392,3415.2661217266386,30.2863187789917,1.5963516,3415.508731398103,33.18414497375488,1.4697855,3415.6723262284668,28.517234802246094,1.4476669,3415.744646268425,54.50165939331055,1.184319,3415.8054022583838
11,4.011779,2.4968076,3415.553062896126,6.178264617919922,2.098788,3415.785218464166,14.716269493103027,1.770794,3416.0526063566044,18.09542942047119,1.6031725,3416.2952718974416,24.78945255279541,1.474114,3416.4589044012446,26.77258586883545,1.4457902,3416.5312410954252,64.98597717285156,1.1776534,3416.592011076578
12,8.321873,2.4569483,3416.339613604341,11.93976354598999,2.0726576,3416.571822634331,19.51685094833374,1.7601032,3416.8392721021955,26.92701244354248,1.59408,3417.081993525272,30.05753803253174,1.4628563,3417.2456637111895,29.20322036743164,1.4392171,3417.3180170634273,56.984764099121094,1.1754935,3417.3788010389962
13,3.9936867,2.5258434,3417.126345443406,11.004291772842407,2.118078,3417.358607947657,11.612982749938965,1.7763271,3417.626119005128,16.308462142944336,1.5988044,3417.8688963233126,29.701906204223633,1.4613432,3418.0326042000224,25.92681884765625,1.4363116,3418.104974214153,47.30943489074707,1.1744535,3418.165772187361
14,2.4049568,2.5476575,3417.9132584550257,7.371188640594482,2.1289876,3418.1455744458526,16.81421136856079,1.7933121,3418.4131471071128,21.345218658447266,1.6225394,3418.6559803332775,32.82905197143555,1.481725,3418.819725909459,30.77881908416748,1.4497647,3418.89211258932,71.66008758544922,1.1776087,3418.9529245633908
15,7.289916,2.4817288,3418.700352680928,9.817929744720459,2.08604,3418.9327221706476,22.942014694213867,1.7681102,3419.2003564498837,31.067020416259766,1.6033823,3419.4432455969027,34.22788763046265,1.479591,3419.6070288812375,24.69953966140747,1.4614626,3419.6794322306664,61.633544921875,1.1856958,3419.740258208824
16,8.939137,2.4716225,3419.4876281628362,12.670072555541992,2.0769768,3419.720051163769,15.851430892944336,1.7561342,3419.987747075171,21.870805740356445,1.5970587,3420.230692155922,28.9479341506958,1.4783411,3420.394513157094,41.4757137298584,1.4570303,3420.4669331799296,84.94255828857422,1.1853318,3420.5277731653987
17,2.2634246,2.5560484,3420.2750849424997,13.639146089553833,2.1280193,3420.5075614669677,21.272513389587402,1.7665517,3420.7753190247277,31.49551010131836,1.6005769,3421.0183200520923,37.60666084289551,1.4746156,3421.1821787787867,29.51368808746338,1.4519696,3421.254615478869,62.96026802062988,1.1922861,3421.3154694748755
18,6.0916414,2.5118248,3421.06272306166,9.639995813369751,2.1089814,3421.2952531219894,28.798564910888672,1.7836918,3421.5630723403046,33.28883457183838,1.6176486,3421.8061293271653,34.37153148651123,1.4850812,3421.9700257880704,29.255654335021973,1.458117,3422.0424791692394,54.84755897521973,1.1957012,3422.1033471790097
19,6.0846863,2.4995003,3421.850542562085,10.034786701202393,2.1203508,3422.0831261706044,15.928421974182129,1.7998337,3422.3510070636735,24.244614601135254,1.6282719,3422.5941200229177,39.67412185668945,1.4884714,3422.7580542267224,41.555559158325195,1.4576072,3422.83052429282,79.8289909362793,1.1929156,3422.891406319581
20,2.762741,2.5508807,3422.638543485536,9.383189678192139,2.1518176,3422.8711806545766,19.19334888458252,1.8134038,3423.1391232366027,27.666257858276367,1.6370093,3423.3822921811197,35.12957572937012,1.4997485,3423.546264136516,36.96772766113281,1.4676424,3423.6187508913845,60.730533599853516,1.2012402,3423.6796469383644
21,5.5476236,2.5487235,3423.4267258738,9.617335796356201,2.1410804,3423.6594166156956,23.79582405090332,1.7953643,3423.927420900885,29.43471622467041,1.6299056,3424.1706458435674,29.722695350646973,1.503368,3424.3346555592493,29.94920539855957,1.4733709,3424.4071590067315,48.246999740600586,1.2067152,3424.468069077159
22,6.514026,2.52638,3424.2150897686615,10.12323522567749,2.131534,3424.4478340957494,16.712021350860596,1.8012153,3424.7159000983115,21.220352172851562,1.6358205,3424.9591810520546,24.320075035095215,1.5099308,3425.1232285367173,24.907313346862793,1.4814643,3425.1957486806573,56.6502571105957,1.2131644,3425.2566727777617
23,3.2775936,2.5632555,3425.0036352119155,10.091572046279907,2.156502,3425.2364331365357,17.87170696258545,1.8165083,3425.5045608706823,24.26819133758545,1.6373196,3425.7478978483855,28.387344360351562,1.5126722,3425.911983110726,18.199586868286133,1.4901952,3425.984519954969,51.28678894042969,1.2165338,3426.04545808198
24,3.961077,2.5790544,3425.792362245377,8.008577108383179,2.1742833,3426.025213779872,15.630444765090942,1.8464944,3426.2934032598196,16.713557243347168,1.6689123,3426.5367962743835,22.414564609527588,1.5252806,3426.7009193231024,25.66072368621826,1.4939692,3426.773472871494,51.11445617675781,1.223486,3426.8344250316427
25,8.052212,2.515109,3426.581270910856,8.884819269180298,2.1310256,3426.814176067571,14.1465425491333,1.8235321,3427.082427307539,17.830031394958496,1.6608706,3427.3258763718686,29.75976848602295,1.5231881,3427.4900372156667,31.51756763458252,1.4966863,3427.562607472054,66.95951652526855,1.2224735,3427.6235736685726
26,5.557372,2.567937,3427.370361250187,12.74117660522461,2.1549106,3427.6033200414718,14.434238195419312,1.81773,3427.8716330556813,18.345885753631592,1.6562853,3428.115138182684,26.28823184967041,1.5317693,3428.2793368302655,37.237369537353516,1.5073911,3428.3519237984956,72.87262344360352,1.2277074,3428.412904034616
27,6.9844074,2.5586421,3428.1596333052,12.838841915130615,2.160085,3428.3926457434045,23.02787208557129,1.8301679,3428.6610205460825,27.1105899810791,1.6597984,3428.904581748668,32.66335201263428,1.528405,3429.068818208739,32.30680179595947,1.5099586,3429.14142189266,53.776363372802734,1.2411574,3429.2024161716154
