,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4
0,2.3413305,3.0129867,3514.4062398512942,32.71673,1.653922,3514.4935486442273,46.06376266479492,1.3724327,3514.621622941185,78.5913314819336,1.1461202,3514.558010269711
1,2.424451,3.0435288,3515.215554965427,38.37252,1.653857,3515.302883864267,66.1495189666748,1.3800853,3515.430987654817,140.2860107421875,1.148677,3515.3673603342972
2,4.05276,2.9506583,3516.0250564527037,48.236053,1.6347564,3516.1124054620814,69.0178108215332,1.3854911,3516.240538753015,142.15808868408203,1.1582826,3516.1768967800767
3,3.1960745,2.9249127,3516.834744356051,34.932846,1.6575121,3516.922113480597,73.26568222045898,1.3875247,3517.0502762787087,128.37520217895508,1.1560683,3516.986619649977
4,2.0408351,3.0051258,3517.64461871839,32.321556,1.6698986,3517.732007962737,70.77317237854004,1.3937987,3517.8602002748207,132.45037078857422,1.157395,3517.796528986921
5,2.921102,3.0214767,3518.4546795826677,35.493675,1.6954675,3518.5420889514485,69.84887504577637,1.4086809,3518.670310784302,144.76666641235352,1.1543337,3518.6066248338584
6,2.7685983,3.0314634,3519.2649269918243,33.446278,1.7027661,3519.352356489673,68.44408798217773,1.418097,3519.480607850094,165.86414337158203,1.1602969,3519.4169072337304
7,1.8821411,3.112702,3520.075360988826,35.26893,1.7068887,3520.162810620379,82.29547119140625,1.4113582,3520.291091515167,155.3799057006836,1.1720217,3520.2273762295054
8,3.6335745,2.997953,3520.8859816166346,43.997314,1.6888391,3520.9734513865274,80.45057678222656,1.4282233,3521.1017618224837,147.35768127441406,1.1816694,3521.0380318641464
9,4.398343,2.8929539,3521.6967889182342,48.336754,1.6632284,3521.784278831105,70.0628604888916,1.4352179,3521.912618815033,134.3309211730957,1.1842233,3521.8488741806405
10,3.170492,3.0026898,3522.507782936607,44.56221,1.6822969,3522.5952929970936,76.95695114135742,1.4375213,3522.7236625357973,128.49042510986328,1.1952469,3522.6599032219706
11,2.344088,3.0527291,3523.3189637147575,30.431587,1.709277,3523.4064939275004,63.20561981201172,1.4459347,3523.5348930277864,118.40467071533203,1.1832634,3523.4711190311446
12,2.4776711,3.0083833,3524.1303312956866,31.623817,1.6956048,3524.217881665327,62.39066696166992,1.4527564,3524.346310334002,138.7733154296875,1.1853626,3524.282521651164
13,3.3194242,2.9671452,3524.94188572242,40.77165,1.6684914,3525.0294562535987,60.94785118103027,1.4340918,3525.1579144974726,133.8973503112793,1.1903576,3525.0941111250568
14,4.230132,2.9113765,3525.7536270379783,44.20439,1.6592308,3525.8412177353384,63.8798942565918,1.4395068,3525.9697055612214,130.1794204711914,1.1890106,3525.9058874958446
15,3.1544657,2.9953482,3526.565555285405,40.983994,1.6787457,3526.653166153591,58.373220443725586,1.4495193,3526.7816835682956,119.61951446533203,1.1943622,3526.7178508065745
16,2.5534725,3.001732,3527.3776705077416,37.270706,1.6844572,3527.465301551398,76.97976303100586,1.447034,3527.5938485617385,131.24373245239258,1.19541,3527.5300011002882
17,3.44791,2.955728,3528.189972748053,40.217426,1.6827755,3528.277623971826,70.03880500793457,1.4476484,3528.4062005846176,138.60195541381836,1.1828822,3528.3423384200532
18,4.2338924,2.9195557,3529.002462049399,48.37947,1.6740324,3529.090133457936,70.55860137939453,1.4442016,3529.2187396799955,149.21512603759766,1.1879557,3529.1548628089313
19,3.7819912,2.9544086,3529.8151384548646,45.00334,1.685197,3529.902830052814,70.04265213012695,1.4555571,3530.0314658909597,145.6794891357422,1.1965717,3529.9675743100092
20,2.20992,3.0744438,3530.628002007529,32.14219,1.730699,3530.71571379954,70.66790771484375,1.4843503,3530.8443792605926,158.63086700439453,1.2084718,3530.7804729663676
21,2.7599757,3.1404476,3531.441052750498,40.091934,1.7317863,3531.5287847412205,70.56604957580566,1.4671913,3531.657479832001,129.69056701660156,1.2065811,3531.593558821114
22,2.5169687,3.084214,3532.2542907268735,29.13658,1.7508916,3532.3420429209596,63.5704345703125,1.496074,3532.4707676482917,135.68804550170898,1.2146434,3532.4068319173534
23,2.7434742,3.099783,3533.06771597977,34.854298,1.7521226,3533.1554883818717,54.6262321472168,1.4927629,3533.2842427525807,139.25935745239258,1.2177689,3533.220292298201
24,2.9388535,3.0837388,3533.8813285523215,40.99309,1.7302318,3533.9691211670925,68.0900993347168,1.4843106,3534.0979051880045,140.32371520996094,1.2128898,3534.0339400067933
25,1.7103009,3.1687455,3534.6951284876573,26.311237,1.770084,3534.7829413197524,67.19430732727051,1.498343,3534.9117549976954,143.9683837890625,1.2232531,3534.847775086261
26,3.4063468,3.0764978,3535.509115828932,39.87918,1.7453194,3535.5969488830074,63.64332580566406,1.4949157,3535.7257922248104,131.9128303527832,1.219765,3535.6617975797612
27,2.9941847,3.0707319,3536.323290619295,39.898777,1.7337655,3536.4111439000067,72.2621078491211,1.4927231,3536.540016912502,160.31370162963867,1.2205964,3536.476007530444
28,4.6107593,2.9826314,3537.13765290192,54.369637,1.704469,3537.225526413926,67.81561851501465,1.4897819,3537.3544291039457,145.0590591430664,1.2243849,3537.290404981486
29,3.8599386,3.0463789,3537.952202719977,49.04195,1.728256,3538.0400964679366,78.478515625,1.4885008,3538.1690288423147,132.25509643554688,1.231187,3538.1049899760587
30,2.780481,3.1551003,3538.766940116659,39.25554,1.7661935,3538.8548541052323,87.61787796020508,1.4999982,3538.983816170805,154.8328514099121,1.2314423,3538.9197625573574
31,3.5378976,3.1356685,3539.5818651351556,43.074837,1.7696577,3539.6697993690036,73.28327178955078,1.5147085,3539.798791132608,152.63705825805664,1.2393056,3539.734722768573
32,3.2726178,3.1632757,3540.396977818681,42.339912,1.7771424,3540.484932302466,74.3179931640625,1.5140185,3540.6139537709414,138.52059936523438,1.2412151,3540.5498706529215
33,3.0903301,3.1307485,3541.2122782104434,39.90118,1.7612251,3541.3002529488285,78.51427841186523,1.520925,3541.4293041290157,132.83089447021484,1.244914,3541.365206253614
34,3.336356,3.0891285,3542.027766353678,42.230324,1.7399374,3542.115761351328,70.60604095458984,1.4991766,3542.2448422500684,140.22346115112305,1.2271152,3542.180729613886
35,3.436013,3.0928185,3542.8434422916125,49.00418,1.7332318,3542.931457553192,83.92782020568848,1.4762684,3543.0605681773304,167.42416381835938,1.2215989,3542.996440776968
36,2.1497257,3.2074792,3543.6593060675013,36.737045,1.7732052,3543.747341597677,85.28743743896484,1.4924436,3543.876481954058,157.00563049316406,1.2296981,3543.812339786116
37,2.236089,3.227208,3544.4753577245933,34.88021,1.7912586,3544.563413528033,66.41838073730469,1.5221283,3544.6925836235037,150.3337173461914,1.244547,3544.628426684581
38,2.918128,3.1520386,3545.2915973061613,38.46987,1.7801954,3545.3796733875333,73.20197296142578,1.5270678,3545.5088732289423,154.64923095703125,1.2490048,3545.4447015156375
39,3.4303312,3.089216,3546.108024855475,40.334435,1.7672812,3546.196121219449,75.42805480957031,1.5247931,3546.3253508136463,142.71629333496094,1.2522863,3546.2611643225573
40,4.0151153,3.0445726,3546.924640415827,45.78423,1.745851,3547.0127570670747,63.281145095825195,1.5188688,3547.142016420911,130.35958099365234,1.2463629,3547.0778151486347
41,3.5214832,3.1123805,3547.741444030511,43.818222,1.7737857,3547.8295809737033,81.61424255371094,1.5253756,3547.958870094033,151.56674194335938,1.2450836,3547.8946540371658
42,2.9342327,3.2078161,3548.5584357428284,39.89788,1.7983483,3548.6465929826386,80.83540344238281,1.534646,3548.775911876316,176.7374267578125,1.2502679,3548.7116810314524
43,2.7664676,3.1878479,3549.375615596103,36.372547,1.8043196,3549.4637931372054,62.701528549194336,1.5580614,3549.5931418110868,161.68975830078125,1.2632083,3549.5288961748215
44,4.5082836,3.0870605,3550.1929836336535,49.88922,1.7701911,3550.2811814807224,76.67648124694824,1.5363786,3550.410559941666,164.18782806396484,1.2577534,3550.3462995105933
45,2.5960803,3.201736,3551.0105398988235,37.535084,1.8083669,3551.098758056535,83.92427444458008,1.5361205,3551.2281663114004,182.15668487548828,1.2600836,3551.163891082113
46,3.3732095,3.1727624,3551.828284434951,43.676735,1.78884,3551.916522907983,76.14370346069336,1.5460196,3552.045960963631,158.3532943725586,1.272912,3551.981670932721
47,4.4831624,3.1797338,3552.6462172854,54.991486,1.7904447,3552.7344760784304,79.88558578491211,1.5477998,3552.863943941724,156.66971588134766,1.2725147,3552.7996391057827
48,2.7147155,3.1623142,3553.464338493528,36.02147,1.8107114,3553.552617611237,76.65463638305664,1.5363711,3553.6821152890398,153.42719650268555,1.2605711,3553.617795644658
49,3.335894,3.2515266,3554.28264810272,41.46261,1.8212981,3554.370947549787,85.06475830078125,1.5370739,3554.500475048965,169.20706176757812,1.264951,3554.436140592733
50,2.4957128,3.2940905,3555.1011461563535,41.55075,1.8083776,3555.1894659374607,73.26572227478027,1.53185,3555.3190232648817,154.96142196655273,1.2673082,3555.2546739933878
51,3.5602527,3.2095976,3555.919832697832,40.263996,1.8044432,3556.008172817662,77.80198287963867,1.5451696,3556.137759980195,146.88579559326172,1.2787117,3556.0733958900278
52,2.9309926,3.2634637,3556.7387077705544,35.6341,1.8378032,3556.82706823379,66.31499290466309,1.564565,3556.956685238306,142.06305313110352,1.2877314,3556.8923063260527
53,1.4141223,3.3986628,3557.557771417943,27.39216,1.8721795,3557.6461522292702,66.72602081298828,1.5717226,3557.7757990826403,143.5154914855957,1.2941875,3557.711405344888
54,2.48845,3.3771026,3558.3770236834175,36.904026,1.86468,3558.4654248475217,76.91964912414551,1.5700896,3558.5951015566197,159.50264358520508,1.298381,3558.5306929899543
55,3.5105178,3.3340147,3559.19646461042,44.592003,1.8532666,3559.2848861319885,71.61136627197266,1.57417,3559.4145927036907,138.4281120300293,1.298441,3559.350169304697
56,2.261263,3.390217,3560.016094242391,36.368736,1.8726733,3560.104536126111,78.33520126342773,1.582727,3560.2342725672934,163.92769622802734,1.3053514,3560.169834332556
57,3.279432,3.3238556,3560.835912622791,42.779808,1.8693484,3560.9243748733525,88.33882904052734,1.5996947,3561.054141190894,187.1823501586914,1.3127205,3560.989688116996
58,2.8303232,3.3576953,3561.655919795081,34.218185,1.9029287,3561.7444024171737,64.96329879760742,1.6255636,3561.8741986179543,143.47055053710938,1.3301816,3561.809730701479
59,1.7437524,3.4448931,3562.4761158027436,28.010374,1.914041,3562.5646188010583,66.54224395751953,1.617018,3562.69444489196,144.46384048461914,1.3335065,3562.6299621294893
60,3.340025,3.3538833,3563.296500689257,44.545074,1.883037,3563.3850240684865,76.51850891113281,1.6147044,3563.514880056392,141.9786376953125,1.3423264,3563.4503824445073
61,3.5227957,3.3019102,3564.117074498125,41.035843,1.8745044,3564.2056182629626,65.7345199584961,1.6254655,3564.335504154757,132.37144470214844,1.3406928,3564.2709916900385
62,3.915445,3.3465757,3564.9378372728493,46.21205,1.8939642,3565.0264014279896,73.61388969421387,1.6443392,3565.1563172305596,145.3601303100586,1.3432968,3565.0917899095866
63,2.3562932,3.4476986,3565.7587890569425,31.903584,1.9367374,3565.8473736070814,63.96002006530762,1.6518908,3565.9773193273145,140.25063705444336,1.3560903,3565.912777146666
64,2.4606876,3.476508,3566.5799298939382,34.943615,1.9397334,3566.6685348437722,67.33486366271973,1.6358874,3566.7985104885583,137.82135772705078,1.3471762,3566.7339534448124
65,2.7932327,3.539831,3567.4012598273653,35.926216,1.9705786,3567.4898851815915,85.37540054321289,1.6726748,3567.619890757822,169.86459350585938,1.3598773,3567.5553188475556
66,2.1274323,3.5485897,3568.2227789007766,29.465904,1.9792314,3568.3114246640944,49.32095146179199,1.6900191,3568.4414601786616,115.82913208007812,1.3819963,3568.3768733984516
67,3.3366742,3.4872024,3569.044487157721,42.85676,1.9503814,3569.1331533348307,70.66047668457031,1.6709934,3569.2632187946288,154.83784866333008,1.3705808,3569.1986171410513
68,3.3894398,3.4834707,3569.8663846417726,45.28057,1.949523,3569.9550712373743,83.4371337890625,1.65597,3570.0851666492995,142.9299659729004,1.3797172,3570.020550118929
69,2.3948367,3.581516,3570.688471396499,36.52094,1.9917607,3570.7771784152956,80.5790901184082,1.674906,3570.9073037862454,143.65163040161133,1.384458,3570.8426723756556
70,2.086405,3.6550004,3571.5107474654956,26.509556,2.0317693,3571.5994749121896,57.97122764587402,1.6994339,3571.729630249063,144.5357322692871,1.3875904,3571.6649839548277
71,2.7802455,3.6464312,3572.3332128923494,40.070854,2.0214715,3572.4219607716454,73.39047050476074,1.7119387,3572.5521460813434,148.3293685913086,1.4045992,3572.487484900035
72,3.0351324,3.5816112,3573.155867720675,38.007378,2.0053585,3573.2446360372783,64.1641845703125,1.7131151,3573.3748513267033,141.5149803161621,1.4175494,3573.310175254893
73,2.9901245,3.6252515,3573.978711994081,35.755383,2.0438926,3574.0675007526984,64.32544326782227,1.7316475,3574.1977460287535,130.22509765625,1.416688,3574.1330550630128
74,2.1184232,3.6901894,3574.8017457562014,26.84365,2.0642333,3574.8905549615397,62.23090171813965,1.7384444,3575.020830231131,125.28714752197266,1.4165015,3574.95612436803
75,2.555191,3.8168588,3575.6249690506656,36.276836,2.1112714,3575.7137987074334,54.78262710571289,1.7367101,3575.8441039774684,124.50763702392578,1.4207431,3575.779383213576
76,2.9497828,3.7817085,3576.4483819211264,39.21553,2.0808868,3576.537232034034,70.98410034179688,1.734785,3576.6675673114205,150.33483123779297,1.4159588,3576.6028316433053
77,2.7492762,3.8160722,3577.271984411234,37.752647,2.0848355,3577.3608549849914,72.73655319213867,1.7416439,3577.49122027664,137.3228988647461,1.4279655,3577.4264697008703
78,3.2064524,3.7437088,3578.0957765646617,43.70163,2.0631454,3578.184667603981,78.82068252563477,1.7369592,3578.3150629168035,153.28839111328125,1.4258156,3578.2502974299464
79,2.83125,3.749704,3578.919758425079,35.28086,2.0809777,3579.008669934673,67.69569206237793,1.7637467,3579.139095275583,146.4346046447754,1.4313459,3579.0743148742044
80,2.5007052,3.7800303,3579.74393003618,35.08661,2.1071355,3579.8328620207626,65.55411720275879,1.7710826,3579.963317396675,133.12674713134766,1.4498433,3579.89852207734
81,3.1699636,3.7658987,3580.5682914416575,38.922142,2.0946937,3580.657243905944,63.25889015197754,1.7613829,3580.7877293237752,136.1536102294922,1.4512047,3580.722919083049
82,3.421914,3.7021143,3581.392842685214,39.999283,2.0861578,3581.481815633921,66.66391181945801,1.761496,3581.6123311005895,140.81871032714844,1.4416846,3581.5475059350356
83,3.0851057,3.778915,3582.2175838105754,37.03131,2.1143966,3582.3065772484197,65.94149398803711,1.7744645,3582.437122770845,127.41017532348633,1.4497684,3582.3722826770263
84,2.8131847,3.8179986,3583.04251486146,37.95977,2.11214,3583.13152879316,58.51803207397461,1.7662348,3583.2621043782638,129.09078216552734,1.4498098,3583.197249352743
85,2.4341178,3.8964543,3583.867635881613,33.5092,2.136523,3583.956670311888,70.9749755859375,1.775883,3584.0872759665926,148.9000701904297,1.4473348,3584.0224060059313
