,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4
0,9.343142,2.7030873,3515.026357140188,61.72721,1.65622,3515.2368717803793,27.02480125427246,1.3531218,3515.4508185152213,32.65047836303711,1.1496173,3515.598744395094
1,8.848324,2.7446458,3515.8358150580434,65.981964,1.6626459,3516.046378176603,64.69723701477051,1.3471819,3516.2603741801736,55.936622619628906,1.1504571,3516.4083341251603
2,4.693676,2.872137,3516.6454593819285,47.178383,1.6914594,3516.8560709900203,75.18449401855469,1.3425539,3517.070116273665,55.36367416381836,1.1544194,3517.2181102916106
3,7.376801,2.8595345,3517.4552901547772,60.923622,1.6930451,3517.665950263568,82.99761199951172,1.3469294,3517.880044838635,74.88387107849121,1.1531368,3518.0280729373862
4,8.01466,2.8191957,3518.2653074195186,60.266834,1.6888909,3518.4760160401765,74.67263984680176,1.360069,3518.6901599180173,76.95935440063477,1.159725,3518.8382221054226
5,6.6699114,2.8600883,3519.0755112191064,50.045704,1.7151896,3519.2862683628036,63.6149959564209,1.375391,3519.500461554772,49.52781105041504,1.1652224,3519.648557838681
6,8.042861,2.7910306,3519.8859015964895,62.693092,1.6880233,3520.0967072744,63.15247917175293,1.3714348,3520.3109497918517,61.790048599243164,1.1624914,3520.459080180117
7,7.3091345,2.836337,3520.696478594641,61.117058,1.6956892,3520.9073328179416,68.99263000488281,1.3666515,3521.121624672236,60.74652862548828,1.1645468,3521.2697891727103
8,7.1287246,2.8255694,3521.50724225653,56.335205,1.7027868,3521.7181450363996,76.46484375,1.3726392,3521.9324862388985,85.84429931640625,1.1641042,3522.080684859438
9,5.886829,2.8813674,3522.3181926251495,52.63562,1.7199646,3522.5291439727703,68.09060668945312,1.3838991,3522.7435345348367,80.4574089050293,1.1722184,3522.891767283299
10,6.584156,2.8784535,3523.1293297434872,53.466732,1.7250108,3523.3403296700435,68.76613807678223,1.3899772,3523.5547696030453,66.61390113830566,1.1729426,3523.703036487289
11,5.817024,2.8678434,3523.9406536545575,46.13301,1.7244337,3524.151702171236,72.67555236816406,1.3826103,3524.3661914865424,50.01811599731445,1.1766083,3524.5144925144286
12,5.328782,2.8946488,3524.7521644013673,47.931187,1.7252556,3524.963261519358,60.15470886230469,1.3886911,3525.177800228341,54.43684387207031,1.1786118,3525.326135407732
13,9.375067,2.7793746,3525.5638620269506,68.584335,1.6856647,3525.775007757445,76.35478973388672,1.3793281,3525.989595871479,68.61286735534668,1.1763679,3526.1379652102405
14,7.105813,2.8350635,3526.3757465743347,51.12924,1.7153683,3526.5869409285287,61.999507904052734,1.3837361,3526.8015784589907,52.20422172546387,1.176843,3526.949981964988
15,7.653346,2.8350081,3527.1878180865724,55.491474,1.7148895,3527.3990610756623,53.55784797668457,1.3894072,3527.6137480339326,49.48073959350586,1.1776183,3527.762185715035
16,7.5544233,2.872602,3528.000076606711,58.42653,1.7188627,3528.211368241897,71.55359268188477,1.386134,3528.426104639358,70.46938514709473,1.1759429,3528.5745765034344
17,6.352769,2.9029963,3528.8125221778237,54.83892,1.7225606,3529.0238624703084,64.47630882263184,1.3900989,3529.2386483183454,70.36431503295898,1.1804885,3529.387154373268
18,4.5232525,2.952105,3529.625154842978,37.062183,1.7734627,3529.836543803967,66.89962959289551,1.4003747,3530.051379113967,59.51591682434082,1.1839483,3530.1999193676097
19,4.002657,2.986724,3530.437974645267,37.657276,1.7793155,3530.6494122859667,68.55210304260254,1.4019352,3530.864297069321,73.20894241333008,1.1839575,3531.0128715295587
20,6.143835,2.9260948,3531.2509816277766,54.498085,1.7502486,3531.4624679593976,71.16599082946777,1.395092,3531.6774022274985,101.80758285522461,1.1816833,3531.8260109022094
21,8.318554,2.8326454,3532.0641758336196,61.2931,1.7274237,3532.2757108673754,79.58354568481445,1.4137372,3532.4906946316187,94.07767105102539,1.1956598,3532.639337528681
22,9.223899,2.7996168,3532.877557305908,66.903534,1.7150582,3533.089141053013,67.36196708679199,1.4105678,3533.304174324797,83.34256744384766,1.2038839,3533.452851452092
23,8.3041115,2.843647,3533.691126087761,62.283432,1.7273948,3533.902758559434,80.13526916503906,1.4164691,3534.1178413501593,74.84543037414551,1.2081096,3534.26655271557
24,8.674992,2.831939,3534.5048822223225,67.085045,1.7136896,3534.716563429783,72.62820816040039,1.4125304,3534.9316957508536,66.66140747070312,1.209811,3535.080441362264
25,9.4385605,2.786814,3535.318825752728,73.45985,1.698969,3535.5305557072,74.23079681396484,1.4049754,3535.745737570022,69.75711822509766,1.2061541,3535.8945174353184
26,8.640681,2.8164427,3536.1329567221405,71.70685,1.7115458,3536.34473543485,91.06961059570312,1.4070482,3536.5599668508307,77.03567123413086,1.2093596,3536.708780977902
27,9.600681,2.782791,3536.9472751737167,73.36372,1.7112228,3537.159102655891,95.67087936401367,1.4186563,3537.3743836364433,82.06156158447266,1.21701,3537.523232033179
28,10.546764,2.7784488,3537.7617811506375,78.76117,1.7101793,3537.973657413508,88.14397430419922,1.4287539,3538.188987970045,78.91828918457031,1.2318704,3538.337870644337
29,11.159151,2.756483,3538.5764746960813,85.27828,1.6884469,3538.7883997508816,90.01097106933594,1.4227847,3539.0037798948206,84.90444946289062,1.2230031,3539.152696854562
30,10.367805,2.7865179,3539.391355853248,82.591995,1.6993573,3539.603329711214,104.60121536254883,1.4210751,3539.818759453974,92.4594841003418,1.2244135,3539.9677107070606
31,9.442419,2.8358653,3540.206424665336,76.44955,1.7209955,3540.4184473377063,98.14300155639648,1.4257978,3540.633926690709,86.01486206054688,1.2331647,3540.7829122450376
32,8.004177,2.891941,3541.0216811755654,65.594955,1.7450087,3541.2337526735814,90.92733001708984,1.4391258,3541.449281648251,84.40665817260742,1.2325083,3541.5983015117217
33,8.72957,2.8374152,3541.8371254271538,64.56909,1.7236573,3542.049245762059,87.57952499389648,1.4307848,3542.264824369823,102.40399551391602,1.2188927,3542.413878550336
34,10.156114,2.7638137,3542.652757463343,77.7961,1.680171,3542.8649266463835,78.5927505493164,1.4052055,3543.0805548986723,104.08911895751953,1.1978141,3543.22964340413
35,9.333612,2.766132,3543.468577327368,75.42444,1.6746132,3543.6807953697935,95.34693908691406,1.3874716,3543.8964732780387,100.74942779541016,1.1883633,3544.045596116346
36,9.348984,2.7624295,3544.2845850624913,75.79439,1.6793711,3544.496851975553,95.8762321472168,1.3905013,3544.7125795511897,90.94646453857422,1.197169,3544.861736730253
37,11.7163105,2.7208467,3545.10078071197,85.23674,1.6814378,3545.313096506922,90.36613464355469,1.4142075,3545.5288737613882,88.93706512451172,1.2271498,3545.6780652891157
38,9.789347,2.8054714,3545.9171643190834,69.28653,1.7298441,3546.1295290071826,87.81632614135742,1.4411614,3546.3453559519185,69.6291332244873,1.238213,3546.49458183622
39,7.619449,2.8486338,3546.7337359271096,64.22523,1.7313154,3546.9461495196156,79.98497772216797,1.4282717,3547.1620261660637,69.01731300354004,1.2293714,3547.311286414851
40,11.196596,2.7664359,3547.550495579349,90.66873,1.68836,3547.7629580875237,88.4693489074707,1.4275935,3547.9788844471295,90.91517639160156,1.2228516,3548.1281790683165
41,8.563598,2.8319201,3548.367443319102,68.07439,1.7266285,3548.57995475421,92.14270782470703,1.4381177,3548.7959308384225,101.89556884765625,1.225883,3548.9452598399243
42,7.8205943,2.8562975,3549.184579189679,63.529907,1.7409612,3549.397139562987,82.46862411499023,1.4442221,3549.6131653832563,86.89516067504883,1.2423406,3549.76252877299
43,8.55466,2.900728,3550.0019032344103,72.94389,1.7436302,3550.2145125571883,84.14852142333984,1.448682,3550.4305881249684,71.72711563110352,1.2510436,3550.579985910854
44,8.019487,2.8814754,3550.8194154966227,67.77042,1.7466531,3551.032073780143,87.22242736816406,1.4511611,3551.2481991068894,60.643104553222656,1.25258,3551.397631296847
45,10.1808605,2.8427157,3551.637116019667,73.77772,1.7427312,3551.8498232752045,81.13827896118164,1.4534233,3552.0659983723767,72.35794258117676,1.2478522,3552.215464974329
46,9.229665,2.9137692,3552.4550048468896,72.6376,1.7569427,3552.6677610857223,89.00215911865234,1.4535377,3552.8839859647805,94.0696907043457,1.2465457,3553.033486986653
47,7.1571655,2.9279227,3553.2730820216616,66.009476,1.7548168,3553.485887255069,92.97937393188477,1.4477391,3553.7021619274783,103.75992965698242,1.253532,3553.851697377196
48,8.807805,2.933139,3554.0913475873485,74.660164,1.7624028,3554.3042018266137,97.64928436279297,1.4540981,3554.5205263038406,75.7358283996582,1.2668089,3554.6700961893325
49,9.961511,2.8407564,3554.909801587343,72.821625,1.7467972,3555.1227048437504,90.4577522277832,1.4579527,3555.339079137264,67.82253646850586,1.2604605,3555.4886834664603
50,10.426874,2.898437,3555.7284440650296,80.97701,1.7581964,3555.9413963498682,87.02782440185547,1.4569658,3556.1578204711404,77.54484176635742,1.2639498,3556.307459251973
51,7.126797,2.948776,3556.54727506382,63.658463,1.7730784,3556.76027638838,86.23641967773438,1.4753474,3556.9767503488856,59.50421905517578,1.2626365,3557.126423589288
52,7.870585,3.011711,3557.3662946271206,65.493805,1.8116606,3557.579345002695,82.95573425292969,1.4872689,3557.795868813911,77.4057846069336,1.2724946,3557.9455765218186
53,9.462212,2.9377449,3558.1855027983615,70.95291,1.806427,3558.3986022362465,86.86948776245117,1.5036486,3558.615175909653,92.39698791503906,1.2890995,3558.764918093003
54,8.70567,3.0062582,3559.00489962097,67.67202,1.8382173,3559.218048132463,81.96891784667969,1.5093322,3559.4346716795426,68.61649322509766,1.3030372,3559.5844483462743
55,5.5953526,3.087249,3559.8244851383965,52.392166,1.864966,3560.037682734799,81.3255844116211,1.5158784,3560.2543561670363,63.790205001831055,1.3079364,3560.404167325091
56,8.272213,3.0063908,3560.644259394087,61.016586,1.8487325,3560.8575060867024,92.09819793701172,1.5173666,3561.0742294155857,103.15425872802734,1.3044555,3561.224075072906
57,9.364771,2.975845,3561.4642224315126,72.69301,1.8127865,3561.677518231647,84.2270278930664,1.5081227,3561.894291468667,89.00935363769531,1.3146803,3562.0441716331975
58,9.486001,2.981081,3562.28437429414,83.3414,1.8139147,3562.4977192131023,91.44481658935547,1.5180502,3562.714542369751,74.82022857666016,1.3147116,3562.864457049439
59,8.54332,3.0046086,3563.10471502546,62.47126,1.8378421,3563.318109074561,110.61996459960938,1.5153962,3563.5349821623354,105.8256950378418,1.3101707,3563.684931365128
60,8.614625,3.0198102,3563.925244668958,70.541855,1.8473451,3564.1386878595126,82.82081985473633,1.5308393,3564.35561088991,81.68424224853516,1.3186238,3564.505594623758
61,8.268763,3.004884,3564.7459632681466,64.3867,1.8424861,3564.9594556114707,75.42093658447266,1.5314832,3565.176428595993,89.06964874267578,1.3155502,3565.326446868848
62,8.388381,3.0554779,3565.5668708665344,61.32381,1.8741292,3565.780412373947,89.50688934326172,1.5418396,3565.9974353240978,94.89313888549805,1.3179654,3566.147488143914
63,6.7938232,3.0439591,3566.387967507642,59.2606,1.8592865,3566.6015581904653,82.36503601074219,1.5353525,3566.81863111775,71.88906288146973,1.3293364,3566.9687184924833
64,7.6650333,3.13486,3567.2092532350107,56.69815,1.9030001,3567.4228931045686,73.45597076416016,1.5516657,3567.640016020497,73.16769790649414,1.3383763,3567.7901379581044
65,6.4338665,3.0876212,3568.030728092176,51.00646,1.9116837,3568.244417159796,67.3115234375,1.5816668,3568.4615900758795,60.68870735168457,1.3514353,3568.6117465843204
66,7.7670183,3.1453242,3568.8523921226997,54.740364,1.9323355,3569.066130399711,59.945587158203125,1.5784782,3569.2833533274643,67.75207710266113,1.3606042,3569.4335444146996
67,4.6502905,3.2142704,3569.6742453701386,40.179016,1.9584,3569.8880328678733,69.21782112121582,1.5934169,3570.105305818813,53.547908782958984,1.3719583,3570.2555314928063
68,5.575759,3.2715795,3570.4962878780725,44.274994,1.9715364,3570.710124607866,68.28126335144043,1.6155909,3570.9274475935117,62.234079360961914,1.3793433,3571.0777078622273
69,8.64555,3.1383762,3571.3185196900795,57.646248,1.9437811,3571.5324056632685,49.85892105102539,1.6196617,3571.7497786951426,53.69166851043701,1.3816593,3571.9000735665472
70,6.1113005,3.1939023,3572.1409408497598,49.47167,1.9659646,3572.354876077685,58.5816593170166,1.6270434,3572.572299167312,39.4049186706543,1.3869807,3572.722628649374
71,6.7061934,3.2576988,3572.9635514007105,48.54319,1.9883186,3573.177535894714,66.08890533447266,1.6393863,3573.395009053622,88.09909439086914,1.391811,3573.545373154312
72,6.8458877,3.2469418,3573.7863513865527,54.912132,1.9864588,3574.0003851579795,63.87288284301758,1.6305633,3574.2179083976985,73.07547187805176,1.3854997,3574.368307124989
73,6.904849,3.2512333,3574.6093408509028,53.827457,1.9844941,3574.823423911101,68.86016845703125,1.6400774,3575.040997243164,54.011009216308594,1.4015912,3575.1914306050285
74,7.0933123,3.2364845,3575.4325198374027,55.22664,1.9805802,3575.646652197723,78.92590713500977,1.641822,3575.8642756336653,80.24340438842773,1.3980322,3576.0147436380794
75,8.306244,3.1936338,3576.2558883896895,63.45787,1.9623879,3576.470070061485,59.67652130126953,1.6450366,3576.6877436128443,67.89529991149902,1.3974653,3576.838246267786
76,7.1332703,3.2269127,3577.079446551423,53.169556,1.9838849,3577.2936775460494,70.97397232055664,1.6329935,3577.5114012243675,63.79012107849121,1.3918867,3577.6619385378162
77,5.708009,3.3091,3577.903194366262,48.44917,2.010947,3578.1174746950774,76.54050064086914,1.6475941,3578.335248511897,76.7019157409668,1.4054427,3578.485820491834
78,5.8221793,3.392305,3578.7271318778876,50.488556,2.0249343,3578.9414615522533,60.568071365356445,1.6557415,3579.1592855191207,60.312734603881836,1.4260637,3579.309892173529
79,6.30449,3.3353631,3579.5512591299766,50.57046,2.0221648,3579.765638161255,67.44763565063477,1.6626056,3579.9835122897193,51.92909240722656,1.42565,3580.1341536265845
80,5.53773,3.347023,3580.37557616623,44.273567,2.0447402,3580.5900045657886,57.87667274475098,1.6753938,3580.807928867401,46.11585998535156,1.4396211,3580.9586048947094
81,5.8305626,3.3569052,3581.20008303035,45.622826,2.0469666,3581.414560809557,55.61997604370117,1.6807038,3581.6325352958715,41.93744468688965,1.4406874,3581.7832460216123
82,5.2811213,3.3840742,3582.024779766046,42.97924,2.0555367,3582.2393069362724,61.63351821899414,1.6769867,3582.4573316188466,62.266845703125,1.4286431,3582.60807705101
