,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4
0,1.7077165,3.896651,3540.6607281107295,12.192598342895508,1.9056925,3541.213277781776,31.306331634521484,1.5454527,3541.261753807818,57.26710891723633,1.3016577,3541.3043423431027
1,3.0160732,3.7630858,3541.476089240238,35.437599182128906,1.8846034,3542.028766155197,35.517486572265625,1.5354977,3542.0772533445415,55.80335998535156,1.2967088,3542.119851687328
2,2.6849017,3.7716992,3542.291638135197,35.34428596496582,1.8820035,3542.844442323371,51.998186111450195,1.5413072,3542.8929406785887,92.20547866821289,1.3048161,3542.9355488311357
3,2.73739,3.8295748,3543.1073748388544,35.401750564575195,1.9053845,3543.660306329552,60.36911392211914,1.545402,3543.7088158532147,85.29628372192383,1.3049997,3543.7514338177807
4,2.849859,3.826087,3543.923299394451,36.591094970703125,1.9190549,3544.476358216989,57.81632423400879,1.5559235,3544.524878911668,89.67050170898438,1.3098396,3544.5675066905133
5,2.0336525,3.8591244,3544.7394118452553,30.679816246032715,1.9340564,3545.2925980289556,68.68893623352051,1.5671808,3545.341129897224,117.40559768676758,1.3138604,3545.383767492608
6,2.5674648,3.8838513,3545.5557122345285,34.41020202636719,1.921099,3546.1090258087206,72.29672622680664,1.5555766,3546.157568853151,109.03335571289062,1.3143519,3546.200216267335
7,3.1280003,3.8273916,3546.3722006055577,45.14982795715332,1.9097271,3546.9256415995774,66.35271072387695,1.5538658,3546.974195822744,103.52649307250977,1.3126833,3547.016853057988
8,2.4653897,3.899962,3547.1888770016244,38.599721908569336,1.9387764,3547.742445444815,76.60639190673828,1.5588557,3547.7910108492924,121.63180923461914,1.316634,3547.8336779078586
9,1.900614,3.9771092,3548.005741466036,32.50344371795654,1.9506444,3548.559437387747,68.82500457763672,1.559326,3548.6080139761093,111.9119873046875,1.3165908,3548.65069086026
10,2.2420776,3.9765973,3548.8227940420934,34.25930404663086,1.9410613,3549.3766174716816,64.97293853759766,1.5629637,3549.4252052465044,97.99479675292969,1.3296938,3549.4678919585026
11,2.4863112,3.944619,3549.6400347731246,37.31096839904785,1.9481136,3550.193985739953,65.6025619506836,1.5666323,3550.2425847038126,100.95742416381836,1.325444,3550.285281245921
12,2.492684,3.8956985,3550.4574637024507,32.61736488342285,1.9555144,3551.0115422358886,59.235795974731445,1.5803157,3551.060152391362,93.73377227783203,1.3258961,3551.1028587658443
13,2.4226418,3.8899899,3551.2750808734186,31.446395874023438,1.9618778,3551.829287002843,69.7088394165039,1.5798844,3551.877908352507,120.89715957641602,1.3211324,3551.920624561628
14,2.7637973,3.8807702,3552.0928863293707,37.08028602600098,1.9392947,3552.647220084165,71.45086097717285,1.5701121,3552.6958526305975,106.28166198730469,1.3276143,3552.7385786766213
15,2.304051,3.9704573,3552.9108801136717,37.56070137023926,1.9594226,3553.465341523227,62.27646827697754,1.5802689,3553.5139852690063,91.89316940307617,1.3241185,3553.5567211541984
16,1.6763431,4.0378637,3553.729062269685,27.832443237304688,1.9915088,3554.2836513633974,66.7771224975586,1.5898113,3554.3323063111025,112.92906951904297,1.3211968,3554.3750520377293
17,2.1769843,3.986337,3554.5474328407972,26.57240581512451,1.9905156,3555.1021496480703,60.96043014526367,1.5921494,3555.150815800281,107.55361938476562,1.3267622,3555.1935713706084
18,2.0419698,3.9822996,3555.3659918703897,28.967689514160156,1.9914867,3555.9208364206343,58.249799728393555,1.6002321,3555.9695137799313,88.46243286132812,1.3330014,3556.012279196226
19,2.4465322,3.9936864,3556.184739401869,27.644826889038086,1.9795108,3556.7397117245027,63.168588638305664,1.5891838,3556.788400293466,111.5237045288086,1.3241756,3556.8311755579953
20,2.6416416,4.0148034,3557.003675478637,34.66149616241455,2.0121207,3557.558775603083,52.599409103393555,1.6042694,3557.607475384295,99.93305206298828,1.3279762,3557.650260499327
21,1.744918,4.0868425,3557.82280014412,31.76162338256836,2.026722,3558.37802809981,69.98274993896484,1.615386,3558.4267390958516,114.86637878417969,1.3347732,3558.469534063655
22,1.8443043,4.1101656,3558.6421134417437,23.863093376159668,2.020766,3559.1974692581152,66.0898494720459,1.6085004,3559.2461914715695,123.3670768737793,1.3327253,3559.2889962944128
23,2.0178714,4.120782,3559.4616154149435,33.70090866088867,2.0144083,3560.0170991214404,63.46132278442383,1.6051011,3560.0658325548907,109.66791152954102,1.3330225,3560.1086472350435
