,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5,flux_radius_6,ivar_radius_6,Wavelength_radius_6
0,4.175302028656006,2.7379773,3401.224530138597,7.3906168937683105,2.268201,3401.9959390262516,14.871321678161621,1.8072948,3402.2591541016322,15.567384719848633,1.7168816,3401.6893426778292,13.54763412475586,1.6332966,3401.315064364069,8.87507438659668,1.5463257,3401.2513519474487
1,7.529923915863037,2.7809484,3402.0077812003515,5.428297996520996,2.2990067,3402.779367731918,10.557682991027832,1.8318169,3403.0426434217875,10.648529052734375,1.7338237,3402.472700778949,15.95302152633667,1.6459085,3402.098336274499,11.715623378753662,1.557074,3402.034609185864
2,8.50682544708252,2.7796805,3402.7912126330893,16.21218204498291,2.2904294,3403.562976849476,13.431251525878906,1.8273145,3403.8263131677936,22.038493156433105,1.732685,3403.256239275702,7.392536878585815,1.643885,3402.881788560714,-0.7571947574615479,1.5568576,3402.818046796685
3,8.806695938110352,2.7832751,3403.574824478355,13.405977725982666,2.3230114,3404.34676642048,23.62978172302246,1.8605528,3404.610163381207,17.800827026367188,1.75779,3404.039958209637,18.04478120803833,1.6634114,3403.665421264259,12.751187324523926,1.5698026,3403.6016648214563
4,7.580318450927734,2.806187,3404.358616777686,15.636162281036377,2.3304648,3405.130736486478,23.63069248199463,1.8652742,3405.3941941035796,25.775139808654785,1.7654881,3404.8238576223,18.49224090576172,1.6737251,3404.449234426673,16.19891119003296,1.5792719,3404.3854633017168
5,8.761502265930176,2.7893195,3405.1425895726475,12.715269088745117,2.317235,3405.9148870890426,27.433186531066895,1.8598223,3406.178405376487,19.984880447387695,1.7756366,3405.6079375552586,16.14020538330078,1.6905835,3405.2332280895216,11.45957899093628,1.5961742,3405.1694422790306
6,7.677433013916016,2.8387413,3405.926742904797,11.603562355041504,2.3590372,3406.6992182697413,14.183704614639282,1.8867314,3406.9627972414996,15.109602451324463,1.788903,3406.3921980500772,11.812971591949463,1.6934079,3406.0174022943634,9.64644479751587,1.5985082,3405.953601794956
7,6.209308385848999,2.8515685,3406.711076815716,13.086335182189941,2.3765984,3407.4837300701656,18.98160219192505,1.8951899,3407.7473697402133,17.87950325012207,1.7943233,3407.1766391483443,12.457686424255371,1.6969866,3406.801757082782,10.353545427322388,1.5988405,3406.737941891075
8,7.478942632675171,2.8366356,3407.4955913469826,13.547945976257324,2.3504393,3408.268422531903,30.586556434631348,1.8740578,3408.532122914218,23.10272216796875,1.7827852,3407.9612608916423,17.882134437561035,1.6959567,3407.586292496356,14.491596221923828,1.600129,3407.522462608966
9,7.9952216148376465,2.8339055,3408.2802865401977,14.121360778808594,2.358952,3409.053295696564,26.378162384033203,1.8865296,3409.3170568051264,19.367079734802246,1.7888932,3408.7460633215787,12.480368614196777,1.706272,3408.371008576687,7.470351219177246,1.6160365,3408.3071639902305
10,8.122840404510498,2.8122754,3409.065162436958,14.337048530578613,2.355272,3409.838349605754,25.531044960021973,1.8932514,3410.102171454549,19.86310577392578,1.8048427,3409.531046479755,15.950291156768799,1.7147076,3409.1559053653737,7.270081341266632,1.6212586,3409.092046076465
