,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4
0,5.653119,2.438938,3479.699415391157,9.839679718017578,2.0113275,3479.8328135088263,19.571590423583984,1.6673589,3479.9077127522637,16.14327621459961,1.5877415,3479.9929794940986
1,15.857613,2.4143498,3480.500738043496,23.231325149536133,2.0184443,3480.634166880754,31.11845302581787,1.6730016,3480.7090833723646,28.22754955291748,1.5932813,3480.794369749853
2,8.699825,2.414402,3481.302245228435,15.601241111755371,2.026339,3481.4357047923554,32.41059684753418,1.6776202,3481.5106385361123,27.960097312927246,1.5992839,3481.5959445537756
3,11.32778,2.4344466,3482.1039369884766,19.69198989868164,2.0230467,3482.2374272861352,38.6949348449707,1.6739818,3482.3123782860107,39.866493225097656,1.5981566,3482.3977039483725
4,17.473106,2.3940625,3482.905813366118,24.403934478759766,2.0061672,3483.0393344045924,39.94927787780762,1.6707146,3483.114302664561,42.35634803771973,1.5935175,3483.199647976144
5,9.589203,2.4526682,3483.7078744038813,24.109538078308105,2.0340152,3483.8414261902512,45.626291275024414,1.6865525,3483.916411714287,44.02906608581543,1.5989141,3484.001776679617
6,12.465489,2.4493203,3484.510120144284,20.344088554382324,2.0447142,3484.6437026856297,34.85796070098877,1.6917881,3484.7187054777078,35.511587142944336,1.6083771,3484.804090101311
7,14.157694,2.4463546,3485.312550629867,22.396611213684082,2.0570402,3485.4461639332712,31.84865951538086,1.7024902,3485.521183997369,33.803961753845215,1.6162515,3485.606588283772
8,8.160877,2.4574966,3486.1151659031675,18.58311367034912,2.059306,3486.2488099757143,34.9570255279541,1.7084308,3486.323847315809,29.453121185302734,1.6240791,3486.40927126954
9,10.828427,2.4614723,3486.917966006747,18.781023502349854,2.0480478,3487.0516408555213,31.53231430053711,1.7054085,3487.126695475592,25.486948013305664,1.624632,3487.2121391011797
10,11.925022,2.4457,3487.720950983161,20.873470306396484,2.0497735,3487.854656615251,30.7324161529541,1.6993573,3487.9297285192756,35.511844635009766,1.6086218,3488.015191821251
11,6.9192524,2.478929,3488.524120874991,17.87697410583496,2.0527658,3488.657857297485,30.986355781555176,1.6940774,3488.732946489445,33.0255012512207,1.6166133,3488.8184294723383
12,8.948067,2.4782183,3489.3274757248123,15.605543613433838,2.0626128,3489.461242944801,30.37043571472168,1.69701,3489.536349428677,34.010857582092285,1.6140487,3489.621852097021
13,8.173344,2.475377,3490.1310155752253,21.006768226623535,2.0563831,3490.2648135998015,38.30743598937988,1.6956679,3490.339937379576,32.54307270050049,1.6180797,3490.4254597379036
14,14.648054,2.4463995,3490.934740468827,20.927099227905273,2.0543609,3491.0685693050837,37.50225257873535,1.7000412,3491.1437103847393,31.906968116760254,1.6240704,3491.229252437585
15,15.44511,2.4210153,3491.738650448235,20.519060134887695,2.053896,3491.8725101032683,32.48586845397949,1.7055353,3491.947668486789,33.49278259277344,1.6279135,3492.0332302386882
16,9.347929,2.4595473,3492.542745556066,22.825410842895508,2.0446792,3492.676636036973,32.960763931274414,1.6908288,3492.7518117283435,27.380803108215332,1.627062,3492.8373931838323
17,14.17939,2.4259405,3493.3470258349594,19.781763076782227,2.0335355,3493.4809471488384,34.631103515625,1.693507,3493.5561401520445,20.547279357910156,1.6357815,3493.6417413156605
18,10.55139,2.456266,3494.15149132755,22.328758239746094,2.0546713,3494.2854434815017,33.603097915649414,1.7055687,3494.36065380053,25.096627712249756,1.6365395,3494.4462746768118
19,10.419804,2.4729784,3494.956142076497,20.275139808654785,2.0581167,3495.0901250776233,27.73802375793457,1.7143693,3495.1653527164617,21.651877403259277,1.6486478,3495.2509933099486
20,15.820106,2.465796,3495.760978124455,24.243703842163086,2.0657718,3495.8949919798592,32.47724437713623,1.7203778,3495.970236942496,20.74918270111084,1.6497159,3496.0558972577287
21,12.085503,2.4717686,3496.5659995141023,19.802644729614258,2.0822644,3496.70004423089,34.02035140991211,1.7249674,3496.7753065213146,36.923340797424316,1.6463133,3496.860986562835
22,10.653997,2.4793072,3497.3712062881173,18.742372512817383,2.0764327,3497.5052818733952,33.63789939880371,1.7238055,3497.580561495598,39.627872467041016,1.6490937,3497.666261267949
23,13.463183,2.461489,3498.176598489187,19.798261642456055,2.0554934,3498.3107049500645,27.001641273498535,1.7185557,3498.386001908036,22.62651252746582,1.6547813,3498.471721415761
24,7.9918795,2.5356138,3498.982176160021,21.64194679260254,2.0858626,3499.116313503607,36.937801361083984,1.7173693,3499.1916278013405,26.26200008392334,1.6534822,3499.2773670489837
25,5.221569,2.5511544,3499.7879393433213,16.430457592010498,2.097274,3499.9221075767286,37.01766777038574,1.7175272,3499.9974392182166,30.7040958404541,1.6504257,3500.083198210324
26,7.147412,2.5505614,3500.593888081817,15.94081163406372,2.101552,3500.7280872121587,34.23645305633545,1.7306297,3500.8034362013955,30.154844284057617,1.6569699,3500.889214942514
27,13.95503,2.5267348,3501.400022418231,22.460219383239746,2.098017,3501.5342524526222,33.6648006439209,1.74273,3501.6096187936027,30.41140842437744,1.6654462,3501.6954172882806
28,14.864883,2.535661,3502.206342395311,25.855026245117188,2.117234,3502.3406033408683,39.136178970336914,1.7573717,3502.4159870375884,36.10887336730957,1.679689,3502.5018052903743
29,7.033258,2.6024525,3503.0128480558005,19.49515151977539,2.1360698,3503.1471399196425,37.94192123413086,1.759847,3503.2225409760986,32.268898010253906,1.6736724,3503.3083789915427
30,11.231086,2.5632122,3503.819539442466,21.04098892211914,2.1269484,3503.9538622317127,33.03539848327637,1.7565919,3504.029280651903,31.88702964782715,1.6719487,3504.115138434556
31,13.467552,2.5537102,3504.626416598071,23.71654510498047,2.129919,3504.7607703198437,42.856239318847656,1.7661633,3504.8362061077664,43.842214584350586,1.6847696,3504.9220836621807
32,10.0975895,2.5666747,3505.4334795654017,24.527549743652344,2.135132,3505.5678642268244,42.10106086730957,1.7607383,3505.643317386479,36.13600158691406,1.6794415,3505.729214717208
33,9.74761,2.5205169,3506.2407283872412,21.085634231567383,2.105409,3506.3751439954385,38.48314094543457,1.7335192,3506.450614530825,32.785017013549805,1.6563886,3506.5365316424227
34,13.092087,2.4427485,3507.0481631063963,20.361172676086426,2.048065,3507.1826096684945,40.03289604187012,1.6881788,3507.2580975836154,34.68979263305664,1.6096108,3507.3440344806368
35,9.642843,2.4555252,3507.8557837656685,24.55654525756836,2.0299232,3507.9902612887963,41.677310943603516,1.6724887,3508.065766587653,38.57762813568115,1.5936042,3508.1517232746546
36,10.14228,2.5051157,3508.663590407885,22.719482421875,2.0570867,3508.7980988991717,40.16566276550293,1.6973175,3508.873621585768,32.3015661239624,1.624951,3508.959598067307
37,13.240879,2.531704,3509.471583075868,25.599224090576172,2.1003678,3509.606122542445,43.341623306274414,1.7328113,3509.6816626207847,33.36558723449707,1.6644112,3509.7676589014195
38,11.021555,2.5502334,3510.2797618124614,21.362529754638672,2.130293,3510.414332261463,35.72641181945801,1.7569182,3510.489889735551,24.91901683807373,1.6759672,3510.575905819841
39,13.521139,2.5330052,3511.0881266605093,24.939937591552734,2.1033084,3511.2227280990696,40.40516471862793,1.7483231,3511.298302972912,33.246920585632324,1.6643336,3511.3843388654177
40,11.809698,2.5326934,3511.8966776628768,27.99397850036621,2.10034,3512.0313100981316,43.14278793334961,1.7344477,3512.1069023757354,40.826693534851074,1.6532544,3512.192958081019
41,9.418412,2.5577364,3512.705414862429,20.704147338867188,2.1271725,3512.8400783015168,39.969980239868164,1.7375782,3512.91568798689,36.170037269592285,1.6606338,3513.0017635095132
42,11.436806,2.5695715,3513.5143383020395,19.410971641540527,2.1484194,3513.6490327521005,38.87144470214844,1.7714869,3513.7246598492516,33.552955627441406,1.690515,3513.8107551937783
43,15.333719,2.581074,3514.323448024605,22.044170379638672,2.1692903,3514.4581734927806,34.227304458618164,1.7986325,3514.5338180057192,29.660038948059082,1.7069259,3514.619933176714
44,12.33072,2.6145377,3515.1327440730165,20.081486701965332,2.1807353,3515.267500566449,28.77207374572754,1.8000914,3515.343162499186,30.684170722961426,1.7080098,3515.429297501215
45,6.8376117,2.6348252,3515.9422264901887,21.39482021331787,2.1793952,3516.0770140160234,37.81538009643555,1.7938743,3516.15269337257,32.82906627655029,1.7079719,3516.2388482101996
46,12.110249,2.6132479,3516.751895319033,20.815284729003906,2.1803682,3516.8867138844157,33.0588264465332,1.7941852,3516.9624106687847,26.10136890411377,1.7158545,3517.0485853465825
47,15.652654,2.6002722,3517.5617506024837,22.624284744262695,2.1946225,3517.6966002145623,38.85945129394531,1.8070502,3517.772314430767,33.594207763671875,1.7235278,3517.8585089533026
48,13.711714,2.6280215,3518.3717923834715,22.755971908569336,2.1823022,3518.506673049396,34.896751403808594,1.8105818,3518.5824047014503,24.67378807067871,1.7350086,3518.668619073293
49,14.859369,2.6065583,3519.1820207049514,24.702699661254883,2.1579466,3519.316932431873,34.52132320404053,1.792656,3519.3926815237924,26.26710033416748,1.7246684,3519.478915749514
50,15.065468,2.6153593,3519.9924356098736,32.935805320739746,2.1623523,3520.127378404945,46.12699317932129,1.7938561,3520.2031449407455,28.86299991607666,1.718902,3520.2893990249177
51,10.337385,2.6617026,3520.803037141213,26.302928924560547,2.195573,3520.938011011589,44.48638725280762,1.8140807,3521.0137949952878,34.57184982299805,1.7265521,3521.100068942483
52,9.227935,2.7106318,3521.613825341939,18.75629425048828,2.2253354,3521.7488302947754,28.548255920410156,1.8406694,3521.8246317303906,32.841790199279785,1.7495391,3521.9109255451835
53,9.58556,2.7135875,3522.424800255046,18.797985076904297,2.2587218,3522.559836297501,29.69259738922119,1.8612533,3522.6356551890512,28.12868595123291,1.7824477,3522.7219688760174
54,13.836285,2.6980977,3523.235961923525,16.871220111846924,2.2610257,3523.3710290627573,28.10737895965576,1.8822018,3523.4468654142624,21.658827781677246,1.7986577,3523.533198977978
55,12.983756,2.7272756,3524.0473103903887,22.158041954040527,2.2739134,3524.18240863356,30.707735061645508,1.8889269,3524.258262449041,24.1410493850708,1.8038466,3524.344615894083
56,8.746857,2.76973,3524.858845698647,20.669681549072266,2.2919538,3524.9939750529206,33.63017654418945,1.9019505,3525.069846336399,30.957351684570312,1.8163031,3525.156219667346
57,11.09629,2.7544615,3525.6705678913345,20.790882110595703,2.2970695,3525.805728363874,35.95014572143555,1.9178009,3525.881617119373,28.705547332763672,1.8289168,3525.9680103408036
58,14.62081,2.7244296,3526.482477011481,20.635934829711914,2.2945375,3526.6176686094527,23.39804744720459,1.9267197,3526.693574840995,23.084413528442383,1.8290297,3526.779987957491
59,11.819134,2.7473178,3527.294573102139,17.56165313720703,2.3163962,3527.429795832711,28.50813102722168,1.9219208,3527.5057195443214,29.861604690551758,1.820494,3527.5921525604635
60,14.554969,2.7185287,3528.106856206359,20.874155044555664,2.2999902,3528.2421100767,34.09329032897949,1.9277444,3528.3180512724043,35.02479553222656,1.8353776,3528.404504192775
61,12.820484,2.7559834,3528.9193263672146,22.443625450134277,2.3146584,3529.054611384496,29.263134956359863,1.9313946,3529.1305700683197,28.552562713623047,1.8300424,3529.2170428975032
62,14.181418,2.7496772,3529.7319836277775,20.116024017333984,2.3149445,3529.867299799172,33.8477668762207,1.932237,3529.943275975143,33.01670551300049,1.8329152,3530.0297687177235
63,13.970194,2.7842984,3530.544828031131,29.23794937133789,2.3216991,3530.680175363813,46.90081977844238,1.9411311,3530.756169035959,40.881460189819336,1.8491323,3530.842681696523
64,10.461636,2.8207004,3531.357859620379,24.022512435913086,2.360437,3531.493238121524,32.20052433013916,1.9550694,3531.5692492938742,25.08007574081421,1.8558679,3531.6557818770084
65,12.901678,2.8306854,3532.171078438619,18.52612590789795,2.3715646,3532.306488115405,35.85520267486572,1.9644227,3532.38251679199,36.92535209655762,1.8645386,3532.4690693022817
66,10.058006,2.8481858,3532.984484528976,22.454777717590332,2.385684,3533.119925388582,35.218177795410156,1.9921341,3533.1959715734324,30.467226028442383,1.890636,3533.28254401547
67,13.0433235,2.8513274,3533.7980779345676,21.21050453186035,2.383201,3533.933549984175,34.64293193817139,1.9807509,3534.009613681322,28.200478076934814,1.8898286,3534.096206059697
68,14.146919,2.844741,3534.6118586985367,22.748884201049805,2.3807907,3534.7473619453276,37.38468647003174,1.9871377,3534.8234431588053,29.840539932250977,1.8955778,3534.9100554781076
69,15.026884,2.8674743,3535.4258268640224,26.19951057434082,2.401341,3535.5613613151813,35.931772232055664,2.0072007,3535.637460049023,31.821736335754395,1.9132284,3535.724092313845
70,14.741537,2.8669162,3536.239982474188,21.944985389709473,2.4272156,3536.375548136901,33.368255615234375,2.0212646,3536.451664395141,32.749234199523926,1.9238868,3536.538316610076
71,15.045858,2.8967392,3537.0543255721914,23.429673194885254,2.4464455,3537.189922453646,35.80053520202637,2.0247693,3537.2660562403203,30.245994567871094,1.9329449,3537.3527284099623
72,8.702278,2.9671175,3537.8688562012157,19.222338676452637,2.4739692,3538.004484308601,36.71701240539551,2.031711,3538.080635627746,34.941789627075195,1.9284605,3538.1673277566906
73,9.242192,2.9445426,3538.6835744044397,18.400980472564697,2.4687302,3538.8192337449464,38.93075942993164,2.0325637,3538.895402600599,39.2917423248291,1.9265655,3538.9821146934423
74,11.855046,2.9500144,3539.498480225065,18.294508934020996,2.4549787,3539.634170805886,33.52930545806885,2.0319583,3539.710357202085,36.064138412475586,1.9319216,3539.7970892634244
75,7.9560347,2.9664178,3540.313573706291,16.706685543060303,2.4624975,3540.4492955346204,31.554767608642578,2.0328562,3540.5254994754055,32.33547878265381,1.929111,3540.6122515098396
76,14.997501,2.95538,3541.12885489134,26.24625301361084,2.4631927,3541.264607974373,41.79853439331055,2.0376256,3541.3408294637843,30.197819709777832,1.9325582,3541.427601475912
77,10.638918,2.9607937,3541.94432382343,21.801018714904785,2.4698358,3542.0801081683644,42.490617752075195,2.0422025,3542.156347210443,42.929880142211914,1.9469848,3542.2431392048657
78,10.926617,2.9459164,3542.7599805458035,22.89215850830078,2.4492226,3542.895796159839,36.76811218261719,2.034815,3542.9720527586264,29.665963172912598,1.9477894,3543.0588647399454
79,12.667637,2.981904,3543.5758251016987,24.480154037475586,2.4842284,3543.7116719920355,36.74850273132324,2.0605488,3543.787946151576,28.922788619995117,1.9600011,3543.8747781243937
80,9.532139,2.9698124,3544.391857534378,18.94405746459961,2.4974158,3544.5277357082186,32.20849609375,2.0670736,3544.6040274325555,33.15913009643555,1.9633299,3544.6908794014757
