,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5,flux_radius_6,ivar_radius_6,Wavelength_radius_6
0,3.3174171,2.848723,3312.425147939846,6.6865435,2.3579488,3312.4281726757276,10.377064,1.9981842,3312.47424414914,9.541332,1.8103924,3312.4957340743103,6.686289,1.7195913,3312.563614272243,5.95769,1.6335442,3312.5837508686564
1,3.0802045,2.8686137,3313.1879498340213,5.667095,2.3783064,3313.1909752664546,8.871802,2.0152724,3313.2370573494372,9.972042,1.8293151,3313.2585522234153,11.274844,1.7357836,3313.3264480531407,12.725752,1.6415355,3313.3465892867107
2,4.9582577,2.826258,3313.9509273900435,9.728048,2.3430653,3313.9539535191884,17.175522,1.9796605,3314.0000462141843,18.81702,1.7986459,3314.02154603811,17.028667,1.7179214,3314.089457503228,14.449573,1.6409355,3314.1096033750223
3,5.568219,2.8230093,3314.7140806483712,10.73093,2.3439767,3314.7171074743887,16.721756,1.9942707,3314.7632107838417,16.24238,1.812425,3314.7847155588547,11.984742,1.7302408,3314.852642662966,8.81292,1.6543822,3314.872793174053
4,4.7552814,2.8585474,3315.47740964946,8.83696,2.3755817,3315.4804371725095,13.8048725,2.0159156,3315.5265510988643,14.722408,1.8279448,3315.548060826105,16.11428,1.7328907,3315.6160035728108,18.656536,1.6502435,3315.6361587242586
5,4.22063,2.8916113,3316.2409144337867,8.122059,2.3974917,3316.2439426540295,12.700739,2.0372553,3316.290067199731,11.839298,1.8523082,3316.3115818803394,10.314878,1.7579463,3316.379540273242,11.322805,1.6655879,3316.3997000661193
6,4.2214904,2.909795,3317.004595041825,7.8881207,2.421506,3317.007623959422,12.82247,2.0444932,3317.053759126915,12.815289,1.8543841,3317.075278762032,10.340051,1.7718029,3317.143252804735,8.921999,1.6913431,3317.1634172401104
7,6.829343,2.8222206,3317.768451514072,12.990076,2.3564126,3317.7714811291826,20.835472,2.0122743,3317.817626920914,21.06163,1.8431814,3317.839151511681,17.499489,1.764304,3317.9071412077874,14.717621,1.681378,3317.92731028673
8,6.855049,2.7876444,3318.5324838910183,13.236584,2.326649,3318.5355142038047,19.292116,2.0089853,3318.5816706222204,19.016516,1.8424029,3318.603200169778,16.327082,1.7580156,3318.671205522893,13.93754,1.6809355,3318.691379246473
9,6.299466,2.8031964,3319.2966922131804,12.3661375,2.333377,3319.2997232238026,20.523247,1.9949323,3319.34589027135,22.258419,1.8331525,3319.36742477684,20.210756,1.7553385,3319.4354457905692,17.64264,1.6816652,3319.4556241598552
10,6.2842827,2.8295848,3320.0610765210686,12.260288,2.3521485,3320.0641082296866,20.494183,2.00832,3320.1102859088137,20.703651,1.8482306,3320.1318253733775,16.497845,1.7718283,3320.1998620513273,12.837485,1.6890866,3320.2200450673895
11,6.058541,2.8211071,3320.825636855216,11.155643,2.3512063,3320.8286692619913,14.6583805,2.0343242,3320.8748575751465,11.310709,1.8716387,3320.8964019999266,9.72678,1.7792958,3320.964454345704,13.875832,1.6792604,3320.984642009613
12,4.322202,2.8765483,3321.590373256153,8.614691,2.3880737,3321.593406361246,13.5351,2.0423698,3321.6396053108774,15.227846,1.8451293,3321.661154697016,16.296179,1.747245,3321.7292227142293,17.531525,1.663517,3321.7494150270545
13,4.304369,2.8776982,3322.3552857644313,8.975058,2.3818896,3322.358319568003,17.320871,2.0126612,3322.4045291565603,21.863102,1.8150687,3322.4260835051996,20.473524,1.7318568,3322.494167197458,14.011305,1.673983,3322.5143641602704
14,6.4771805,2.8197305,3323.120374420599,12.948648,2.3388522,3323.1234089228105,22.33694,1.9925481,3323.169629152744,25.489819,1.8097798,3323.191188465027,21.778646,1.736901,3323.2592878359396,16.322943,1.6765907,3323.27948944981
15,5.4447765,2.8184485,3323.8856392652274,10.984223,2.3463569,3323.888674466239,17.458881,2.012168,3323.934905339999,19.25717,1.8250854,3323.9564696170687,18.343552,1.7361115,3324.0245846702464,16.590794,1.667096,3324.044790936246
16,3.123554,2.909576,3324.6510803388824,6.2711325,2.4229968,3324.6541162388557,11.470646,2.046434,3324.7003577588935,14.627272,1.8399007,3324.721927001893,14.971971,1.7490987,3324.7900577409473,12.10997,1.6820598,3324.810268660147
17,4.4618516,2.910586,3325.416697682155,8.774769,2.4237113,3325.4197342812504,17.183739,2.04049,3325.4659864500177,22.59517,1.8290746,3325.487560660091,21.826647,1.7401158,3325.5557070886334,16.841026,1.678267,3325.5759226621053
18,4.5522876,2.939201,3326.18249133563,9.161652,2.4394557,3326.1855286340087,17.240389,2.0472722,3326.2317914539576,21.687723,1.8425577,3326.2533706322483,21.722282,1.7536123,3326.321532753893,20.115444,1.6777385,3326.3417529827084
19,4.8273263,2.9205399,3326.948461339916,9.194288,2.4269347,3326.951499337739,14.551483,2.0545948,3326.9977728113226,14.329733,1.8678699,3327.0193569589746,11.994469,1.7772228,3327.0875347773344,11.146659,1.6885716,3327.107759662566
20,5.124797,2.9327524,3327.7146077356165,9.850047,2.4414234,3327.717646433045,16.443474,2.063604,3327.7639305627163,18.518135,1.8604257,3327.785519680874,17.681099,1.7667649,3327.8537131995645,15.572438,1.6876249,3327.8739427422843
21,4.0707393,2.9741437,3328.4809305633594,7.9119644,2.4716382,3328.4839699605545,12.153236,2.098595,3328.5302647487674,12.774444,1.8904085,3328.5518588385758,11.91979,1.788768,3328.6200680612124,12.14233,1.7009524,3328.6403022624922
22,5.337828,2.9261715,3329.247429863771,10.17292,2.4336278,3329.250469960893,13.628584,2.0915437,3329.2967754101023,11.752172,1.9158008,3329.3183744727066,10.800497,1.8106644,3329.3865994029047,14.643934,1.7018833,3329.4068382638184
23,5.0004187,2.992208,3330.0141056774855,9.494118,2.4876397,3330.017146474697,15.0690565,2.1037927,3330.0634625873577,13.812376,1.9124264,3330.085066623902,9.1478815,1.821751,3330.15330726528,5.69572,1.7331114,3330.1735507869003
24,4.668502,3.0298285,3330.78095804516,9.163248,2.5131545,3330.7839995426216,14.38307,2.12161,3330.830326321189,14.13813,1.9227252,3330.8519353328197,10.022129,1.830421,3330.920191688995,6.679139,1.7454096,3330.940439872395
25,4.7329836,3.0645053,3331.547987007444,9.477268,2.5384965,3331.551029205317,15.421149,2.1306255,3331.5973666522477,15.577541,1.9261986,3331.6189806401103,11.951647,1.8349994,3331.687252714702,10.173797,1.7405068,3331.7075055609553
26,4.942337,3.0794823,3332.3151926050127,9.660761,2.5556579,3332.3182355034583,16.35778,2.1420562,3332.364583621209,16.847794,1.935652,3332.3862025864487,13.284554,1.8445312,3332.4544903830765,9.483073,1.7550278,3332.4747478932572
27,3.5835953,3.118267,3333.0825748785346,7.1378713,2.590859,3333.085618477714,11.956923,2.1772108,3333.131977268742,14.15087,1.9594312,3333.1536012125057,13.560192,1.8554708,3333.2219047347903,12.023792,1.7598859,3333.2421669099717
28,5.3347893,3.019138,3333.8501338687024,10.828993,2.5167584,3333.853178168777,17.916977,2.1356003,3333.8995476355403,20.060501,1.9295923,3333.9211765589744,17.128414,1.8365083,3333.989495810537,12.5075445,1.7614816,3334.009762651794
29,5.2131033,3.0283947,3334.6178696162056,10.5524235,2.525615,3334.620914617337,18.728127,2.1383758,3334.6672947622937,22.078129,1.9325018,3334.688928666545,19.791393,1.8458753,3334.7572636510076,16.6417,1.7633647,3334.7775351594146
30,4.5277615,3.071018,3335.3857821617544,9.031815,2.5454657,3335.388827864104,15.243491,2.1542208,3335.435218689713,16.857563,1.9492483,3335.4568575759286,15.510303,1.8511673,3335.5252082969146,15.595163,1.765497,3335.5454844735464
31,6.028442,3.027886,3336.1538715460565,11.67649,2.5186894,3336.1569179497856,18.928358,2.1402633,3336.203319458507,19.530876,1.9487017,3336.224963327834,16.490051,1.8529034,3336.293329788967,13.131881,1.7697165,3336.313610634899
32,6.634002,3.0586498,3336.9221378098414,12.236833,2.55848,3336.9251849151115,17.993832,2.1817107,3336.9715971094056,16.046679,1.9887916,3336.9932459629913,11.435194,1.8839693,3337.0616281678967,9.076648,1.7885107,3337.0819136842033
33,3.7358003,3.1156232,3337.6905809938357,6.7609205,2.6078866,3337.6936288008083,9.844427,2.2208858,3337.740051683136,10.295425,2.0011573,3337.7617055221276,11.530865,1.8767818,3337.830103474431,12.373346,1.7670547,3337.850393662188
34,7.4173627,2.9993901,3338.459201138788,13.78083,2.4981737,3338.4622496476254,20.544678,2.1271484,3338.508683220447,20.528255,1.9396758,3338.530342045994,19.460041,1.8285837,3338.598755749321,19.604908,1.7242221,3338.619050609604
35,6.777691,3.0152001,3339.227998285443,13.354059,2.4967167,3339.231047496306,22.037827,2.1087825,3339.277491762084,22.943478,1.9145848,3339.299155575334,17.73251,1.8179659,3339.367585033312,13.144673,1.7302067,3339.3878845671975
36,5.209998,3.0171154,3339.9969724745683,10.440651,2.485652,3340.000022387619,17.29047,2.0903606,3340.0464773488156,18.954494,1.8992773,3340.0681461509175,15.959807,1.8085368,3340.1365913671743,13.4337,1.7234617,3340.156895575739
37,7.714505,2.956233,3340.766123746928,15.047356,2.444966,3340.7691743623277,23.29211,2.078443,3340.815640021406,22.065357,1.9159642,3340.8373138135084,16.668236,1.8378727,3340.9057747916736,15.534957,1.7492433,3340.9260836759927
38,6.931266,3.0324028,3341.535452143307,13.569462,2.5087628,3341.5385034612177,22.305458,2.1121209,3341.5849798206414,22.392029,1.9287925,3341.6066586038933,15.639207,1.8516548,3341.675135347596,9.238574,1.7787036,3341.6954489087475
39,4.646533,3.0989902,3342.3049577044885,9.37624,2.5538907,3342.308009725072,17.42601,2.1449656,3342.3544967873054,21.38932,1.9436172,3342.3761805628565,19.61296,1.8538848,3342.4446730757277,15.766859,1.7820522,3342.4649913147878
40,6.1683507,3.0582025,3343.0746404712777,12.54871,2.5205843,3343.077693194696,20.820179,2.1305141,3343.124190962203,22.770172,1.9401276,3343.145879731203,18.608042,1.8549147,3343.2143880168737,14.159106,1.7725711,3343.2347109349203
41,6.0638723,3.0572336,3343.8445004844793,12.021901,2.5248747,3343.847553910894,19.950394,2.1236792,3343.894062386141,21.164492,1.9249883,3343.915756149739,19.074074,1.8317287,3343.984280211842,17.982141,1.7501085,3344.0046078099517
42,5.4011984,3.0521595,3344.614537784906,10.580966,2.5333328,3344.6175919144794,16.762589,2.1530578,3344.6641110999312,18.330118,1.9630713,3344.6858098592784,17.380184,1.8641704,3344.7543497014462,16.704758,1.7723505,3344.774681980697
43,7.225708,3.0469282,3345.3847524133926,13.623756,2.5335298,3345.3878072462862,19.77612,2.1552105,3345.4343371444093,16.697062,1.9747103,3345.456040900656,12.3202095,1.8769914,3345.5245965265226,11.625803,1.7846658,3345.544933487993
44,6.2942076,3.1019433,3346.1551444107668,12.305065,2.5746143,3346.1581999471427,20.591095,2.1719315,3346.2047405604044,21.924595,1.9696369,3346.226449314701,19.27846,1.8661088,3346.2950207279014,14.6764145,1.7827576,3346.31536237267
45,3.2689872,3.1964903,3346.9257138178823,6.796596,2.6420593,3346.928770057902,13.241283,2.196298,3346.97532138877,17.776157,1.9644202,3346.9970351422676,17.184685,1.8706694,3347.0656223464375,11.685249,1.79977,3347.0859686755816
46,4.9213247,3.1881168,3347.696460675586,10.233828,2.6401975,3347.6995176194123,18.68036,2.1977882,3347.7460796703544,22.044695,1.9701976,3347.7677984242036,20.26117,1.8758426,3347.8364014229796,17.00815,1.7964518,3347.8567524375785
47,5.8855186,3.1265755,3348.467385024749,11.519482,2.592558,3348.470442672544,18.97676,2.1870525,3348.517015446029,20.920834,1.9731169,3348.5387392013818,17.483816,1.8873371,3348.6073579984004,12.108549,1.8158772,3348.6277136995336
48,3.3558784,3.2602687,3349.2384869062384,7.03948,2.6952722,3349.2415452581636,12.309944,2.23267,3349.2881287566606,13.574191,2.000844,3349.309857514669,10.70792,1.906319,3349.3784921135693,7.439039,1.8248129,3349.398852502315
49,3.1358333,3.2277784,3350.0097663609445,6.6598544,2.671416,3350.0128254171623,13.157896,2.2222834,3350.059419643141,16.837536,1.992518,3350.081153404957,17.264858,1.8922607,3350.1498038093773,14.747672,1.8117243,3350.1701688868156
50,5.6598682,3.1633432,3350.781223429752,10.70415,2.6323087,3350.784283190425,17.64984,2.2117994,3350.8308881463563,20.24757,1.9885851,3350.852626913132,19.587444,1.8862826,3350.9212931267116,16.222113,1.811376,3350.9416628939225
51,5.087517,3.1376,3351.552858153571,10.15651,2.610114,3351.5559186188607,15.6573105,2.2189867,3351.602534307215,15.105075,2.016903,3351.624278080103,12.717068,1.9161905,3351.6929601064835,13.479971,1.8206955,3351.7133345645466
52,5.3020654,3.1425095,3352.324670573304,9.935021,2.6120791,3352.327731743373,15.485146,2.2090194,3352.374358166622,16.00874,2.0019047,3352.396106946776,15.7042885,1.908181,3352.464804789598,16.59724,1.8197049,3352.4851839395933
53,6.375259,3.0950785,3353.09666072988,12.439657,2.5858471,3353.0997226048903,20.918545,2.19773,3353.1463597655065,23.999382,2.0027182,3353.1681135540784,22.629728,1.9158458,3353.2368272169847,19.633266,1.8325263,3353.257211059993
54,6.8576345,3.104283,3353.868828664222,12.847225,2.5914214,3353.8718912443364,19.002779,2.2167327,3353.918539144792,18.173815,2.019838,3353.9402979429356,15.744078,1.927247,3354.009027429569,13.948042,1.8452271,3354.029415966671
55,3.689621,3.2398403,3354.641174417276,7.009724,2.6977596,3354.644237702657,11.172369,2.2931232,3354.6908963454252,14.2828,2.0656815,3354.7126601542936,17.86235,1.9491804,3354.7814054682985,20.79778,1.8533918,3354.8017987005755
56,3.372915,3.3002803,3355.4136980299845,7.683612,2.7179875,3355.416762020794,14.778967,2.2773736,3355.4634314083487,19.166912,2.0457885,3355.485200229097,18.246792,1.9528114,3355.5539613741175,14.799643,1.8756493,3355.5743593026505
57,5.7219462,3.2090685,3356.1863995433123,11.044934,2.6599538,3356.189464239713,17.534956,2.263174,3356.236144374529,17.673115,2.0600991,3356.25791820831,14.949835,1.9783069,3356.3266951879923,14.0818,1.9009057,3356.3470978138625
58,5.858551,3.1611876,3356.959278998221,12.20068,2.6262004,3356.9623444003755,21.311394,2.2432168,3357.009035284927,26.117077,2.0392334,3357.030814132896,24.794228,1.9540708,3357.099606950887,21.154274,1.8796053,3357.120014275176
59,5.07746,3.2088284,3357.7323364356944,10.542412,2.6609724,3357.7354025437653,18.25446,2.2589676,3357.782104180528,21.316303,2.0478683,3357.8038880438394,20.392115,1.9632596,3357.872696703786,18.640797,1.888776,3357.893108727576
60,3.595542,3.323705,3358.505571896713,7.140957,2.751116,3358.508638710862,12.9021225,2.3063407,3358.5553511023127,15.620721,2.0842786,3358.5771399821215,17.1133,1.9848132,3358.6459644876713,19.204195,1.8846958,3358.666381212045
61,3.4321465,3.3304863,3359.2789854222788,7.0922623,2.763293,3359.28205294267,13.720299,2.315376,3359.328776091284,18.19168,2.0804029,3359.3505699887455,19.04927,1.9800652,3359.419410343548,17.308834,1.8953706,3359.4398317695877
62,5.3414593,3.2384503,3360.0525770533945,9.8781395,2.7005277,3360.0556452801893,14.781542,2.3015475,3360.102379188445,14.006985,2.098537,3360.1241781047147,11.851322,2.0050893,3360.1930343124195,11.394109,1.9120078,3360.2134604412076
63,5.4280853,3.227465,3360.8263468310715,10.515425,2.6897497,3360.829415764433,15.605713,2.3158643,3360.876160434808,14.706989,2.1285346,3360.8979643710413,11.494022,2.036614,3360.9668364352997,9.475729,1.935907,3360.9872672679194
64,4.486376,3.262005,3361.600294796342,8.530487,2.7261686,3361.603364436433,13.097806,2.3396585,3361.650119871405,14.36369,2.1307466,3361.671928828758,14.96158,2.0231001,3361.740816753221,16.226421,1.9242115,3361.7612522907557
