,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5
0,2.699973,3.007114,3494.198895390274,4.184515476226807,2.4491043,3494.4141575030408,6.5810770988464355,2.1241152,3494.723878027758,3.9477927684783936,1.9056565,3494.8540584337015,0.15577386319637299,1.8562728,3495.1260715539606
1,2.2617035,3.0273213,3495.003557055667,4.929410099983215,2.4701483,3495.2188687400735,8.282215356826782,2.163483,3495.528660588788,3.7132229804992676,1.9326584,3495.658870973329,5.7749857902526855,1.8653728,3495.9309467341354
2,2.7671466,3.0610485,3495.808404022584,4.075667381286621,2.4995456,3496.0237652900464,5.373718976974487,2.1722465,3496.3336284791835,12.101651906967163,1.9418557,3496.4638688492255,10.639115810394287,1.877129,3496.736007265004
3,3.472405,3.0488641,3496.613436333706,8.282730102539062,2.4812636,3496.828847195642,11.491801738739014,2.1576462,3497.13878174163,11.803390502929688,1.9362922,3497.2690521040786,10.213978290557861,1.8837144,3497.5412531892575
4,1.0396545,3.1040015,3497.418654031706,6.321764707565308,2.524811,3497.6341144995367,11.167262554168701,2.1877413,3497.9441204188083,12.370474338531494,1.9542221,3498.07442078057,13.577181339263916,1.8917253,3498.346684549582
5,0.33944523,3.1513712,3498.2240571592843,2.9183067679405212,2.5686822,3498.4395672444334,5.660085499286652,2.2148418,3498.7496445534243,8.892865777015686,1.9700614,3498.8799749214077,9.135347843170166,1.9080675,3499.152301388687
6,2.054388,3.0927253,3499.029645759135,3.2611086443066597,2.5296438,3499.245205473029,6.467664837837219,2.2047303,3499.555354188179,10.803144931793213,1.9655046,3499.685714569294,5.826795816421509,1.9031147,3499.9581037492794
7,2.3633173,3.0758815,3499.8354198739767,3.7408549785614014,2.5173204,3500.0510292280437,5.797017574310303,2.1940806,3500.3612493657974,7.288893938064575,1.9679418,3500.4916397669554,4.240727782249451,1.9093798,3500.764091674089
8,1.6528131,3.0624235,3500.6413795465237,4.481550574302673,2.506461,3500.8570385521953,7.111347436904907,2.1902764,3501.1673301289998,6.836841821670532,1.9662261,3501.297750557114,5.251615762710571,1.9095012,3501.5702652058408
9,2.9761963,3.052847,3501.4475248195145,5.17613422870636,2.499028,3501.6632334882247,7.882868528366089,2.1784623,3501.9735965205314,10.644258975982666,1.9472672,3502.1040469825166,11.044086694717407,1.9035791,3502.3766243872847
10,2.3833165,3.0489454,3502.253855735682,6.703725099563599,2.4916847,3502.4696140788674,10.11612844467163,2.1855567,3502.7800485831317,9.796592712402344,1.9586279,3502.9105290859043,11.69700002670288,1.9098508,3503.183169261166
11,-0.24584918,3.0792649,3503.0603723377853,2.2150610089302063,2.5062854,3503.2761803668855,6.334628105163574,2.1857266,3503.586686359566,15.562928199768066,1.9435983,3503.7171969100436,7.826652765274048,1.8867561,3503.989899870254
12,3.7920415,2.960092,3503.8670746685775,3.1088108867406845,2.414406,3504.0829323950343,1.2595653533935547,2.143129,3504.3935098925936,5.194475054740906,1.9271755,3504.5240504976964,3.6067206859588623,1.8692999,3504.7968162573134
13,3.4770112,2.9328434,3504.6739627708366,9.392735481262207,2.395795,3504.889870206094,7.172419905662537,2.145679,3505.200519224999,0.27968504279851913,1.9278445,3505.3310898916475,10.898321151733398,1.8503509,3505.603918465133
14,2.6099136,2.980954,3505.4810366873357,6.141604900360107,2.4471505,3505.6969938428415,8.909512519836426,2.1601782,3506.0077143995622,9.481343507766724,1.9185145,3506.1383151346795,13.474266529083252,1.8448554,3506.411206536499
15,2.6563363,2.9891024,3506.2882964608716,3.958017945289612,2.4574482,3506.5043033480756,4.214292407035828,2.1681397,3506.815095459086,13.622211456298828,1.9268616,3506.9457262695964,16.844931602478027,1.866645,3507.218680514218
16,2.4518516,3.0150323,3507.0957421342378,5.349205493927002,2.4655168,3507.311798764592,7.423902988433838,2.1363738,3507.62266244637,12.373335838317871,1.9150052,3507.7533233391996,13.811084985733032,1.8645462,3508.026340441095
17,0.96221805,3.020087,3507.903373750251,0.8207870721817017,2.4628382,3508.119480135211,1.8749817609786987,2.148553,3508.430415404239,3.5976598262786865,1.9285599,3508.5611063863143,4.819355130195618,1.8616625,3508.834186359959
