,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4
0,4.3647885,2.8275971,3535.89490807013,33.50057,1.4935349,3535.945142008405,30.080841,1.2406161,3536.010907412999,4.967254161834717,1.3326817,3535.9903679205827
1,3.8197377,2.8791625,3536.709171702671,46.403053,1.4971747,3536.7594172090694,46.003143,1.2509727,3536.8251977584514,4.0521461963653564,1.3517447,3536.8046535360972
2,3.6692047,2.8474789,3537.5236228479253,29.209206,1.5089749,3537.5738799251117,29.373924,1.2530018,3537.6396756227687,7.11333692073822,1.3472619,3537.619126669388
3,3.2018058,2.8982785,3538.3382615490827,39.832073,1.5127789,3538.388530199721,45.595024,1.2595046,3538.4543410491415,9.725667953491211,1.3511829,3538.433787363645
4,5.795273,2.8372202,3539.1530878493268,46.65661,1.4955726,3539.2033680760824,23.030407,1.2658019,3539.2691940807554,13.724682569503784,1.3550161,3539.248635662053
5,5.012598,2.8286295,3539.968101791866,45.78231,1.4985987,3540.0183935974046,32.99086,1.27184,3540.084234760821,12.243451595306396,1.3717135,3540.063671607822
6,3.817626,2.8922305,3540.783303419904,46.034172,1.4978015,3540.833606806892,33.45694,1.267808,3540.8994631325418,4.861703634262085,1.3811674,3540.8788952441573
7,5.5747366,2.7869005,3541.59869277667,41.762238,1.5007691,3541.6490077477742,22.125454,1.2857907,3541.7148792391495,2.221931040287018,1.3856336,3541.6943066142885
8,3.8609247,2.8602703,3542.414269905387,31.088394,1.5124658,3542.4645964632755,38.656536,1.2761836,3542.5304831238686,9.065146446228027,1.3850787,3542.50990576144
9,3.2006936,2.9106803,3543.2300348493036,38.354103,1.5152197,3543.280372996645,41.33776,1.2761223,3543.346274829949,12.770044803619385,1.3853,3543.325692728862
10,3.742423,2.8604655,3544.045987651664,32.186028,1.5083368,3544.0963373911263,32.65561,1.2823057,3544.162254400635,15.338897228240967,1.3912327,3544.141667559799
11,6.094184,2.7826545,3544.862128355736,37.146706,1.5176551,3544.912489689989,30.46077,1.2873464,3544.978421879198,14.265332698822021,1.3952302,3544.9578302975206
12,4.659641,2.828,3545.678457004783,45.363934,1.5103439,3545.7288299364973,30.830967,1.288788,3545.7947773089018,15.522659301757812,1.3989116,3545.7741809852914
13,4.2378573,2.8954682,3546.494973642094,40.394955,1.5216069,3546.54535817394,37.343815,1.2955501,3546.6113207330363,15.4357008934021,1.4026566,3546.590719666401
14,6.849308,2.7413502,3547.3116783109526,47.48513,1.5137256,3547.362074445601,36.878353,1.2894078,3547.428052194887,17.13752555847168,1.3940499,3547.407446384135
15,4.2203465,2.882262,3548.128571054666,44.499252,1.5136065,3548.1789787947896,31.140171,1.2909336,3548.2449717377626,16.09991216659546,1.3959901,3548.224361181801
16,3.1360912,2.9556084,3548.945651916538,50.934555,1.5058875,3548.996071264809,43.55593,1.2824441,3549.0620794049687,11.294173955917358,1.402279,3549.0414641027046
17,2.9465356,2.9334617,3549.762920939897,35.947067,1.5175723,3549.813351898989,27.742704,1.2845811,3549.879375239834,9.36055612564087,1.3990098,3549.858755190175
18,3.1143796,2.878936,3550.580378168067,23.601675,1.527987,3550.6308207406532,17.13203,1.2907228,3550.696859285685,8.913525104522705,1.4037575,3550.676234487537
19,4.8030987,2.8539524,3551.3980236443954,41.676903,1.5055425,3551.4484778331503,28.06894,1.2843927,3551.51453158587,5.580417156219482,1.4057157,3551.49390203814
20,6.2995157,2.8070831,3552.215857412225,48.709953,1.5017161,3552.2663232198242,28.251823,1.2934296,3552.3323921837336,11.37740421295166,1.4093287,3552.3117578853276
