,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5
0,1.6304672,3.3885746,3519.7239128861274,8.458763122558594,1.8530898,3520.06977726232,17.494104385375977,1.4521892,3520.4797129946583,24.445674896240234,1.2539215,3520.930811251984,29.266891479492188,1.1780177,3521.0626071339057
1,2.2689328,3.2740428,3520.534452580706,21.25498867034912,1.7635286,3520.880396604283,23.38048553466797,1.3829412,3521.2904267386803,35.10857391357422,1.213177,3521.7416288771774,46.40065002441406,1.1669958,3521.873455109717
2,2.5161152,3.281513,3521.345178930431,22.67252254486084,1.7737675,3521.6912026197347,44.35451889038086,1.4022608,3522.1013271779298,38.85708999633789,1.2008023,3522.552633221521,44.84843826293945,1.1385374,3522.6844898116665
3,2.3675156,3.3742096,3522.1560919782937,19.09221076965332,1.8068491,3522.5021953516703,30.882479667663574,1.444406,3522.9124143554077,57.84171104431152,1.229604,3523.3638243280207,59.57400703430176,1.1245985,3523.4957112827638
4,2.4560277,3.3950243,3522.967191767281,20.394118309020996,1.7979286,3523.3133748430796,44.55363845825195,1.4302931,3523.7236883141095,65.17458915710449,1.2272685,3524.1752022396768,37.0963659286499,1.1303996,3524.3071195660104
5,2.873827,3.333247,3523.7784783404036,25.462858200073242,1.8092828,3524.1247411369795,41.4719352722168,1.4547379,3524.535149097055,59.50300216674805,1.2469577,3524.9867669995165,43.042165756225586,1.1478459,3525.1187147044343
6,2.689825,3.4188313,3524.5899517406683,22.361945152282715,1.8561132,3524.936294276379,33.73603820800781,1.482713,3525.3467967472607,54.153873443603516,1.2669917,3525.7985186505603,74.67910194396973,1.1553233,3525.930496741058
7,1.8921734,3.4443612,3525.4016120111055,23.48612117767334,1.9069788,3525.7480343043144,40.88000679016113,1.5299934,3526.158631307766,60.662546157836914,1.2772431,3526.610457235853,73.12190246582031,1.1469942,3526.742465718928
8,2.1439867,3.4144714,3526.213459194741,18.61430835723877,1.8967803,3526.5599612638152,47.53874397277832,1.537169,3526.970652821606,61.03187942504883,1.2687366,3527.422582798437,62.78027534484863,1.1600059,3527.554621681088
9,2.2613435,3.4147792,3527.025493334626,16.37745952606201,1.9107157,3527.3720751979363,35.93280506134033,1.5553432,3527.782861331841,59.77792167663574,1.2985874,3528.2348953813757,46.47572898864746,1.1765088,3528.366964670604
10,1.3087952,3.5924895,3527.8377144738056,15.463067054748535,1.9842678,3528.1843761497275,19.003643035888672,1.5939841,3528.595256881526,42.15307331085205,1.3399543,3529.047395027731,45.926435470581055,1.2051365,3529.1794947305384
11,2.480147,3.5436263,3528.6501226553514,16.400383472442627,1.9384071,3528.9968641622645,31.419572830200195,1.5717368,3529.407839513741,42.06192588806152,1.335762,3529.8600817805886,68.12790870666504,1.2041011,3529.9922119039784
