,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5
0,6.9504805,2.8346264,3358.356713864752,10.206165,2.497713,3358.4110793267796,17.545273,2.0232594,3358.3746498640253,15.966671,1.8941051,3358.426950753897,8.253515243530273,1.766792,3358.4316379584343
1,7.8329268,2.874595,3359.130093110543,10.803911,2.5161135,3359.1844710921223,16.857864,2.025102,3359.1480332402084,11.321736,1.8912925,3359.2003461741915,7.313473999500275,1.772188,3359.205034458122
2,5.1929445,2.8026936,3359.9036504539863,7.8958917,2.4530675,3359.958040958,14.507637,1.9741544,3359.9215947149946,12.355228,1.8719238,3359.973919695863,10.25286054611206,1.7745173,3359.978609059435
3,3.3041363,2.7739992,3360.677385936102,5.597289,2.4360566,3360.7317889654337,12.402975,1.9754648,3360.695334329405,16.829369,1.8528336,3360.7476713599326,11.048041343688965,1.7594515,3360.7523618033947
4,5.818556,2.7842972,3361.4512995979053,8.377312,2.411688,3361.50571515544,14.017805,1.9402072,3361.4692521244547,14.340715,1.8231238,3361.5216012074166,14.099506855010986,1.7501597,3361.5262927310173
5,3.990338,2.8408265,3362.2253914804364,6.013525,2.4354632,3362.279819569059,12.561576,1.9343247,3362.2433481411836,15.124218,1.8244778,3362.295709279355,14.556120872497559,1.7587354,3362.3004018833435
6,2.8049278,2.8501608,3362.9996616247295,5.75296,2.4331465,3363.0541022473253,15.767374,1.9149973,3363.0176224206266,19.996435,1.8055123,3363.0699956167837,11.908962726593018,1.7552526,3363.0746893014084
7,3.3690295,2.9000819,3363.7741100718417,5.195259,2.468183,3363.8285632312977,9.518129,1.9488512,3363.792075003841,11.178404,1.8340998,3363.844460260761,15.411759376525879,1.7706904,3363.849155026271
8,3.3596177,2.8829114,3364.548736862828,5.814987,2.4586987,3364.6032025620307,12.23042,1.9495918,3364.5667059318816,13.229282,1.8445666,3364.6191032523416,10.070489883422852,1.7843202,3364.623799098986
9,3.8320482,3.0240624,3365.3235420387637,6.657363,2.6137698,3365.3780202806015,14.059996,2.10418,3365.341515245825,13.734148,1.9483154,3365.393924632603,8.309605717658997,1.8107749,3365.3986215606305
10,6.2272215,2.9764466,3366.098525640722,10.066294,2.6088238,3366.1530164280825,19.441261,2.094436,3366.116502986744,13.3400955,1.952258,3366.1689244426184,11.973201513290405,1.8448461,3366.1736224522783
11,5.95164,2.9373665,3366.873687709799,8.203787,2.5956848,3366.928191045572,13.020458,2.10952,3366.8916691957347,11.147835,1.9644399,3366.9441027234852,4.1654961705207825,1.8452575,3366.9488018150264
12,4.165866,2.9185748,3367.649028287086,6.1892433,2.5950885,3367.7035441741605,10.304868,2.116192,3367.6670139138882,9.293531,1.9744021,3367.7194595162946,13.019748210906982,1.8460208,3367.724159689966
13,5.0383015,3.0026863,3368.424547413697,8.308389,2.6794913,3368.479075854964,15.67712,2.1415272,3368.44253718232,12.880214,1.9747884,3368.494994862163,7.8326239585876465,1.8611357,3368.499696118214
14,4.7533135,3.0139146,3369.2002451307435,7.651039,2.6911163,3369.254786129093,15.092019,2.151026,3369.2182390421403,15.619429,1.9868307,3369.2707088022016,10.857818126678467,1.862143,3369.2754111408813
15,4.8898726,3.0068247,3369.9761214793575,6.650251,2.738259,3370.0306750376826,9.773114,2.2082973,3369.9941195344827,8.691525,2.0232592,3370.0466013775435,12.00122594833374,1.8747153,3370.0513047991017
16,5.9059305,2.9929886,3370.752176500669,7.712459,2.7400355,3370.8067426218613,10.691764,2.2189298,3370.770178700477,8.616636,2.030151,3370.82267262932,8.877954959869385,1.8726833,3370.827377134006
17,3.9908526,3.0347254,3371.5284102358314,6.1293287,2.7404885,3371.582988922784,11.7077465,2.198763,3371.546416581276,12.763828,2.0067692,3371.598922598685,9.571690082550049,1.8578413,3371.6036281867473
18,3.8371444,3.081057,3372.304822725992,4.9099607,2.7657588,3372.3594139815987,7.5484977,2.2199903,3372.3228332180283,9.17762,2.0221298,3372.3753513267866,7.39950156211853,1.8538736,3372.3800579984754
19,5.134679,3.0479617,3373.081414012323,7.1145873,2.6799226,3373.136017839478,10.150818,2.1453643,3373.099428651906,5.9192986,1.9878423,3373.1519588547976,7.014268100261688,1.8376997,3373.1566666103627
20,2.9941003,3.0504513,3373.85818413599,5.1283674,2.6733315,3373.9128005375887,11.258555,2.139728,3373.8762029240747,11.710134,1.9671757,3373.9287452238855,5.926515579223633,1.8103081,3373.933454063576
21,5.40106,3.0861654,3374.6351331381857,7.2062798,2.698461,3374.6897621171233,11.145508,2.153997,3374.653156075727,11.195009,1.9811467,3374.705710475242,10.745238304138184,1.8264579,3374.710420399308
22,5.1662827,3.0453334,3375.412261060098,6.8716345,2.6953642,3375.466902619271,9.600964,2.1708221,3375.4302881480517,7.104763,2.0061207,3375.482854650058,8.434432983398438,1.8418036,3375.4875656587487
23,4.9542847,3.042672,3376.1895679429263,6.8233395,2.6785448,3376.244222085232,10.331411,2.1562073,3376.2075991822485,11.851375,1.9871863,3376.260177789533,7.22254204750061,1.7955498,3376.2648898830985
24,5.726618,3.0576825,3376.96705382789,8.354433,2.7132251,3377.0217205562262,15.120455,2.192997,3376.985089219537,16.02343,2.0321033,3377.0376799348865,16.6318302154541,1.8799404,3377.0423931135765
25,6.210392,3.0438368,3377.7447187562034,7.777233,2.7400281,3377.799398073468,11.97053,2.2265565,3377.762758301131,10.36348,2.0540972,3377.8153611273347,15.510212898254395,1.8971459,3377.820075391399
26,6.4217415,3.0464337,3378.5225627691048,9.343878,2.701634,3378.5772546781973,15.189787,2.1943293,3378.540606468269,12.812517,2.0403998,3378.593221408116,9.19355821609497,1.8912965,3378.5979367578047
27,6.6471534,3.0430713,3379.300585907827,9.667029,2.6987073,3379.355290411647,16.45336,2.1929336,3379.318633762185,12.7576685,2.0528152,3379.371260818464,10.712515592575073,1.9215895,3379.3759772540275
28,6.877511,3.066286,3380.0787882136274,8.479971,2.7453115,3380.133505315075,11.294861,2.2367458,3380.0968402241356,6.1877785,2.0874984,3380.1494793996376,6.819849729537964,1.9496377,3380.1541969213254
29,5.6011925,3.093359,3380.857169727759,6.9324236,2.7300665,3380.9118994297355,9.072999,2.212924,3380.875225895375,6.512427,2.06869,3380.9278771928907,1.0269930362701416,1.9334728,3380.932595800953
30,4.99187,3.156013,3381.635730491497,8.827587,2.709297,3381.690472796904,18.034103,2.1660438,3381.6537908171777,16.2588,2.0300174,3381.7064542394987,11.34086275100708,1.9063706,3381.711173934186
31,4.069912,3.1643023,3382.414470546113,6.809223,2.762827,3382.469225457853,14.508411,2.208418,3382.4325350308163,14.911861,2.073196,3382.4852105807345,14.235867500305176,1.958021,3382.489931362297
32,3.8018646,3.2456822,3383.193389932902,7.0195007,2.8082879,3383.2481574538783,15.329646,2.239506,3383.2114585775857,14.475825,2.0905013,3383.264146257894,9.13234281539917,1.9713274,3383.2688681265813
33,8.671362,3.1127913,3383.972488693155,11.566834,2.7593215,3384.0272688262708,18.340775,2.230014,3383.990561498777,16.707626,2.0759218,3384.043261312269,11.443726658821106,1.9290113,3384.0479842683317
34,6.7215796,3.002381,3384.7517668681858,9.094189,2.6971948,3384.806559616346,14.490215,2.198448,3384.7698438357043,13.280753,2.050259,3384.822555785174,12.359992980957031,1.9070438,3384.8272798288626
35,5.8092,3.0443811,3385.531224499304,9.324101,2.6796522,3385.586029865413,17.48474,2.1707113,3385.549305629677,17.812128,2.0214825,3385.602029717919,16.38246726989746,1.8875333,3385.6067548494843
36,3.6533473,3.1602073,3386.310861627842,6.672221,2.7367623,3386.365679614806,16.120327,2.1853378,3386.3289469220285,20.397322,2.0184631,3386.3816831518384,18.901269912719727,1.8903092,3386.386409371531
37,4.9470415,3.1492028,3387.0906782951297,7.3748937,2.7616115,3387.145508905855,12.612486,2.219602,3387.1087677540886,10.650095,2.0591445,3387.161516128262,11.71923279762268,1.9276989,3387.166243436332
38,7.8253055,3.0267775,3387.8706745425175,11.485384,2.6934643,3387.925517779911,19.917915,2.1862526,3387.888768167208,15.749325,2.0688498,3387.941528688542,7.559047698974609,1.9547739,3387.94625708524
39,6.1463013,3.1237419,3388.6508504113544,9.670419,2.7321537,3388.7057062783238,18.274189,2.1920018,3388.6689482027355,17.34038,2.044042,3388.721720874027,11.155491352081299,1.9258965,3388.7264503596043
