,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5,flux_radius_6,ivar_radius_6,Wavelength_radius_6
0,5.2312765,2.6667235,3310.6171417753158,9.54109,2.242839,3310.6573904455363,11.887466,1.9481127,3310.664335413124,10.25455,1.8006498,3310.7033901241425,8.0399885,1.7678369,3310.674166650826,7.913229,1.709156,3310.5538958421653
1,3.0212026,2.854472,3311.379527312754,6.7159624,2.3655005,3311.4197852516404,12.743572,1.9377683,3311.4267318185503,16.090137,1.7778219,3311.4657955232838,16.125753,1.7462769,3311.436565320239,13.974258,1.6870273,3311.3162668150126
2,3.005634,2.8610082,3312.142088416158,6.892689,2.3551724,3312.1823556258446,13.87117,1.9242051,3312.1893037924447,15.467342,1.7742814,3312.2283764929643,12.154906,1.7477511,3312.1991395586415,8.126805,1.6882766,3312.078813350471
3,4.7346034,2.8210413,3312.904825125965,9.083792,2.3471663,3312.945101608587,13.73671,1.9367635,3312.952051375246,13.197869,1.782397,3312.991133073623,11.411213,1.7557497,3312.9618894064724,8.450285,1.7014666,3312.841535488979
4,4.4372144,2.812049,3313.6677374826077,8.990782,2.3256373,3313.7080232403005,14.653708,1.9180294,3313.714974607386,18.12804,1.7671261,3313.754065305693,16.502598,1.744829,3313.724814904164,11.499583,1.6927794,3313.604433270966
5,3.4610476,2.8477306,3314.4308255265423,7.663718,2.3483887,3314.4711205614412,13.578354,2.0067763,3314.4780735293225,14.587651,1.8396093,3314.517173229632,11.2951355,1.7830065,3314.4879160921732,10.059776,1.7252659,3314.3675067368886
6,4.0303497,2.9668465,3315.194089298219,7.3862786,2.469818,3315.2343936124607,9.762316,2.1571326,3315.2413481815065,9.557052,1.967565,3315.2804568858915,10.8669815,1.8510627,3315.251193010952,13.723754,1.7634991,3315.1307559271963
7,6.0964994,2.9328105,3315.9575288381125,11.410617,2.445957,3315.997842433834,15.015862,2.1505537,3316.0047986044133,14.482069,1.9637903,3316.0439163149467,12.574502,1.8494198,3316.0146457009755,12.006269,1.7712976,3315.8941808823633
8,5.2734575,2.9806046,3316.7211441866934,10.392781,2.469318,3316.7614670660323,15.487724,2.1442964,3316.768424838513,15.23036,1.9598703,3316.8075515572696,11.291098,1.8471556,3316.7782742027143,6.2354074,1.7742769,3316.657781642859
9,3.2528658,3.0034544,3317.484935384454,6.5366783,2.4824579,3317.525267549548,10.347266,2.1478634,3317.5322269242997,12.903471,1.9494141,3317.571362653353,13.2491455,1.8352133,3317.5420785566616,10.450898,1.7631077,3317.4215582491747
10,3.560936,2.9222014,3318.2489024718825,7.264499,2.4181097,3318.2892439248703,11.276948,2.1006625,3318.2962049022617,11.4252205,1.9212943,3318.335349643687,7.8397093,1.8312237,3318.306058803307,4.2819233,1.777229,3318.1855107417987
11,5.208007,2.7934415,3319.013045489492,10.1464205,2.3337352,3319.0533962325117,14.677953,2.0714302,3319.060358812912,13.935685,1.9232568,3319.099512568785,8.524799,1.8461136,3319.070214983163,3.3525689,1.7890599,3318.949639161242
12,5.908335,2.8980072,3319.777364477788,10.81601,2.438945,3319.8177245129796,13.247831,2.1553943,3319.824688696758,11.543587,1.9672048,3319.8638514691547,8.388037,1.8617285,3319.8345471367375,6.36538,1.7823379,3319.713943548011
13,2.0408394,3.1064317,3320.541859477302,4.2674556,2.57201,3320.5822288068052,7.569298,2.2100034,3320.589194594331,10.93907,1.9898388,3320.6283663853274,14.469896,1.8732424,3320.5990553045613,17.461979,1.7973702,3320.4784239426344
14,1.099961,3.072048,3321.30653052856,2.6855073,2.5226293,3321.346909154515,6.0833673,2.1677175,3321.3538765461567,9.79203,1.9643432,3321.39305735783,11.692425,1.8548455,3321.3637395271617,11.542273,1.7876409,3321.2430803856387
