,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5,flux_radius_6,ivar_radius_6,Wavelength_radius_6
0,7.088521,2.2291024,3446.8445807467356,7.177841663360596,1.9343666,3447.0511020468384,17.094764709472656,1.5664045,3447.1206609802825,27.620450973510742,1.4559623,3447.249617053016,35.11223602294922,1.3522753,3447.239764713123,18.35079574584961,1.5070235,3446.9513703614393
1,6.599346,2.2395263,3447.6383374227944,12.446959018707275,1.9502116,3447.8449062816594,31.17706871032715,1.5732385,3447.914481233484,48.982818603515625,1.4572022,3448.043467002869,69.95059204101562,1.350185,3448.0336123941297,26.288743019104004,1.5090677,3447.745151629547
2,13.786466,2.2196934,3448.432276889122,15.675496101379395,1.9340435,3448.638893317701,32.89021682739258,1.571974,3448.7084842915947,44.38628959655762,1.4695644,3448.8374997644705,48.37317085266113,1.3616999,3448.8276428863624,24.721732139587402,1.5131866,3448.539115693586
3,9.555975,2.2384634,3449.22639918782,24.667595863342285,1.9229275,3449.4330631970674,45.813446044921875,1.5632263,3449.50267019672,50.75089073181152,1.4672998,3449.631715379927,59.534542083740234,1.3675312,3449.6218562319273,36.67490291595459,1.5130194,3449.3332625956605
4,13.54455,2.2296739,3450.0207043609844,16.61555528640747,1.9263144,3450.2274159618573,28.938308715820312,1.5811385,3450.297038990959,34.43016338348389,1.4858518,3450.426113891339,45.77908134460449,1.3811667,3450.416252472925,32.03288269042969,1.5184773,3450.1275923778667
5,9.468111,2.273746,3450.8151924507356,20.904115676879883,1.934746,3451.0219516541943,30.956571578979492,1.572594,3451.0915907164367,26.998098373413086,1.4888641,3451.220695340832,36.26013374328613,1.385448,3451.210831651482,24.401473999023438,1.533378,3450.9221050823276
6,14.874371,2.2684126,3451.6098634991895,25.345925331115723,1.9474653,3451.8166703161955,40.59660720825195,1.5827622,3451.886325415271,42.55664825439453,1.4871578,3452.0154597705277,54.232852935791016,1.380972,3452.005593809717,19.543566703796387,1.5391979,3451.716800751159
7,11.573323,2.3067594,3452.404717548486,20.99126148223877,1.9804251,3452.611571990004,39.8597526550293,1.5958153,3452.6812431296057,53.83285903930664,1.485654,3452.81040722257,65.4263973236084,1.383959,3452.8005389897767,34.9851770401001,1.5413593,3452.5116794265027
8,8.077218,2.3332114,3453.1997546407606,17.066899299621582,2.0036223,3453.406656717758,34.398362159729004,1.6145253,3453.476343901579,43.49048042297363,1.4999341,3453.6055377390994,48.9693603515625,1.3913169,3453.5956672337998,29.12390899658203,1.5425123,3453.3067411504953
9,6.864172,2.3132048,3453.9949748181716,14.81139326095581,2.0015414,3454.201924541618,34.30836868286133,1.6193272,3454.271627773354,40.003785133361816,1.5134733,3454.40085136228,45.1505184173584,1.3949686,3454.3909785839505,20.664085388183594,1.5426388,3454.101985965297
10,8.746629,2.3081918,3454.7903781228742,13.48667860031128,1.995298,3454.9973755037418,32.923439025878906,1.6123883,3455.067094787088,47.82197952270508,1.5115324,3455.196348134271,60.26285362243652,1.3981321,3455.1864730823886,34.16203784942627,1.5542811,3454.8974139130637
11,15.947195,2.2539046,3455.585964597047,22.148642539978027,1.9689078,3455.793009646311,32.65335941314697,1.5991795,3455.8627449849637,40.33182716369629,1.4929577,3455.9920280972565,53.52047920227051,1.3825144,3455.9821507712973,30.207904815673828,1.5306981,3455.693025035976
12,15.32945,2.2425861,3456.3817342828643,26.12907886505127,1.9497681,3456.5888270115015,45.384958267211914,1.5772774,3456.658578409158,47.448163986206055,1.4805644,3456.7878912934148,49.87082386016846,1.3697459,3456.7780116928557,31.259404182434082,1.5093564,3456.4888193762085
13,13.612076,2.2476993,3457.177687222523,20.72185516357422,1.9522153,3457.384827641514,41.48414993286133,1.5835415,3457.454595101873,47.39784049987793,1.4819629,3457.58393776495,50.1223030090332,1.3630971,3457.5740558892667,34.678093910217285,1.5093923,3457.2847969759605
14,4.075775,2.341698,3457.9738234582187,16.647262573242188,1.9913404,3458.181011578545,34.416507720947266,1.5978228,3458.250795105305,42.811683654785156,1.4868009,3458.38016755406,49.517507553100586,1.3594403,3458.370283402729,29.09097957611084,1.5035545,3458.080957877428
15,4.848215,2.3460963,3458.770143032167,13.62138319015503,2.0065897,3458.977378864814,28.563161849975586,1.6066434,3459.047178461675,35.77163887023926,1.4858027,3459.1765807029665,57.99165916442871,1.35774,3459.1666942754637,39.48144721984863,1.5077714,3458.877302122828
16,6.7387753,2.3353314,3459.566645986581,8.73650074005127,2.0001788,3459.7739295425363,18.548165798187256,1.6100713,3459.8437452131984,33.067593574523926,1.4885851,3459.973177253888,48.89388465881348,1.3723773,3459.963288549689,26.858086585998535,1.520083,3459.6738297543757
17,6.4684477,2.3478942,3460.363332363698,11.655006408691406,1.996158,3460.5706636539517,27.202075958251953,1.6049792,3460.640495402117,40.96986389160156,1.4869621,3460.769957249067,40.95671081542969,1.3713492,3460.7600662676473,27.368999481201172,1.5089172,3460.470540814309
18,5.4386415,2.371065,3461.160202205751,15.891412734985352,2.012609,3461.367581241295,33.9283390045166,1.6159036,3461.4374290706655,42.843177795410156,1.4932846,3461.5669207307396,56.87097644805908,1.3649982,3461.557027471575,44.7814416885376,1.5002867,3461.267435344862
19,9.565355,2.336309,3461.9572555549958,8.659098386764526,1.9999171,3462.164682346825,17.0886812210083,1.6196811,3462.2345462611047,31.39198875427246,1.4951813,3462.3640677411686,57.930763244628906,1.3698174,3462.3541722037344,42.756107330322266,1.517577,3462.064513388292
20,15.886168,2.2776783,3462.7544924536837,18.518606662750244,1.9797852,3462.961967012796,27.887113571166992,1.6001788,3463.0318470156885,38.026954650878906,1.493327,3463.1613983226093,51.87885093688965,1.3843893,3463.151500506381,26.08448028564453,1.533235,3462.8617749868527
