,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5,flux_radius_6,ivar_radius_6,Wavelength_radius_6,flux_radius_7,ivar_radius_7,Wavelength_radius_7
0,4.7179327,2.6715837,3332.0216452148893,9.779751,2.1970644,3332.0624160192333,13.226787567138672,1.7943413,3332.1041014865964,12.298808097839355,1.7145628,3332.0110700935866,8.745478630065918,1.6430211,3331.9261517908485,4.203793525695801,1.4833413,3331.8818671743225,0.3001159131526947,1.3955941,3331.8237896497803
1,4.9026017,2.6876533,3332.788959888848,10.062563,2.2074556,3332.8297400820975,13.342266082763672,1.8032132,3332.871435148999,11.850791931152344,1.7400459,3332.7783823322534,6.962522983551025,1.6643006,3332.693444474102,-2.986371874809265,1.4964851,3332.649149659492,-2.3896137475967407,1.4026316,3332.5910587605663
2,3.3456662,2.706781,3333.5564512638784,6.699456,2.2308936,3333.5972408481957,14.123473644256592,1.8338524,3333.638945516847,13.63160514831543,1.7612362,3333.545871271431,15.063370704650879,1.6519588,3333.4609138533633,16.931706428527832,1.4621471,3333.4166088383213,11.649627208709717,1.3520833,3333.358504561931
3,3.3212562,2.7242882,3334.3241193806803,6.2952566,2.2499633,3334.3649183582274,11.769155502319336,1.8402216,3334.406632630839,10.643157482147217,1.7623757,3334.313536951819,12.369021892547607,1.6796349,3334.22855996933,17.541423797607422,1.5006074,3334.184244751507,14.594024658203125,1.412726,3334.1261270945724
4,3.341463,2.6604931,3335.0919642799463,7.3719697,2.1607413,3335.132772652887,10.882216453552246,1.8040987,3335.1744965316707,9.255364656448364,1.7598202,3335.08137941411,6.604466795921326,1.667243,3334.996382862695,5.61188805103302,1.5051636,3334.952057439741,9.06510877609253,1.426403,3334.8939263991806
5,3.4637146,2.6046822,3335.8599860023946,7.1854177,2.1316986,3335.9008037728927,11.777341365814209,1.7953585,3335.9425372600604,10.549206256866455,1.7446041,3335.8493986990225,8.845699399709702,1.6486433,3335.764382574175,8.535707086324692,1.4779127,3335.72004694374,0.8155417442321777,1.3962762,3335.661902516472
6,5.8088217,2.5035384,3336.628184588738,9.51123,2.0940812,3336.669011758957,13.732251644134521,1.810101,3336.7107548567215,7.699906587600708,1.7609379,3336.6175948472683,1.902662992477417,1.6396699,3336.5325591444807,-0.01606130599975586,1.4513601,3336.488213304214,7.259565830230713,1.3671217,3336.430055487155
7,5.6500998,2.4294012,3337.396560079712,10.143617,2.0232365,3337.4373966518165,12.685986042022705,1.72893,3337.4791493623916,6.70670747756958,1.6732081,3337.3859678995836,6.49759840965271,1.5782304,3337.3009126143475,11.736124515533447,1.4120035,3337.256556561898,8.233178615570068,1.3732138,3337.198385351965
8,3.8409386,2.5401053,3338.1651125160483,8.620962,2.0754144,3338.205958492204,10.971579551696777,1.7336279,3338.247720817803,10.247113704681396,1.6730571,3338.1545178967,12.2049880027771,1.5880227,3338.0694430245053,13.719085931777954,1.4135642,3338.0250767575217,6.7937331199646,1.3631774,3337.9668921516304
9,2.5417833,2.3969662,3338.9338419385026,6.126997,1.9997532,3338.9746973208744,16.136202812194824,1.724638,3339.0164692637113,17.91674518585205,1.7059926,3338.9232448793714,15.991857051849365,1.629543,3338.8381504157087,11.19874906539917,1.4206706,3338.7937739318377,8.403452157974243,1.3404121,3338.7355759269035
10,1.9621482,2.794368,3339.7027483878237,3.951859,2.2844071,3339.7436131785785,10.037160873413086,1.8505515,3339.785394740868,10.47067904472351,1.7533797,3339.6921488883486,11.500826835632324,1.6546077,3339.6070348287053,9.08825397491455,1.4372863,3339.5626481255954,5.09962260723114,1.3640758,3339.504436718532
11,2.7230377,2.7786522,3340.471831904786,5.219243,2.2760212,3340.5127061060903,5.979874134063721,1.839508,3340.5544972900475,3.033488631248474,1.7478888,3340.4612299644054,0.654289722442627,1.6663003,3340.376096304269,-0.12945270538330078,1.4644998,3340.331699379566,7.06648325920105,1.3924896,3340.273474567288
