,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5
0,9.339036,2.2684095,3490.7564999615456,7.903168678283691,1.8802809,3490.9903550686518,10.646636962890625,1.594811,3491.181839745603,14.958588600158691,1.4782639,3491.262118116224,10.227348327636719,1.4043696,3491.370988154939
1,2.0235188,2.3413384,3491.5603688948354,12.769877672195435,1.9222225,3491.7942778552697,19.309779167175293,1.6167992,3491.985806628274,18.53736448287964,1.4885386,3492.0661034858012,11.15186858177185,1.4080411,3492.174998595655
2,3.9613442,2.3457842,3492.364422947095,1.9689852595329285,1.9230464,3492.5983857732595,2.296610474586487,1.619663,3492.7899586524713,10.61272382736206,1.4929173,3492.8702740011618,10.268713235855103,1.4086014,3492.979194187928
3,2.6393673,2.36076,3493.168662160963,6.482314348220825,1.9176788,3493.402678865262,14.436043739318848,1.6120484,3493.594295860838,25.42239284515381,1.4850639,3493.67462970495,21.665947437286377,1.4096453,3493.783574974404
4,2.1756444,2.3541522,3493.973086579071,11.576144933700562,1.9242934,3494.207157173911,17.56755495071411,1.6261808,3494.3988182960115,6.210972756147385,1.5170492,3494.4791706398046,6.65406096726656,1.4320447,3494.588140997722
5,2.5805116,2.3464546,3494.777696244077,6.271453619003296,1.9276443,3495.011820741869,8.827595233917236,1.6259266,3495.2035260006546,5.075553983449936,1.514574,3495.283896848389,3.0416369438171387,1.4345207,3495.3928923005474
6,2.1923165,2.365869,3495.5824911986324,5.4235522747039795,1.927561,3495.816669611789,14.07614517211914,1.62191,3496.0084190174243,16.6007080078125,1.51609,3496.088808373361,12.729126930236816,1.441492,3496.19782892554
7,0.9554912,2.3764498,3496.3874714854146,6.738295555114746,1.9331297,3496.621703826352,9.582586765289307,1.6214722,3496.813497389003,4.741011083126068,1.5087868,3496.893905257404,5.412543296813965,1.436575,3497.002950915383
8,3.2662387,2.3944147,3497.192637147095,2.340710163116455,1.9495516,3497.426923428232,6.205732345581055,1.6380634,3497.6187611580676,9.86348819732666,1.5251124,3497.6991875431963,14.75278353691101,1.4479221,3497.808258312757
9,6.412056,2.3688385,3497.9979882263706,5.136939764022827,1.9432249,3498.2323284601284,0.7017369866371155,1.6399137,3498.4242103673196,2.699422538280487,1.5326571,3498.50465527344,3.759623646736145,1.4583634,3498.613751160365
10,4.433234,2.381733,3498.803524765932,11.512661933898926,1.9646467,3499.0379189647356,17.410085678100586,1.6482867,3499.229845059456,19.828232765197754,1.5235556,3499.3103084908334,19.02174663543701,1.4464157,3499.419429500907
11,1.1948098,2.4031305,3499.609246808496,7.01535177230835,1.9585961,3499.843694984773,12.82350778579712,1.6365886,3500.035665277198,18.57455539703369,1.5210911,3500.116147238098,26.723434448242188,1.4455724,3500.2252933771056
12,3.8542292,2.392475,3500.4151543967737,4.815123677253723,1.9659556,3500.6496565629536,8.144729137420654,1.6461833,3500.8416710632614,11.957778453826904,1.5214794,3500.922171557952,11.37107229232788,1.4414074,3501.0313428316804
13,2.0745335,2.3884873,3501.221247573501,4.157097578048706,1.9588457,3501.4558037420175,7.795041561126709,1.645862,3501.6478624603883,14.143330097198486,1.516628,3501.728381493137,18.1702299118042,1.4370742,3501.8375779073745
14,2.240845,2.404863,3502.027526381409,4.19759464263916,1.9497751,3502.2621365646974,3.2412495613098145,1.6350197,3502.4542395113144,2.5113041400909424,1.5239955,3502.53477708639,14.710184812545776,1.4500881,3502.643998646926
15,2.70473,2.3957593,3502.8339908632524,6.688405513763428,1.9444615,3503.068655073752,9.764127254486084,1.6264086,3503.2608022587997,8.850820541381836,1.5179533,3503.3413583804727,9.537158012390137,1.4484652,3503.4506050930977
16,2.742065,2.4053528,3503.640641061782,6.91883111000061,1.9551771,3503.8753593119336,13.959749221801758,1.6324167,3504.0675507456,12.740690231323242,1.5179584,3504.1481254181413,6.629320979118347,1.4451032,3504.257397288648
17,2.1982064,2.3984706,3504.447477019773,2.249480575323105,1.970536,3504.682249322022,2.602307438850403,1.6523774,3504.8744850144967,4.642348945140839,1.5296679,3504.955078242178,8.151962280273438,1.4399867,3505.0643752763594
18,2.7247531,2.3965127,3505.2544987799956,4.5720930099487305,1.9550176,3505.4893251467893,5.007304817438126,1.6463743,3505.681605108264,12.063774108886719,1.5311184,3505.7622168953585,27.041983604431152,1.4454951,3505.8715390990105
19,8.183133,2.3620648,3506.0617063852455,9.020381450653076,1.9435701,3506.2965868290335,9.953480243682861,1.6423185,3506.4889110697036,18.174933433532715,1.5303534,3506.569541420485,26.042949676513672,1.449179,3506.6788887994026
20,4.4973984,2.4268064,3506.8690998783113,13.229340553283691,1.9791605,3507.104034411547,17.605156421661377,1.660978,3507.296402941609,15.93925952911377,1.544791,3507.3770518603524,21.640478134155273,1.4585754,3507.4864244203336
21,6.0576344,2.4385607,3507.676679302008,7.102289199829102,1.9776397,3507.911667937148,9.613721013069153,1.6706696,3508.104080766801,9.18601930141449,1.5614907,3508.1847482577823,10.076849222183228,1.4755749,3508.2941460046254
22,5.9396763,2.4366915,3508.484444699149,14.115950584411621,1.9688132,3508.719487448652,17.50456142425537,1.6704993,3508.9119445880974,13.130718231201172,1.5609112,3508.9926306555935,5.595802426338196,1.4724576,3509.1020535950993
23,2.1406274,2.497097,3509.292396112558,12.182222843170166,2.0058458,3509.527492988885,19.566940307617188,1.6744487,3509.719994448327,15.327759742736816,1.5650827,3509.800699096616,17.9265398979187,1.4782144,3509.9101472345856
24,5.39547,2.487966,3510.1005335850787,5.0802953243255615,2.0175846,3510.335684600695,9.392103791236877,1.6751004,3510.528230390339,10.667970836162567,1.5527244,3510.6089536237,16.720946788787842,1.4668404,3510.718426965936
25,7.943182,2.4866958,3510.9088571595503,14.876818656921387,2.0050526,3511.144062326923,23.870829582214355,1.679225,3511.3366524569788,27.524876594543457,1.5574082,3511.4173942796906,29.528937339782715,1.4711618,3511.526892831998
26,3.6187453,2.5456903,3511.7173668788373,10.780906677246094,2.0525138,3511.952626210437,18.027939319610596,1.7053393,3512.1452606911143,22.721203804016113,1.5681291,3512.2260211074586,21.36147117614746,1.4839591,3512.3355448756424
27,0.835448,2.5998027,3512.5260627857974,4.655515670776367,2.0903864,3512.7613762940973,8.523588418960571,1.7307615,3512.9540551356104,11.545801639556885,1.5904052,3513.034834149869,12.598440170288086,1.5017266,3513.1443831397355
