,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5,flux_radius_6,ivar_radius_6,Wavelength_radius_6,flux_radius_7,ivar_radius_7,Wavelength_radius_7
0,2.5824046,3.1285295,3308.7534943762735,5.476164,2.5723658,3308.8633858973662,1.0159838199615479,2.9889855,3308.905416435103,6.477056503295898,1.7846882,3308.964071767718,5.294827938079834,1.7320311,3309.0644483898222,3.6801493167877197,1.7066548,3309.1276374254235,6.244352340698242,1.45633,3309.0816815238372
1,2.0610518,3.1267433,3309.515450743632,4.559764,2.578035,3309.6253675710955,2.1852110624313354,3.0160966,3309.6674077878356,13.696032762527466,1.8028005,3309.726076627895,8.930711269378662,1.7504618,3309.826476365232,5.333232283592224,1.716072,3309.8896799523213,11.689339637756348,1.4625466,3309.8437134677797
2,3.3156989,3.09035,3310.277582578124,5.9758883,2.5692284,3310.3875247177866,2.922883987426758,3.0131211,3310.429574615759,17.379267692565918,1.811514,3310.4882569663737,8.602070331573486,1.7538881,3310.588679824266,3.206057257950306,1.7153066,3310.651897966195,2.572949171066284,1.4603823,3310.60592089626
3,1.3615875,3.1251662,3311.0398899201655,3.091031,2.5920293,3311.1498573778563,2.0982366800308228,3.029273,3311.1919169592898,9.86683702468872,1.8160894,3311.2506128235714,5.57784628868103,1.7539481,3311.351058807343,3.2725354433059692,1.7173382,3311.4142915074635,6.062652587890625,1.4685596,3311.3683038496983
4,3.583701,3.1014297,3311.8023728101657,7.283251,2.5694523,3311.912365591714,2.1854653358459473,2.9939373,3311.9544348588397,12.789644479751587,1.7973778,3312.0131442398992,10.805119514465332,1.7509236,3312.1136133548766,7.9585652351379395,1.7217157,3312.1768606165406,9.215527057647705,1.4720377,3312.1308623685068
5,3.3888776,3.0891128,3312.5650312885573,6.204176,2.5819714,3312.675049399796,3.1215935945510864,3.035507,3312.7171283548437,16.728702545166016,1.8255296,3312.7758512557944,14.420104503631592,1.7642126,3312.876343507304,12.692150115966797,1.7269474,3312.9396053338646,12.45403242111206,1.4756474,3312.8935964931234
6,4.4202576,3.101173,3313.327865395769,9.109892,2.583447,3313.4379088425308,3.948927640914917,3.0396898,3313.4799974877315,22.52987289428711,1.8246301,3313.5387339116864,14.688485145568848,1.7773135,3313.6392493050566,10.961638450622559,1.7486233,3313.702525699868,18.526922464370728,1.484757,3313.65650626398
7,3.0795996,3.148479,3314.0908751722527,7.1812296,2.596441,3314.200943960372,3.8168349266052246,3.0261786,3314.243042297957,21.522075653076172,1.8169158,3314.301792248031,12.38050127029419,1.7801111,3314.40233078859,6.17194938659668,1.7579962,3314.4656217550078,11.577510356903076,1.5005689,3314.419591721533
8,2.6043885,3.2181716,3314.854060658455,5.622443,2.6453848,3314.9641547937676,3.6151418685913086,3.0796077,3315.006262825969,21.581372261047363,1.8418667,3315.065026305276,11.111069679260254,1.7866204,3315.1655879983555,4.728930115699768,1.7537309,3315.2288935397346,9.88472318649292,1.5050343,3315.1828529062327
9,4.166375,3.1160963,3315.6174218948463,7.7352924,2.5997736,3315.7275413831894,3.095457077026367,3.0581343,3315.76965911224,17.86141061782837,1.8360984,3315.828436123896,12.244648456573486,1.7759681,3315.929020974827,8.3205406665802,1.7475007,3315.992341094524,12.56910252571106,1.5057416,3315.946289858554
