,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5,flux_radius_6,ivar_radius_6,Wavelength_radius_6
0,2.2424559593200684,2.2948475,3473.891173916659,3.77252197265625,2.0574396,3474.3504081759706,9.273446083068848,1.6123126,3474.4042355491524,8.843367576599121,1.4591148,3474.3689092072445,9.392781257629395,1.3985205,3474.6015671804216,7.2321672439575195,1.4139493,3474.843273397949
1,6.407635927200317,2.2592595,3474.6911590179893,4.2327561378479,2.0382946,3475.150499032072,10.947319984436035,1.6094781,3475.2043388008915,13.99638843536377,1.4657073,3475.169004323856,15.762126922607422,1.4088409,3475.401715874679,17.241580963134766,1.4217792,3475.643477753528
2,9.515212059020996,2.262114,3475.4913283439014,12.837483882904053,2.0368247,3475.9507741371085,32.368507385253906,1.6124284,3476.0046263044205,36.71277713775635,1.4694159,3475.969283690384,19.083541870117188,1.4135005,3476.202048831192,13.730929374694824,1.4203854,3476.4438663841797
3,11.111543655395508,2.256983,3476.2916819368274,14.735494136810303,2.0448647,3476.751233533518,27.667177200317383,1.6229802,3476.805098102178,27.71554470062256,1.465703,3476.7697473492667,26.45424461364746,1.4157196,3477.0025660924,16.341763973236084,1.4317931,3477.244439332348
4,8.77558970451355,2.2637854,3477.092219839193,14.430836200714111,2.0638394,3477.551877263733,30.93314552307129,1.6461728,3477.605754236596,37.01054382324219,1.4752711,3477.570395342936,23.135607481002808,1.4178325,3477.803267700738,17.848095178604126,1.425155,3478.0451966404703
5,7.354320049285889,2.2635286,3477.89294209345,9.850030899047852,2.0660546,3478.3527053702096,21.358721256256104,1.643415,3478.4065947501326,33.55127811431885,1.4804631,3478.371227713849,29.59785270690918,1.4258803,3478.604153698667,20.987095832824707,1.4356807,3478.84613835101
6,9.058328866958618,2.2287927,3478.6938487420443,7.863781929016113,2.0263004,3479.1537178954,14.208051681518555,1.6274647,3479.2076196852395,24.18742561340332,1.4855537,3479.172244504457,23.62924861907959,1.4250836,3479.4052241286404,11.2736496925354,1.440814,3479.647264506424
7,10.423094272613525,2.2385602,3479.4949398274466,15.66265869140625,2.02532,3479.9549148817796,28.081085205078125,1.6164193,3480.008829084394,22.927847862243652,1.4878187,3479.9734457572376,22.034330368041992,1.4305527,3480.2064790331383,17.058810710906982,1.442137,3480.4485751491957
8,6.759335517883301,2.2457483,3480.2962153921226,13.856683254241943,2.0326424,3480.7562963718206,29.49577236175537,1.6231078,3480.8102229900683,24.8183650970459,1.4930612,3480.7748315146614,7.624948024749756,1.4396069,3481.0079184546353,11.520519256591797,1.4476604,3481.2500703218016
9,9.068284034729004,2.2395837,3481.097675478562,11.67363691329956,2.0449743,3481.557862408018,28.741591453552246,1.6332971,3481.6118014447584,34.83135986328125,1.490788,3481.576401819225,32.81543159484863,1.439258,3481.8095424356293,24.401933670043945,1.445084,3482.0517500667434
10,10.553112506866455,2.221487,3481.8993201292506,13.41252613067627,2.0420647,3482.3596130328633,23.88377285003662,1.6393842,3482.4135644909557,29.352906227111816,1.4910519,3482.378156713419,35.31210231781006,1.4347641,3482.6113510186146,31.088385581970215,1.4428443,3482.853614426518
11,8.919185161590576,2.2437375,3482.701149386698,10.793360233306885,2.047327,3483.1615482888715,23.97874164581299,1.6261616,3483.2155121711767,29.79635238647461,1.4769102,3483.1800962397588,28.969002723693848,1.4239017,3483.4133442461102,21.139963150024414,1.4405035,3483.655663443648
12,8.558517932891846,2.2708075,3483.5031632934088,13.164719581604004,2.036949,3483.9636682185533,31.268734455108643,1.6067649,3484.017644527932,35.87718677520752,1.4763352,3483.982220440756,29.572583198547363,1.4225713,3484.2155221606295,24.533392906188965,1.4406714,3484.4578971606484
13,8.48473572731018,2.2284708,3484.305361891913,11.061386108398438,2.0254936,3484.7659728644435,21.796138763427734,1.6271468,3484.8199616037577,34.14919662475586,1.4886572,3484.784529358945,31.18260097503662,1.4252809,3485.01788480471,25.957083702087402,1.43954,3485.2603156200607
14,9.918692588806152,2.241629,3485.1077452247346,12.181102275848389,2.0431023,3485.5684622690724,23.214842796325684,1.6476908,3485.6224634411847,22.338963985443115,1.5099821,3485.5870230368564,30.80883502960205,1.4370016,3485.8204322208853,19.729241609573364,1.4521546,3486.062918864421
15,7.527995347976685,2.268494,3485.9103133344215,14.774231433868408,2.0466695,3486.371136474994,29.9832820892334,1.6339549,3486.425150082767,31.38532066345215,1.5043143,3486.3897015170446,30.61040496826172,1.4388607,3486.623164451712,25.65513324737549,1.4412476,3486.86570693629
16,7.90529990196228,2.267921,3486.7130662635186,11.780613422393799,2.0414155,3487.173995524757,21.8798770904541,1.6315169,3487.2280215710557,19.737170219421387,1.5084431,3487.1925648420597,24.74857521057129,1.4437363,3487.426081539744,16.493037223815918,1.4446201,3487.668679878223
17,8.81217622756958,2.3366125,3487.5160040545948,11.074020862579346,2.0800905,3487.977039460938,24.351784706115723,1.6422812,3488.0310779486254,22.933899879455566,1.511837,3487.9956130544756,25.285160064697266,1.4455802,3488.2291835275573,16.78832221031189,1.4467049,3488.4718377328
18,7.308879375457764,2.3004975,3488.3191267502134,16.510859489440918,2.0694063,3488.7802683261048,36.12848663330078,1.645048,3488.8343192580464,37.37658214569092,1.5050359,3488.798846196863,31.12193489074707,1.4429559,3489.032470457726,22.65935516357422,1.455718,3489.275180542597
19,11.106634378433228,2.2513926,3489.1224343929625,16.757798194885254,2.040146,3489.5836821628513,29.894165992736816,1.644613,3489.637745541913,19.805367946624756,1.5107092,3489.6022643118145,16.74010992050171,1.4549251,3489.8359423728452,16.707481384277344,1.4642909,3490.0787083502137
20,12.935042381286621,2.2798083,3489.9259270254247,11.222291946411133,2.0687041,3490.387281013766,21.987032413482666,1.6636319,3490.4413568428135,26.581445693969727,1.5287596,3490.40586744192,30.024105072021484,1.4629865,3490.639599315508,23.400473594665527,1.4628251,3490.882421198244
21,11.926455020904541,2.295202,3490.7296046902084,17.90707778930664,2.0785937,3491.1910649214624,38.34575653076172,1.6566744,3491.2451532033633,43.9024658203125,1.5219014,3491.209655629792,35.31325912475586,1.4638447,3491.4434413283298,26.124759197235107,1.4612626,3491.6863191293082
22,12.33378553390503,2.3122315,3491.5334674299197,15.676357746124268,2.0877683,3491.9950339285524,30.410408973693848,1.6562685,3492.0491346661747,25.504775047302246,1.5267112,3492.013628918044,29.41353416442871,1.4760936,3492.247468453926,24.990891456604004,1.4768068,3492.490402186024
23,11.331182479858398,2.3263974,3492.337515287175,17.69827938079834,2.097736,3492.7991880776585,33.66189765930176,1.6699686,3492.8533012738703,30.117104530334473,1.5367684,3492.8177873492978,28.818575859069824,1.4689969,3493.0516807349222,26.443541526794434,1.4807638,3493.2946704110195
24,10.668422222137451,2.347644,3493.141748304612,16.100919723510742,2.1022506,3493.6035274114233,30.837029457092285,1.6706431,3493.657653069094,30.410923957824707,1.5283188,3493.6221309661964,19.910527229309082,1.4681193,3493.856078213964,15.497609615325928,1.4794645,3494.099123846944
