,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4
0,15.080594062805176,2.1597967,3432.024026181605,28.148662567138672,1.8322023,3432.225673195039,52.566925048828125,1.5081679,3432.2817900953387,52.91587448120117,1.4343421,3432.272847136661
1,30.285276412963867,2.152121,3432.8143699059474,55.4882926940918,1.836483,3433.016063355668,99.71521377563477,1.51974,3433.072193178849,46.40467834472656,1.4384778,3433.0632481607418
2,30.987223625183105,2.1687691,3433.6048956346067,56.70777130126953,1.8475181,3433.806635531307,92.48588943481445,1.5326117,3433.862778280346,91.01108932495117,1.4467484,3433.853831202335
3,26.06261157989502,2.1914496,3434.395603409504,46.7420597076416,1.858818,3434.5973897638805,79.50400161743164,1.536251,3434.6535454417535,86.0888442993164,1.4481268,3434.644596303365
4,28.037161827087402,2.151203,3435.1864932725534,51.72654151916504,1.8393024,3435.3883260953053,92.39979553222656,1.5248797,3435.444494704989,79.89409446716309,1.451936,3435.4355435057482
5,30.51945972442627,2.1673114,3435.9775652656954,56.64282989501953,1.8508893,3436.1794445675228,100.06727600097656,1.5301445,3436.2356261119967,82.72609329223633,1.454975,3436.2266728514282
6,28.047701835632324,2.1650743,3436.768819430864,51.91680335998535,1.8475974,3436.9707452224707,91.22091674804688,1.5339526,3437.0269397047127,79.7674674987793,1.460863,3437.0179843823425
7,30.96184253692627,2.1349592,3437.560255810018,54.72459411621094,1.8291264,3437.76222810211,87.2613525390625,1.5284729,3437.8184355250996,75.66654968261719,1.4672269,3437.8094781404525
8,36.38501167297363,2.122403,3438.351874445112,63.66393852233887,1.8200206,3438.5538932483973,100.23013305664062,1.527465,3438.610113615114,70.59899711608887,1.4669625,3438.601154167716
9,33.600839614868164,2.18137,3439.143675378123,58.679677963256836,1.8574524,3439.345740703313,93.12157440185547,1.5405297,3439.401974016738,79.94520950317383,1.473892,3439.3930125061133
10,29.305145263671875,2.2075763,3439.935658651025,55.01278305053711,1.8621241,3440.137770508832,93.66053771972656,1.5307407,3440.194016771947,77.98114967346191,1.4601365,3440.1850531976206
11,28.511451721191406,2.1927826,3440.727824305815,56.06625747680664,1.8473674,3440.9299827069553,100.86830520629883,1.5272453,3440.9862419227425,71.54183387756348,1.4674278,3440.977276284239
12,28.764360427856445,2.2212522,3441.5201723844852,56.79330062866211,1.8681375,3441.7223773396777,102.76644515991211,1.5309631,3441.778649511119,89.66838836669922,1.4681575,3441.7696818079635
13,26.824474334716797,2.2422357,3442.3127029290536,54.06538009643555,1.885908,3442.514954449018,100.16223526000977,1.5503776,3442.571239579098,85.15270614624023,1.4802215,3442.5622698108145
14,25.173736572265625,2.2366946,3443.105415981531,48.738393783569336,1.8948036,3443.3077140769915,87.86751174926758,1.5623127,3443.3640121686935,79.9122200012207,1.4866618,3443.3550403348067
15,26.387425422668457,2.2136118,3443.898311583954,46.65279769897461,1.8900292,3444.1006562656353,76.84827423095703,1.5716377,3444.1569673219446,64.98306083679199,1.4947944,3444.147993421979
16,28.53263282775879,2.210035,3444.6913897783534,50.91580009460449,1.8877062,3444.8937810569837,84.32604598999023,1.5699596,3444.950105080886,75.98813247680664,1.4934647,3444.9411291143656
17,29.388227462768555,2.2152872,3445.4846506067847,53.46494102478027,1.87752,3445.687088493095,90.04495620727539,1.5524793,3445.743425487576,77.42161750793457,1.4831496,3445.7344474540255
18,27.265982627868652,2.2539332,3446.2780941112997,51.89648628234863,1.8968341,3446.4805786160227,89.4351577758789,1.5639602,3446.5369285840698,64.15991973876953,1.4903836,3446.527948483012
19,25.99054527282715,2.2514026,3447.071720333972,52.821062088012695,1.8942677,3447.274251467843,97.65076065063477,1.5614866,3447.330614412444,84.12825775146484,1.4876548,3447.3216322434037
20,29.257779121398926,2.2119324,3447.8655293168713,54.76032829284668,1.8785472,3448.068107090629,89.58336639404297,1.5587732,3448.1244830147716,75.57177734375,1.4866273,3448.1154987772725
21,31.659062385559082,2.2021317,3448.6595211020926,58.63020133972168,1.8563201,3448.8621455264774,99.64900970458984,1.540651,3448.918534433151,73.42795181274414,1.4874573,3448.909548126716
22,31.297060012817383,2.2159529,3449.4536957317287,59.99392318725586,1.8666743,3449.656366817483,103.72011947631836,1.5423079,3449.712768709677,82.10012435913086,1.4860423,3449.7037803338308
23,32.37726593017578,2.2054486,3450.248053247882,62.98615837097168,1.8684552,3450.450771005752,110.38931274414062,1.5440269,3450.507185886457,85.59564971923828,1.4933434,3450.498195440722
24,33.08781433105469,2.2228527,3451.0425936926767,63.18986129760742,1.8813207,3451.24535813341,108.81441879272461,1.5581242,3451.3017860056166,87.02364730834961,1.492885,3451.292793489517
25,31.24207305908203,2.2343614,3451.8373171082308,55.84925842285156,1.8995451,3452.040128242577,93.46653366088867,1.5804646,3452.0965691092774,80.31731033325195,1.5060905,3452.087574522336
26,30.648743629455566,2.2850926,3452.6322235366865,56.166709899902344,1.9258708,3452.835081375399,92.70851135253906,1.5905359,3452.8915352395857,85.19565963745117,1.5177794,3452.8825385813257
27,30.56739616394043,2.2656422,3453.427313020182,57.90694236755371,1.92684,3453.630217574016,100.90887069702148,1.5955968,3453.6866844386823,87.37329483032227,1.5176162,3453.6776857086265
28,30.30477237701416,2.2924676,3454.222585600879,54.84197425842285,1.932173,3454.4255368805925,95.59312057495117,1.5952476,3454.482016748732,83.04734802246094,1.5273848,3454.473015946403
29,30.076777458190918,2.3246803,3455.018041320936,59.747732162475586,1.9365556,3455.2210393372893,106.25910568237305,1.5923883,3455.277532211896,87.62837982177734,1.5328321,3455.268529336817
30,31.084453582763672,2.2676756,3455.813680222533,61.431217193603516,1.9216946,3456.016724986289,108.99042510986328,1.5973731,3456.073230870358,92.27675247192383,1.5366681,3456.0642259220526
31,33.939353942871094,2.2816358,3456.609502347848,64.08118057250977,1.9326276,3456.812593869771,109.506591796875,1.6032982,3456.869112766299,85.57431030273438,1.5461234,3456.860105744289
32,31.16318988800049,2.313893,3457.4055077390803,58.348947525024414,1.9587452,3457.6086460299393,99.91459274291992,1.6243522,3457.6651779419226,73.8870849609375,1.575271,3457.65616884573
