,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5
0,0.20814302563667297,3.8510287,3334.8536006716654,0.3957322835922241,3.136344,3335.2675852393995,0.7229979038238525,2.5865602,3335.7422196370394,0.6584547162055969,2.3020377,3336.0476436839785,1.3964321613311768,2.1582153,3336.158279548552
1,0.45297153294086456,3.7729537,3335.621567502545,0.9541802704334259,3.105221,3336.0356474047244,0.4854206442832947,2.5908263,3336.5103911035562,1.3681743144989014,2.3175933,3336.8158854850785,2.6521553993225098,2.1710718,3336.9265468274343
2,0.5785977244377136,3.8153696,3336.389711184679,1.1321054697036743,3.1382582,3336.8038864432574,3.457675814628601,2.6122656,3337.2787394684515,2.972227096557617,2.3270628,3337.5843042007536,3.53037166595459,2.1690924,3337.694991026759
3,0.6479378938674927,3.8162978,3337.1580317588005,1.4081256985664368,3.136323,3337.5723023957366,2.120150148868561,2.6090536,3338.0472647724696,4.329700589179993,2.329221,3338.352899871753,2.5530786514282227,2.173119,3338.4636121872763
4,0.4134247899055481,3.9068637,3337.926529265638,0.9652263820171356,3.1875126,3338.340895302896,1.8861632645130157,2.6313543,3338.81596705635,1.6923831701278687,2.3376236,3339.121672538818,2.4368690848350525,2.17551,3339.2324103497294
5,0.6942990720272064,3.8276265,3338.6952037459428,1.387907326221466,3.162358,3339.1096652054925,1.2200920283794403,2.6459408,3339.5848463608554,0.9450888261198997,2.3669472,3339.8906222427167,0.6930877715349197,2.1995897,3340.0013855548873
6,0.8792279362678528,3.9055223,3339.464055240463,1.4646273255348206,3.2208257,3339.878612144279,1.825474202632904,2.6850977,3340.353902726744,0.37679803371429443,2.3836427,3340.6597490242107,2.66893470287323,2.2143393,3340.7705378435126
7,0.8485206067562103,3.9495,3340.2330837899694,1.6692875027656555,3.2362149,3340.64773616003,2.1245463490486145,2.676582,3341.1231361947966,2.97939395904541,2.376013,3341.4290529240848,-0.6297986507415771,2.2136605,3341.5398672563924
8,0.7899574339389801,4.048464,3341.002289435228,1.9904887080192566,3.2900443,3341.417037293518,2.600803017616272,2.7062137,3341.892546805792,1.3031460642814636,2.392112,3342.19853398312,2.4124773889780045,2.2211924,3342.3093738343086
9,0.9792571067810059,4.0225105,3341.7716722170276,2.465388059616089,3.263076,3342.186515585537,6.042967796325684,2.688025,3342.6621346005286,4.862852931022644,2.3914485,3342.9681922421205,3.54286789894104,2.2364519,3343.079057618066
10,0.9874510765075684,4.0709004,3342.5412321761532,2.016619920730591,3.3068197,3342.956171076877,4.234034895896912,2.719402,3343.431899619803,6.785485744476318,2.4095738,3343.738027741885,3.5859144926071167,2.2396736,3343.8489186484667
11,0.6939347088336945,4.0811734,3343.3109693534143,1.3068413734436035,3.305102,3343.7260038083514,1.941211462020874,2.7146509,3344.201841904435,3.8102539777755737,2.406819,3344.5080405232384,5.96982216835022,2.2402542,3344.6189569663343
12,0.8312290906906128,4.034742,3344.080883789614,2.2030645608901978,3.3002617,3344.496013820769,2.623174339532852,2.73934,3344.9719614952382,3.3588384091854095,2.4326084,3345.278230626997,5.821202754974365,2.2620692,3345.389172612488
13,0.9019364714622498,3.9816837,3344.8509755255786,1.7285489439964294,3.265748,3345.2662011549614,5.033219575881958,2.7282271,3345.742258433051,2.9246450066566467,2.4360063,3346.048598094003,2.2303449511528015,2.2804258,3346.159565627772
14,1.507077157497406,3.9735267,3345.621244602132,3.153347373008728,3.264864,3346.036565851757,3.6146313548088074,2.73943,3346.512732758707,6.8551108837127686,2.4533546,3346.819142965094,2.4597968608140945,2.2947702,3346.930136053024
15,1.5635376572608948,3.9938166,3346.3916910601183,3.2402173280715942,3.2882876,3346.8071079520064,4.18864107131958,2.7672732,3347.283384513062,2.371254026889801,2.4854531,3347.58986528113,5.452661037445068,2.3200004,3347.700883929105
16,0.8895235955715179,3.9706597,3347.1623149403795,1.3391753286123276,3.2926626,3347.5778274965555,2.872487246990204,2.776371,3348.054213736969,1.539222776889801,2.4892776,3348.360765082967,2.4987661093473434,2.3215024,3348.4718092968737
17,0.7712720632553101,3.9758499,3347.933116283781,1.6247912645339966,3.2827318,3348.3487245262745,2.2800410985946655,2.7492666,3348.8252204713035,4.627801775932312,2.4592333,3349.1318424114847,2.7259750962257385,2.3080528,3349.2429121972104
18,0.6485584378242493,3.967427,3348.704095131183,1.256098747253418,3.2668307,3349.1197990820287,2.765411615371704,2.7437606,3349.5964047569364,0.583332896232605,2.4611068,3349.9030973075573,1.4644259214401245,2.2996533,3350.014192670991
19,0.5602400302886963,3.956604,3349.4752515234677,1.159585952758789,3.249854,3349.891051204707,2.0724706649780273,2.7265167,3350.367766634762,3.316314697265625,2.4453425,3350.6745298120836,1.5967983156442642,2.2932024,3350.7856507591155
20,1.0978811532258987,3.8541043,3350.246585501515,2.2987253665924072,3.1948457,3350.6624809351924,3.364688605070114,2.705716,3351.1393061456706,4.063850402832031,2.4448202,3351.4461399659563,2.928072579205036,2.304591,3351.557286502478
21,1.7124714851379395,3.897075,3351.018097106227,3.715448498725891,3.219472,3351.434088314393,3.898288607597351,2.7157676,3351.9110233305746,3.7416701912879944,2.4458907,3352.217927810093,3.2107208967208862,2.3059433,3352.3290999419974
