,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4,flux_radius_5,ivar_radius_5,Wavelength_radius_5
0,3.782365,3.7355502,3515.961727871359,47.091843,1.8877819,3516.108170711817,60.657394,1.6197647,3516.067038065514,71.93149,1.3694959,3515.948414334756,23.833559036254883,1.2746407,3515.947390709802
1,3.0811825,3.8264701,3516.7714011910825,41.467705,1.9094752,3516.9178777551333,57.030197,1.6224431,3516.8767356365984,56.57814,1.3819665,3516.7580845885714,43.65825843811035,1.2800431,3516.7570607278926
2,3.225285,3.746982,3517.58126096644,42.6977,1.8705662,3517.727771261849,63.790195,1.5781753,3517.6866196689007,63.243484,1.3586555,3517.5679412973145,43.208627700805664,1.2699782,3517.5669172008556
3,3.4595733,3.7995872,3518.391307240376,51.09803,1.8769612,3518.5378512749116,75.735886,1.6022052,3518.496690205368,88.019714,1.366102,3518.3779845039307,47.64492988586426,1.2690502,3518.3769601716376
4,2.917233,3.8957977,3519.2015400558316,37.403637,1.9375867,3519.348117837263,52.03823,1.6235932,3519.3069472889415,72.48288,1.3718067,3519.1882142513596,65.19658660888672,1.2781646,3519.187189683178
5,2.8665109,3.892424,3520.011959455772,40.053707,1.9425392,3520.158570991871,65.018196,1.6213561,3520.1173909625886,72.77233,1.3688003,3519.9986305825664,60.17130470275879,1.2808036,3519.9976057784424
6,3.2608604,3.8176641,3520.8225654831563,46.42301,1.9094115,3520.969210781696,67.36278,1.6141514,3520.9280212692697,75.794495,1.3673667,3520.8092335405113,51.45528984069824,1.2765237,3520.8082085003903
7,2.9004335,3.8718214,3521.6333581809704,41.680508,1.9380723,3521.780037249726,64.447624,1.6329567,3521.738838251972,84.33356,1.3703988,3521.6200231681787,58.59887504577637,1.2755308,3521.6189978920065
8,3.324391,3.8008327,3522.4443375921946,43.421543,1.9172152,3522.591050438942,58.65275,1.6505395,3522.549841953676,70.69559,1.3999261,3522.430999508549,58.518768310546875,1.296537,3522.4299739962707
9,3.583244,3.873465,3523.2555037598327,48.163364,1.9304792,3523.4022503923516,60.50016,1.643091,3523.3610324173887,60.521446,1.3918191,3523.242162604626,51.453752517700195,1.2870113,3523.2411368561884
10,2.1764174,3.9556837,3524.066856726885,34.26752,1.9647105,3524.213637152955,58.757988,1.6548325,3524.17240968611,61.47546,1.4109256,3524.0535124994103,39.333290100097656,1.3101035,3524.0524865147577
11,2.4261756,4.031696,3524.878396536376,36.343437,1.9771723,3525.0252107637793,55.487225,1.6558318,3524.9839738028663,60.039783,1.4126769,3524.8650492359257,38.27228260040283,1.3134165,3524.864023015004
12,2.8035445,4.016392,3525.690123231325,38.613068,1.9797406,3525.836971267846,60.757545,1.6473085,3525.795724810678,71.92384,1.4056593,3525.6767728571913,45.9726676940918,1.3034937,3525.6757463999465
13,1.7933147,4.0105495,3526.5020368547766,29.875011,1.967513,3526.6489187082007,56.545826,1.6596689,3526.6076627525918,68.733894,1.4172645,3526.4886834062518,44.314056396484375,1.3144753,3526.4876567126294
14,2.4223938,4.0854335,3527.314137449771,33.72354,2.0046341,3527.4610531278854,45.474663,1.6885537,3527.419787671648,46.53244,1.4311423,3527.3007809261467,38.688551902770996,1.3247212,3527.299753996092
15,1.8064636,4.0368676,3528.1264250593704,26.18917,2.0107243,3528.273374569965,48.209736,1.6706071,3528.2320996109115,52.386116,1.421532,3528.113065459939,28.706820964813232,1.3249655,3528.1120382933977
16,2.8515778,3.9333549,3528.9388997266356,39.127785,1.9702375,3529.0858830775014,55.85663,1.6844367,3529.0445986134428,71.762695,1.4245259,3528.9255370506885,29.719107627868652,1.3191009,3528.924509647606
17,3.2009082,3.9380786,3529.75156149465,43.689114,1.9489278,3529.89857869358,55.995457,1.6783719,3529.8572847223277,66.291855,1.4296676,3529.7381957414786,64.19110298156738,1.3138025,3529.7371681018008
18,3.0927587,3.9095085,3530.564410406493,43.522415,1.9507612,3530.7114614612815,63.260452,1.6802901,3530.6701579806463,74.71437,1.4199715,3530.5510415753893,50.76319885253906,1.307524,3530.5500136990613
19,3.2913945,3.9919055,3531.377446505269,43.6019,1.9654106,3531.5245314237127,57.02447,1.6694849,3531.483218431504,84.69757,1.4123417,3531.364074595523,60.87525749206543,1.3051822,3531.3630464824905
20,3.1088142,3.9065912,3532.190669834075,49.020237,1.9295192,3532.3377886239723,79.65604,1.6437839,3532.296466118001,82.02853,1.4182436,3532.1772948449793,67.6524829864502,1.3098,3532.1762664951875
21,3.7505465,3.9264219,3533.0040804360365,49.5559,1.946018,3533.1512331051877,70.188065,1.6417098,3533.109901083262,83.318016,1.4136937,3532.990702366881,63.17679214477539,1.3153601,3532.989673780276
22,2.562928,3.9823897,3533.8176783542754,37.73104,1.9715322,3533.964864910482,61.187546,1.657015,3533.9235233704107,69.65611,1.425547,3533.804297204351,69.74288558959961,1.3181009,3533.803268380878
23,3.3717022,3.89686,3534.631463631924,48.478394,1.936962,3534.77868408299,68.585526,1.6626117,3534.737333022581,75.98833,1.4192108,3534.6180794005213,57.05623435974121,1.3067467,3534.6170503401254
24,3.849946,3.9493108,3535.4454363121363,49.58824,1.9553133,3535.5926906658665,62.86168,1.6672922,3535.551330082928,85.966125,1.4047742,3535.4320489985453,64.45257186889648,1.2977148,3535.4310197011723
25,3.0551805,3.8881075,3536.2595964380603,44.39469,1.9250828,3536.4068847022622,65.57299,1.6539148,3536.3655145946013,79.19504,1.4027632,3536.2462060415714,71.87423324584961,1.2919577,3536.245176507167
26,3.7947185,3.8965173,3537.0739440528696,56.19641,1.9313406,3537.2212662353527,84.929504,1.644011,3537.1798866007753,94.189026,1.4042392,3537.060550572773,54.43585395812988,1.3056146,3537.059520801282
