,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4
0,20.78408432006836,1.9676601,3456.8745289094245,35.81684494018555,1.6607574,3457.385551656507,46.3463020324707,1.4384372,3457.5784830604493,42.83600997924805,1.3455663,3457.5403623381635
1,42.023521423339844,1.9662918,3457.670595332305,31.811359405517578,1.670636,3458.1817357602713,44.9906120300293,1.4467522,3458.3747115934257,35.11162567138672,1.3530599,3458.3365820925087
2,44.475101470947266,1.9667301,3458.466845077354,77.2015609741211,1.6807162,3458.9781032133046,92.09055709838867,1.4451962,3459.171123485903,77.16911697387695,1.3482347,3459.132985204333
3,45.737966537475586,1.9657971,3459.263278186796,76.0421371459961,1.6720802,3459.7746540578373,100.76683807373047,1.4424841,3459.967718780113,92.00287246704102,1.3488997,3459.9295717158684
4,43.08908271789551,1.9925671,3460.0598947028498,68.49120330810547,1.6943436,3460.5713883360936,104.48466110229492,1.447625,3460.7644975182834,106.49137496948242,1.352987,3460.726341669341
5,43.20318412780762,1.9854913,3460.856694667758,69.26937866210938,1.6999226,3461.368306090324,102.7434196472168,1.4585308,3461.5614597426656,99.18591690063477,1.3613529,3461.523295107003
6,48.577768325805664,1.9896837,3461.653678123759,76.20828628540039,1.6978872,3462.1654073627724,98.775390625,1.4658502,3462.3586054955067,80.4403190612793,1.3763068,3462.3204320711
7,42.936716079711914,2.005408,3462.4508451131155,75.79468154907227,1.7119503,3462.9626921957074,101.7657356262207,1.4692961,3463.1559348190776,90.59617233276367,1.3756607,3463.117752603903
8,43.876352310180664,2.007019,3463.2481956780853,66.01360321044922,1.7299352,3463.7601606313933,87.02882766723633,1.4761254,3463.953447755645,83.8400764465332,1.3676513,3463.915256747678
9,42.42043113708496,2.0230823,3464.04572986095,68.46631240844727,1.7323829,3464.557812712118,90.04844284057617,1.5027921,3464.751144347499,87.18144607543945,1.3860077,3464.7129445447154
10,43.31751251220703,2.022466,3464.843447703987,65.5939884185791,1.720298,3465.3556484801647,95.59563827514648,1.4901302,3465.549024636926,95.2029914855957,1.3875916,3465.5108160372993
11,41.52872276306152,2.0292952,3465.6413492494976,63.04800796508789,1.7436426,3466.153667977842,85.69686508178711,1.4905244,3466.3470886662353,83.09464645385742,1.3826293,3466.308871267741
12,46.473968505859375,1.9803982,3466.4394345397786,74.16240310668945,1.7043043,3466.951871247452,95.86902618408203,1.4633288,3467.1453364777326,79.49028015136719,1.3666763,3467.1071102783435
13,52.902957916259766,1.9878808,3467.237703617151,74.54939460754395,1.6831805,3467.750258331322,111.34526824951172,1.4490671,3467.9437681137474,111.2168960571289,1.364856,3467.9055331114378
14,47.04679489135742,2.0143096,3468.0361565239314,79.35416793823242,1.7129563,3468.5488292717755,116.16393280029297,1.4615743,3468.7423836166054,120.16484451293945,1.3670012,3468.704139809347
15,46.82907295227051,1.9904891,3468.8347933024593,80.7834701538086,1.7084569,3469.3475841111576,107.07143783569336,1.4661479,3469.5411830286534,96.92071533203125,1.3724166,3469.5029304144196
16,48.34189796447754,2.0002906,3469.6336139950704,75.93792724609375,1.7038597,3470.146522891811,108.46311569213867,1.4685241,3470.3401663922377,96.03318786621094,1.3686736,3470.301904968999
17,47.5180549621582,2.0012586,3470.4326186441253,74.86586380004883,1.7177014,3470.9456456561015,101.47904205322266,1.4840955,3471.1393337497257,92.55668258666992,1.3798037,3471.101063515455
18,49.9597225189209,1.9888717,3471.231807291979,76.89399337768555,1.7180004,3471.7449524463914,107.26087951660156,1.4803375,3471.938685143482,101.6341781616211,1.3801985,3471.9004060961497
19,51.1011962890625,2.0186658,3472.0311799810106,76.55392456054688,1.722883,3472.5444433050657,110.26539611816406,1.4739136,3472.7382206158945,104.25082397460938,1.3811803,3472.699932753471
20,48.56241226196289,2.0124884,3472.8307367535945,82.16939544677734,1.7210501,3473.344118274505,113.9450912475586,1.4840955,3473.5379402093463,105.60447311401367,1.3972766,3473.4996435298012
21,49.0103816986084,2.008987,3473.6304776521306,75.98506546020508,1.7137111,3474.143977397115,107.0219955444336,1.4809622,3474.3378439662447,98.31584548950195,1.3968524,3474.299538467548
22,49.04971122741699,2.0213497,3474.4304027190155,77.15518951416016,1.7296902,3474.9440207152998,105.52099227905273,1.4965383,3475.1379319289963,81.17354965209961,1.407993,3475.099617609117
