,flux_radius_1,ivar_radius_1,Wavelength_radius_1,flux_radius_2,ivar_radius_2,Wavelength_radius_2,flux_radius_3,ivar_radius_3,Wavelength_radius_3,flux_radius_4,ivar_radius_4,Wavelength_radius_4
0,0.59363437,4.7436805,3519.719465527034,6.063340187072754,2.2745726,3519.9243742937156,11.365951538085938,1.8862113,3520.5940146259477,15.077112197875977,1.5548415,3521.1570892376
1,0.6779085,4.818247,3520.5300041974524,12.433090209960938,2.3193958,3520.7349601515534,11.102422714233398,1.902674,3521.4047546919232,19.613311767578125,1.545807,3521.967958971224
2,0.3493055,5.016657,3521.340729522781,10.931829929351807,2.3550668,3521.5457326751684,25.411081314086914,1.9124967,3522.2156814591876,26.007474899291992,1.5489628,3522.7790154359977
3,0.40251726,5.0115104,3522.1516415460123,8.8609139919281,2.392906,3522.3566919075547,19.34276580810547,1.9442267,3523.026794970744,46.875139236450195,1.5525459,3523.5902586749303
4,0.28331593,5.1909547,3522.9627403101313,7.543949842453003,2.411458,3523.167837891701,25.211252212524414,1.9311138,3523.838095269588,47.95243453979492,1.5807731,3524.4016887310254
5,0.26921743,5.077417,3523.7740258581503,7.594698190689087,2.3941236,3523.9791706706205,18.258442878723145,1.962313,3524.6495823987416,47.735633850097656,1.6217625,3525.2133056473112
6,0.27867866,5.008511,3524.5854982330748,6.5936009883880615,2.3727224,3524.7906902873224,16.372286319732666,1.9750054,3525.4612564012223,35.59825611114502,1.6432523,3526.025109466812
7,0.60014373,4.881988,3525.3971574779357,8.750512599945068,2.3403254,3525.6023967848396,22.14336395263672,1.9550185,3526.2731173200714,40.29787635803223,1.6436213,3526.8371002325757
8,0.43687442,4.9173894,3526.2090036357595,8.95615005493164,2.391122,3526.4142902062013,15.549177646636963,1.9702098,3527.0851651983253,41.69912528991699,1.6455343,3527.6492779876467
9,0.52542543,4.7526064,3527.021036749596,7.585952520370483,2.34396,3527.22637059446,17.664668083190918,1.9506452,3527.8974000790454,36.62026405334473,1.6246881,3528.461642775092
10,0.57132465,4.9800696,3527.833256862491,11.403987407684326,2.411352,3528.0386379926636,17.08219575881958,2.0104904,3528.709822005288,28.12991237640381,1.6617001,3529.2741946379756
11,0.1213494,5.0096,3528.6456640175156,6.784552097320557,2.3968806,3528.851092443886,19.582311630249023,2.0020998,3529.522431020135,34.28483295440674,1.6679589,3530.086933619386
12,0.7495734,5.015563,3529.458258257735,9.039176225662231,2.3989654,3529.663733991195,21.170247077941895,1.9964846,3530.3352271666618,46.672433853149414,1.6574866,3530.899859762406
13,0.6380816,5.0131803,3530.2710396262396,13.583717346191406,2.3831515,3530.4765626776834,16.176230430603027,1.9782817,3531.14821048797,36.734707832336426,1.6496603,3531.712973110143
14,0.5135325,4.849816,3531.0840081661154,10.49638319015503,2.3472328,3531.2895785464393,20.310565948486328,1.9751086,3531.961381027156,30.87145185470581,1.6498449,3532.5262737057014
15,0.68385124,5.0665083,3531.8971639204715,13.031132221221924,2.423434,3532.102781640575,21.238521575927734,2.00828,3532.7747388273397,38.43492889404297,1.6651342,3533.339761592207
16,0.50645465,4.994488,3532.710506932414,13.586641788482666,2.3922446,3532.916172003198,28.24743938446045,1.9872563,3533.5882839316373,38.06068801879883,1.6571977,3534.153436812784
17,0.792768,5.174266,3533.524037245072,10.965917587280273,2.4498942,3533.7297496774413,24.352310180664062,2.0118623,3534.4020163831906,41.83523082733154,1.6574105,3534.96729941058
18,0.26699045,5.0583673,3534.337754901572,10.92850399017334,2.4169655,3534.543514706433,18.88141632080078,2.005532,3535.2159362251346,41.458858489990234,1.647199,3535.781349428738
19,0.788276,5.0358305,3535.1516599450633,10.91477632522583,2.4026062,3535.3574671333254,25.019195556640625,2.0021646,3536.03004350063,36.4764461517334,1.6587838,3536.595586910425
